study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,10,1,test item,2-2,resized_A_B33.png,Zünder,180,resized_A_B109.png,Boot,7,resized_B_C01.png,Kaninchen,16,resized_A_B43.png,Parfüm,8,resized_B_A176.png,Trophäe,4,resized_A_A122.png,Sturz,12,resized_A_B33.png,Zünder,13,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,0,0,0,64.38839520001784,,0.0010765000188257545,10.069178700010525,10.069189200003166,62.17890379999881,66.16644000000088,1,13,[-0.23666667 -0.25166667],2.6709634000144433,69.47042740002507,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,10,2,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_B109.png,Boot,7,resized_B_C01.png,Kaninchen,16,resized_A_B43.png,Parfüm,8,resized_B_A176.png,Trophäe,4,resized_A_A122.png,Sturz,12,resized_A_B33.png,Zünder,13,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,1,1,1,69.61475040001096,,,,,,71.47088780000922,1,4,[0.275      0.24333333],2.469347400008701,74.57443580002291,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,12,3,test item,1-2,resized_B_A36.png,Stern,140,resized_B_A147.png,Hund,12,resized_A_A02.png,Mühle,2,resized_B_A06.png,Hut,6,resized_B_A36.png,Stern,8,resized_A_B199.png,Fisch,9,resized_B_A181.png,Wolf,16,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,2,2,2,74.71714210000937,,,,,,76.57516940002097,1,8,[0.28416667 0.09833333],2.569336699991254,79.72879180000746,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,12,4,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_A147.png,Hund,12,resized_A_A02.png,Mühle,2,resized_B_A06.png,Hut,6,resized_B_A36.png,Stern,8,resized_A_B199.png,Fisch,9,resized_B_A181.png,Wolf,16,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,3,3,3,79.8733170000196,,,,,,81.72948010000982,1,16,[ 0.26166667 -0.25416667],2.8029030000034254,85.26686080000945,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,4,5,test item,1-2,resized_B_B24.png,Baby,142,resized_B_A03.png,Kleid,12,resized_B_A132.png,Ente,8,resized_B_A153.png,Schwein,9,resized_B_B24.png,Baby,7,resized_A_A52.png,Stein,1,resized_A_A179.png,Drachen,4,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,4,4,4,85.40847230001236,,,,,,87.26751830001012,1,7,[0.07583333 0.0425    ],1.7018908000027295,89.55368280000403,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,4,6,test item,2-2,resized_A_A179.png,Drachen,150,resized_B_A03.png,Kleid,12,resized_B_A132.png,Ente,8,resized_B_A153.png,Schwein,9,resized_B_B24.png,Baby,7,resized_A_A52.png,Stein,1,resized_A_A179.png,Drachen,4,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,5,5,5,89.69415610001306,,,,,,91.55445160000818,1,4,[0.22916667 0.27083333],4.604280400002608,96.9600180000125,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,9,7,test item,2-2,resized_B_A23.png,Flasche,153,resized_A_B192.png,Katze,12,resized_B_A150.png,Känguru,16,resized_A_B150.png,Rakete,14,resized_B_A23.png,Flasche,7,resized_B_A11.png,Medaille,2,resized_B_A123.png,Tänzer,10,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,6,6,6,97.10582430000068,,,,,,98.96070250001503,1,7,[0.0575     0.09333333],3.253320199990412,102.78157300001476,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,9,8,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B192.png,Katze,12,resized_B_A150.png,Känguru,16,resized_A_B150.png,Rakete,14,resized_B_A23.png,Flasche,7,resized_B_A11.png,Medaille,2,resized_B_A123.png,Tänzer,10,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,7,7,7,102.92094310000539,,,,,,104.78228020001552,1,2,[-0.08666667  0.2925    ],1.6518177000107244,106.9849635999999,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,5,9,test item,2-2,resized_B_A54.png,Flamme,178,resized_B_A156.png,Bär,6,resized_B_A142.png,Reiter,15,resized_B_A188.png,Tür,12,resized_B_A43.png,Blatt,8,resized_A_B194.png,Raute,14,resized_B_A54.png,Flamme,16,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,8,8,8,107.1238685999997,,,,,,108.98580320001929,1,16,[ 0.23666667 -0.25583333],3.2866636000107974,112.9899239000224,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
LEALCO-EEG,102.0,1,A-B,2.0,2.0,training,2,B,5,10,test item,1-2,resized_B_A188.png,Tür,141,resized_B_A156.png,Bär,6,resized_B_A142.png,Reiter,15,resized_B_A188.png,Tür,12,resized_B_A43.png,Blatt,8,resized_A_B194.png,Raute,14,resized_B_A54.png,Flamme,16,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,9,9,9,113.1231457000249,,,,,,114.99082520001684,1,12,[ 0.25083333 -0.0975    ],2.3184668000030797,117.89413150001201,,,,,,,102,B,2,2024-10-10_13h52.40.698,task,2023.2.2,59.900289978152024,2024-10-10 13h52.55.939420 +0200,
