study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,9,11,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A134.png,Vogel,3,resized_B_B175.png,Propeller,6,resized_A_B56.png,Stuhl,13,resized_B_B73.png,Treppe,7,resized_A_B199.png,Fisch,9,resized_A_B33.png,Zünder,12,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,10,10,10,107.3158813000191,,,,,,109.18851389997872,0,7,[0.075      0.04916667],2.35246870003175,115.645013500005,1,13,[-0.22833333 -0.28      ],3.9698826000094414,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,9,12,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A134.png,Vogel,3,resized_B_B175.png,Propeller,6,resized_A_B56.png,Stuhl,13,resized_B_B73.png,Treppe,7,resized_A_B199.png,Fisch,9,resized_A_B33.png,Zünder,12,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,11,11,11,115.78945560002467,,,,,,117.64562650001608,1,9,[-0.23416667 -0.09166667],2.5859443999943323,121.0493892999948,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,11,13,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A68.png,Lampe,11,resized_A_B78.png,Pfeil,2,resized_A_B168.png,Frau,3,resized_B_B49.png,Magnet,1,resized_B_B143.png,Tanne,9,resized_B_B164.png,kimono,12,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,12,12,12,121.19351730000926,,,,,,123.06685170001583,1,1,[-0.29583333  0.29      ],5.188243200012948,129.156252100016,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,11,14,test item,2-1,resized_B_B143.png,Tanne,175,resized_B_A68.png,Lampe,11,resized_A_B78.png,Pfeil,2,resized_A_B168.png,Frau,3,resized_B_B49.png,Magnet,1,resized_B_B143.png,Tanne,9,resized_B_B164.png,kimono,12,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,13,13,13,129.3037617999944,,,,,,131.17370949999895,1,9,[-0.21583333 -0.0875    ],4.304007200000342,135.92861860000994,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,5,15,test item,1-1,resized_B_A20.png,Grill,160,resized_A_B54.png,Telefon,1,resized_A_A139.png,Gans,13,resized_A_B08.png,Person,4,resized_B_A20.png,Grill,8,resized_A_B20.png,Kerze,2,resized_A_B194.png,Raute,7,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,14,14,14,136.0701917000115,,,,,,137.92938749998575,1,8,[0.26166667 0.105     ],5.688525100005791,144.2857339999755,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,5,16,test item,2-1,resized_A_B194.png,Raute,173,resized_A_B54.png,Telefon,1,resized_A_A139.png,Gans,13,resized_A_B08.png,Person,4,resized_B_A20.png,Grill,8,resized_A_B20.png,Kerze,2,resized_A_B194.png,Raute,7,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,15,15,15,144.42615140002454,,,,,,146.28644170000916,1,7,[0.05666667 0.06916667],2.752851199998986,149.67361240001628,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,2,17,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_A90.png,Fabrik,9,resized_B_B19.png,Krawatte,15,resized_B_A153.png,Schwein,2,resized_A_B139.png,Trichter,6,resized_B_A123.png,Tänzer,1,resized_B_A70.png,Brunnen,11,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,16,16,16,149.81245309999213,,,,,,151.67417210002895,1,2,[-0.07083333  0.2075    ],2.2025117999874055,154.4275662000291,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,2,18,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_A90.png,Fabrik,9,resized_B_B19.png,Krawatte,15,resized_B_A153.png,Schwein,2,resized_A_B139.png,Trichter,6,resized_B_A123.png,Tänzer,1,resized_B_A70.png,Brunnen,11,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,17,17,17,154.56983649998438,,,,,,156.42831719998503,1,1,[-0.26083333  0.21583333],2.0855591000290588,159.33168910001405,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,8,19,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B157.png,Hammer,4,resized_A_A148.png,Giraffe,1,resized_A_B150.png,Rakete,12,resized_B_B24.png,Baby,7,resized_B_B193.png,Auge,16,resized_B_B206.png,Axt,15,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,18,18,18,159.49242770002456,,,,,,161.33251229999587,1,12,[ 0.20333333 -0.075     ],2.66918089997489,164.60276749997865,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,8,20,test item,2-1,resized_B_B193.png,Auge,145,resized_A_B157.png,Hammer,4,resized_A_A148.png,Giraffe,1,resized_A_B150.png,Rakete,12,resized_B_B24.png,Baby,7,resized_B_B193.png,Auge,16,resized_B_B206.png,Axt,15,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,19,19,19,164.79008040000917,,,,,,166.62027600000147,1,16,[ 0.22416667 -0.23583333],2.185635600006208,169.45695070002694,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,4,21,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_B192.png,Katze,9,resized_B_A132.png,Ente,4,resized_B_B177.png,Schloss,7,resized_B_A188.png,Tür,5,resized_A_A76.png,Mauer,11,resized_B_A33.png,Roboter,3,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,20,20,20,169.59806019999087,,,,,,171.4576742000063,0,5,[-0.22083333  0.03416667],2.352510800003074,176.94649140001275,1,11,[ 0.12666667 -0.0975    ],4.104052999988198,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,4,22,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_B192.png,Katze,9,resized_B_A132.png,Ente,4,resized_B_B177.png,Schloss,7,resized_B_A188.png,Tür,5,resized_A_A76.png,Mauer,11,resized_B_A33.png,Roboter,3,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,21,21,21,177.08720980002545,,,,,,178.94731519999914,1,7,[0.0825     0.10666667],2.48585350002395,182.1343311999808,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,7,23,test item,2-1,resized_A_A52.png,Stein,149,resized_B_A187.png,Brücke,6,resized_B_A197.png,Hirsch,3,resized_A_A52.png,Stein,8,resized_A_A179.png,Drachen,9,resized_B_A77.png,Hang,2,resized_A_B15.png,Schwangere,11,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,22,22,22,182.27355659997556,,,,,,184.13505290000467,1,8,[0.25       0.07166667],3.7701615000260063,188.43951629998628,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,7,24,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A187.png,Brücke,6,resized_B_A197.png,Hirsch,3,resized_A_A52.png,Stein,8,resized_A_A179.png,Drachen,9,resized_B_A77.png,Hang,2,resized_A_B15.png,Schwangere,11,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,23,23,23,188.58133070002077,,,,,,190.44036810001126,1,2,[-0.07        0.21666667],1.935494799981825,193.07678409997607,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,12,25,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A03.png,Kleid,6,resized_B_A142.png,Reiter,15,resized_A_A04.png,Baum,13,resized_A_A166.png,Pyramide,8,resized_B_B152.png,Säge,14,resized_B_A54.png,Flamme,1,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,24,24,24,193.21920039999532,,,,,,195.07756569999037,1,13,[-0.2325     -0.24416667],3.319950399978552,199.1819291000138,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,12,26,test item,2-1,resized_B_B152.png,Säge,171,resized_B_A03.png,Kleid,6,resized_B_A142.png,Reiter,15,resized_A_A04.png,Baum,13,resized_A_A166.png,Pyramide,8,resized_B_B152.png,Säge,14,resized_B_A54.png,Flamme,1,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,25,25,25,199.32739260001108,,,,,,201.18278149998514,1,14,[-0.07583333 -0.23833333],2.0849414000404067,203.7858583999914,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,6,27,test item,1-1,resized_B_A06.png,Hut,135,resized_A_A141.png,Pferd,15,resized_B_A140.png,Flamingo,10,resized_B_A06.png,Hut,11,resized_A_A113.png,Engel,1,resized_B_A37.png,Tasse,12,resized_B_B167.png,Fliege,16,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,26,26,26,203.9336564000114,,,,,,205.80332030000864,1,11,[ 0.09333333 -0.06833333],2.3357052999781445,208.80674470000667,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,B,6,28,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_A141.png,Pferd,15,resized_B_A140.png,Flamingo,10,resized_B_A06.png,Hut,11,resized_A_A113.png,Engel,1,resized_B_A37.png,Tasse,12,resized_B_B167.png,Fliege,16,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,27,27,27,208.95732340001268,,,,,,210.80759159999434,1,12,[ 0.23       -0.05333333],1.9686239999718964,213.41061899997294,,,,,,,,,,,115,B,2,2024-11-04_10h35.46.600,task,2023.2.2,59.89440615974884,2024-11-04 10h35.56.770378 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4299847999937,223.4173292000196,,,,,,,,,
