study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,6,1,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A68.png,Lampe,5,resized_A_B78.png,Pfeil,8,resized_A_B08.png,Person,9,resized_A_A100.png,Ruderer,7,resized_B_A11.png,Medaille,2,resized_B_B152.png,Säge,4,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,0,0,0,29.12270159999025,,0.0011254999844823033,10.072282699984498,10.07229300000472,26.919805399986217,30.906392699980643,1,7,[0.0425 0.085 ],3.971648400009144,36.0955514999805,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,6,2,test item,2-1,resized_B_B152.png,Säge,171,resized_B_A68.png,Lampe,5,resized_A_B78.png,Pfeil,8,resized_A_B08.png,Person,9,resized_A_A100.png,Ruderer,7,resized_B_A11.png,Medaille,2,resized_B_B152.png,Säge,4,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,1,1,1,36.2433126999822,,,,,,38.11253419998684,1,4,[0.225      0.21833333],3.1866772000212222,42.63393709997763,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,3,3,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_A134.png,Vogel,6,resized_A_A02.png,Mühle,8,resized_B_A36.png,Stern,16,resized_B_A43.png,Blatt,13,resized_A_B39.png,Sessel,3,resized_B_B164.png,kimono,7,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,2,2,2,42.78484019997995,,,,,,44.651373999979114,1,13,[-0.25583333 -0.25416667],3.5868277000263333,49.40636569997878,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,3,4,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_A134.png,Vogel,6,resized_A_A02.png,Mühle,8,resized_B_A36.png,Stern,16,resized_B_A43.png,Blatt,13,resized_A_B39.png,Sessel,3,resized_B_B164.png,kimono,7,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,3,3,3,49.551283499982674,,,,,,51.40706569998292,1,3,[0.08666667 0.31333333],2.419204100006027,55.19445359997917,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,14,5,test item,2-1,resized_B_B193.png,Auge,145,resized_B_A147.png,Hund,1,resized_B_A142.png,Reiter,15,resized_B_B193.png,Auge,6,resized_B_B49.png,Magnet,14,resized_A_A166.png,Pyramide,13,resized_A_B33.png,Zünder,7,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,4,4,4,55.38390759998583,,,,,,57.21196879999479,1,6,[-0.0475      0.06833333],2.8695218000211753,61.499956099985866,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,14,6,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A147.png,Hund,1,resized_B_A142.png,Reiter,15,resized_B_B193.png,Auge,6,resized_B_B49.png,Magnet,14,resized_A_A166.png,Pyramide,13,resized_A_B33.png,Zünder,7,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,5,5,5,61.657990199979395,,,,,,63.50061519999872,1,14,[-0.05166667 -0.19916667],3.086232599976938,67.75495129998308,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,10,7,test item,2-1,resized_A_A52.png,Stein,149,resized_B_A187.png,Brücke,15,resized_B_A135.png,Kamel,5,resized_A_B56.png,Stuhl,1,resized_A_B168.png,Frau,9,resized_A_A52.png,Stein,16,resized_B_A181.png,Wolf,3,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,6,6,6,67.90212129999418,,,,,,69.7725647999905,1,16,[ 0.2625     -0.26583333],4.287323399999877,75.37810959998751,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,10,8,test item,1-1,resized_A_B56.png,Stuhl,133,resized_B_A187.png,Brücke,15,resized_B_A135.png,Kamel,5,resized_A_B56.png,Stuhl,1,resized_A_B168.png,Frau,9,resized_A_A52.png,Stein,16,resized_B_A181.png,Wolf,3,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,7,7,7,75.51989309999044,,,,,,77.378933400003,1,1,[-0.21   0.195],3.7873782999813557,82.58412210000097,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,13,9,test item,1-1,resized_A_A04.png,Baum,130,resized_A_A90.png,Fabrik,7,resized_B_B70.png,Quadrat,12,resized_A_A04.png,Baum,4,resized_A_B139.png,Trichter,5,resized_A_B194.png,Raute,15,resized_B_B206.png,Axt,9,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,8,8,8,82.73189629998524,,,,,,84.58500979997916,1,4,[0.29583333 0.28166667],3.2033702000044286,88.85639010000159,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
LEALCO-EEG,135.0,2,A-B,3.0,2.0,training,2,B,13,10,test item,2-1,resized_A_B194.png,Raute,173,resized_A_A90.png,Fabrik,7,resized_B_B70.png,Quadrat,12,resized_A_A04.png,Baum,4,resized_A_B139.png,Trichter,5,resized_A_B194.png,Raute,15,resized_B_B206.png,Axt,9,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,9,9,9,89.00437099998817,,,,,,90.87358859999222,1,15,[ 0.05166667 -0.2525    ],3.069588099984685,95.59533569999621,,,135,B,2,2024-12-11_13h34.36.547,task,2023.2.2,59.97871955235036,2024-12-11 13h34.45.047286 +0100,
