study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,10,11,test item,1-1,resized_B_A06.png,Hut,135,resized_A_B54.png,Telefon,7,resized_B_A132.png,Ente,6,resized_B_A06.png,Hut,2,resized_B_A129.png,Huhn,13,resized_A_B139.png,Trichter,9,resized_A_B32.png,Kamin,11,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,10,10,10,105.2471464999835,,,,,,107.09938879997935,1,2,[-0.12666667  0.25666667],2.702783900022041,,,,,110.41935390001163,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,10,12,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_B54.png,Telefon,7,resized_B_A132.png,Ente,6,resized_B_A06.png,Hut,2,resized_B_A129.png,Huhn,13,resized_A_B139.png,Trichter,9,resized_A_B32.png,Kamin,11,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,11,11,11,110.55187530000694,,,,,,112.42062140000053,1,13,[-0.24666667 -0.24083333],1.318212800018955,,,,,114.37311649997719,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,3,13,test item,2-1,resized_B_B152.png,Säge,171,resized_A_B109.png,Boot,5,resized_B_B175.png,Propeller,11,resized_B_A153.png,Schwein,15,resized_A_B168.png,Frau,3,resized_B_B167.png,Fliege,12,resized_B_B152.png,Säge,7,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,12,12,12,114.52611949999118,,,,,,116.39068830001634,1,7,[0.06083333 0.06833333],1.2847804999910295,,,,,118.17623620002996,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,3,14,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B109.png,Boot,5,resized_B_B175.png,Propeller,11,resized_B_A153.png,Schwein,15,resized_A_B168.png,Frau,3,resized_B_B167.png,Fliege,12,resized_B_B152.png,Säge,7,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,13,13,13,118.32281540002441,,,,,,120.17716710001696,1,15,[ 0.03916667 -0.2025    ],1.150970300019253,,,,,121.84571570000844,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,12,15,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_B157.png,Hammer,10,resized_A_A148.png,Giraffe,6,resized_A_A76.png,Mauer,9,resized_B_A33.png,Roboter,7,resized_B_A43.png,Blatt,2,resized_B_A176.png,Trophäe,11,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,14,14,14,121.99602600000799,,,,,,123.86358280002605,1,9,[-0.2625 -0.075 ],1.9019852000055835,,,,,126.3832433000207,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,12,16,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_B157.png,Hammer,10,resized_A_A148.png,Giraffe,6,resized_A_A76.png,Mauer,9,resized_B_A33.png,Roboter,7,resized_B_A43.png,Blatt,2,resized_B_A176.png,Trophäe,11,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,15,15,15,126.53272509999806,,,,,,128.4007835999946,1,2,[-0.10916667  0.20333333],1.7346587000065483,,,,,130.61970939999446,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,11,17,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A03.png,Kleid,7,resized_B_A150.png,Känguru,13,resized_A_A04.png,Baum,14,resized_B_A188.png,Tür,2,resized_A_A52.png,Stein,4,resized_A_A151.png,Fuchs,6,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,16,16,16,130.7730982999783,,,,,,132.6376388000208,1,7,[0.04666667 0.04916667],2.10210110002663,,,,,135.20733509998536,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,11,18,test item,2-1,resized_A_A52.png,Stein,149,resized_B_A03.png,Kleid,7,resized_B_A150.png,Känguru,13,resized_A_A04.png,Baum,14,resized_B_A188.png,Tür,2,resized_A_A52.png,Stein,4,resized_A_A151.png,Fuchs,6,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,17,17,17,135.35886909998953,,,,,,137.22482840000885,1,4,[0.23833333 0.2575    ],2.1018031999701634,,,,,142.24617850000504,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,6,19,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_A141.png,Pferd,13,resized_B_A135.png,Kamel,1,resized_B_A185.png,Gesicht,14,resized_B_A37.png,Tasse,4,resized_A_A179.png,Drachen,8,resized_B_B49.png,Magnet,9,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,18,18,18,142.3955734000192,,,,,,144.26412329997402,1,4,[0.24083333 0.22416667],2.1354603999643587,,,,,147.3008412999916,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,6,20,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_A141.png,Pferd,13,resized_B_A135.png,Kamel,1,resized_B_A185.png,Gesicht,14,resized_B_A37.png,Tasse,4,resized_A_A179.png,Drachen,8,resized_B_B49.png,Magnet,9,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,19,19,19,147.43397419998655,,,,,,149.30160549998982,1,9,[-0.26333333 -0.07166667],1.4018007999984547,,,,,151.20375280000735,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,13,21,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A134.png,Vogel,4,resized_A_B78.png,Pfeil,6,resized_B_B177.png,Schloss,3,resized_A_B199.png,Fisch,1,resized_A_B15.png,Schwangere,12,resized_B_B206.png,Axt,14,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,20,20,20,151.34728609997546,,,,,,153.20495889999438,1,1,[-0.22        0.25833333],1.768610700033605,,,,,156.0916930999956,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,13,22,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_A134.png,Vogel,4,resized_A_B78.png,Pfeil,6,resized_B_B177.png,Schloss,3,resized_A_B199.png,Fisch,1,resized_A_B15.png,Schwangere,12,resized_B_B206.png,Axt,14,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,21,21,21,156.23459369997727,,,,,,158.0924477999797,1,3,[0.06416667 0.24916667],1.868499000032898,,,,,160.54539649997605,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,5,23,test item,1-1,resized_A_B150.png,Rakete,134,resized_B_A68.png,Lampe,6,resized_B_C01.png,Kaninchen,3,resized_A_B150.png,Rakete,10,resized_B_B193.png,Auge,1,resized_A_B20.png,Kerze,12,resized_B_A70.png,Brunnen,4,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,22,22,22,160.71013239998138,,,,,,162.546216799994,1,10,[-0.06916667 -0.11333333],1.6850269999704324,,,,,164.74888079997618,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,5,24,test item,2-1,resized_B_B193.png,Auge,145,resized_B_A68.png,Lampe,6,resized_B_C01.png,Kaninchen,3,resized_A_B150.png,Rakete,10,resized_B_B193.png,Auge,1,resized_A_B20.png,Kerze,12,resized_B_A70.png,Brunnen,4,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,23,23,23,164.94135819998337,,,,,,166.76644219999434,1,1,[-0.28916667  0.25333333],1.7852983999764547,,,,,169.13590280001517,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,4,25,test item,1-1,resized_A_B43.png,Parfüm,157,resized_A_B192.png,Katze,6,resized_B_A142.png,Reiter,7,resized_B_A36.png,Stern,11,resized_A_B55.png,Schlange,8,resized_A_B43.png,Parfüm,2,resized_A_B33.png,Zünder,1,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,24,24,24,169.28829370002495,,,,,,171.15342950000195,1,2,[-0.105       0.25166667],1.8348027000320144,,,,,173.52302259998396,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,4,26,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_B192.png,Katze,6,resized_B_A142.png,Reiter,7,resized_B_A36.png,Stern,11,resized_A_B55.png,Schlange,8,resized_A_B43.png,Parfüm,2,resized_A_B33.png,Zünder,1,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,25,25,25,173.67058929998893,,,,,,175.5404855000088,1,8,[0.29583333 0.07666667],1.5178697999799624,,,,,177.47632050001994,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,2,27,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_A93.png,Haus,6,resized_A_A139.png,Gans,4,resized_B_A77.png,Hang,3,resized_B_A11.png,Medaille,11,resized_A_A122.png,Sturz,10,resized_B_A54.png,Flamme,5,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,26,26,26,177.62072230002377,,,,,,179.47716519999085,1,10,[-0.0475     -0.08333333],2.0019406999927014,,,,,182.1635368000134,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,4,A,2,28,test item,1-1,resized_B_A77.png,Hang,161,resized_A_A93.png,Haus,6,resized_A_A139.png,Gans,4,resized_B_A77.png,Hang,3,resized_B_A11.png,Medaille,11,resized_A_A122.png,Sturz,10,resized_B_A54.png,Flamme,5,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,27,27,27,182.30559659999562,,,,,,184.16441289999057,1,3,[0.07083333 0.315     ],1.9853437999845482,,,,,186.88419260003138,,,149,A,4,2025-04-22_16h51.31.569,task,2023.2.2,59.61660561181691,2025-04-22 16h51.42.196237 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.90592940000352,196.89100439997856,,,,,,,,,
