study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,3,1,test item,1-2,resized_B_B24.png,Baby,142,resized_A_B157.png,Hammer,10,resized_B_A140.png,Flamingo,7,resized_B_B24.png,Baby,8,resized_B_A37.png,Tasse,12,resized_B_A77.png,Hang,9,resized_B_A70.png,Brunnen,4,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,0,0,0,73.16040389999944,,0.0011260999999649357,10.066176099999211,10.066185800000312,70.95320569999967,74.93984459999956,1,8,[0.26916667 0.09333333],1.6029687999998714,77.1426522999991,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,3,2,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_B157.png,Hammer,10,resized_B_A140.png,Flamingo,7,resized_B_B24.png,Baby,8,resized_B_A37.png,Tasse,12,resized_B_A77.png,Hang,9,resized_B_A70.png,Brunnen,4,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,1,1,1,77.28428630000053,,,,,,79.14347230000021,1,4,[0.19   0.3275],3.186478999999963,82.84744510000019,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,2,3,test item,1-2,resized_B_B73.png,Treppe,137,resized_A_A90.png,Fabrik,4,resized_A_A139.png,Gans,2,resized_B_B73.png,Treppe,14,resized_A_A76.png,Mauer,12,resized_A_B196.png,Fenster,16,resized_A_B22.png,Kreisel,6,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,2,2,2,82.98843459999989,,,,,,84.8483299999989,1,14,[-0.08916667 -0.29      ],2.8025782000004256,88.1848874999996,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,2,4,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_A90.png,Fabrik,4,resized_A_A139.png,Gans,2,resized_B_B73.png,Treppe,14,resized_A_A76.png,Mauer,12,resized_A_B196.png,Fenster,16,resized_A_B22.png,Kreisel,6,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,3,3,3,88.32143469999937,,,,,,90.18600940000033,1,16,[ 0.26       -0.25166667],3.386813200000688,94.18994519999978,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,6,5,test item,2-2,resized_A_B33.png,Zünder,180,resized_B_A147.png,Hund,4,resized_A_A02.png,Mühle,10,resized_B_B177.png,Schloss,15,resized_B_A129.png,Huhn,16,resized_B_A176.png,Trophäe,5,resized_A_B33.png,Zünder,2,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,4,4,4,94.33129349999945,,,,,,96.19105440000021,1,2,[-0.05666667  0.29333333],3.0193042999999307,99.96140670000023,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,6,6,test item,1-2,resized_B_A176.png,Trophäe,164,resized_B_A147.png,Hund,4,resized_A_A02.png,Mühle,10,resized_B_B177.png,Schloss,15,resized_B_A129.png,Huhn,16,resized_B_A176.png,Trophäe,5,resized_A_B33.png,Zünder,2,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,5,5,5,100.10796850000042,,,,,,101.97932779999974,1,5,[-0.24916667  0.075     ],3.2197931999999128,105.83345779999945,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,7,7,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_B155.png,Messer,2,resized_B_B70.png,Quadrat,5,resized_A_A52.png,Stein,12,resized_B_A181.png,Wolf,7,resized_B_B49.png,Magnet,1,resized_A_A166.png,Pyramide,15,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,6,6,6,105.9737728,,,,,,107.83426130000043,1,15,[ 0.085      -0.24833333],3.903739699999278,112.42192419999992,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,7,8,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_B155.png,Messer,2,resized_B_B70.png,Quadrat,5,resized_A_A52.png,Stein,12,resized_B_A181.png,Wolf,7,resized_B_B49.png,Magnet,1,resized_A_A166.png,Pyramide,15,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,7,7,7,112.56339949999892,,,,,,114.42312089999905,1,7,[0.05166667 0.06833333],2.102127100000871,117.04291609999927,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,10,9,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_B54.png,Telefon,2,resized_B_A132.png,Ente,11,resized_B_B193.png,Auge,6,resized_A_B08.png,Person,10,resized_B_A43.png,Blatt,1,resized_A_B15.png,Schwangere,12,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,8,8,8,117.19955780000055,,,,,,119.04368780000004,1,12,[ 0.24       -0.07916667],1.7514963000012358,121.32980979999957,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,5,B,10,10,test item,2-2,resized_A_B08.png,Person,154,resized_A_B54.png,Telefon,2,resized_B_A132.png,Ente,11,resized_B_B193.png,Auge,6,resized_A_B08.png,Person,10,resized_B_A43.png,Blatt,1,resized_A_B15.png,Schwangere,12,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,9,9,9,121.4885847000005,,,,,,123.33061520000047,1,10,[-0.0975 -0.1075],2.335688699999082,126.18390840000029,,,113,B,5,2024-10-30_14h18.25.536,task,2023.2.2,60.29424798871249,2024-10-30 14h18.36.894026 +0100,
