study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,13,1,test item,2-1,resized_A_B55.png,Schlange,143,resized_B_A68.png,Lampe,12,resized_B_A150.png,Känguru,3,resized_B_A185.png,Gesicht,5,resized_A_B55.png,Schlange,11,resized_B_B49.png,Magnet,8,resized_A_A151.png,Fuchs,6,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,0,0,0,31.176238100000774,,0.0010413999989395961,10.06336949999968,10.063379700004589,28.970013600002858,32.973356300004525,1,11,[ 0.08416667 -0.09166667],4.221590600005584,38.94608710000466,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,13,2,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A68.png,Lampe,12,resized_B_A150.png,Känguru,3,resized_B_A185.png,Gesicht,5,resized_A_B55.png,Schlange,11,resized_B_B49.png,Magnet,8,resized_A_A151.png,Fuchs,6,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,1,1,1,39.083130200000596,,,,,,40.94671879999805,1,8,[0.23583333 0.09333333],3.0197698999982094,45.7519028000097,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,5,3,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_B109.png,Boot,12,resized_A_A139.png,Gans,13,resized_B_B180.png,Geist,11,resized_A_B196.png,Fenster,10,resized_A_A74.png,Rubin,6,resized_A_B39.png,Sessel,9,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,2,2,2,45.89161610000883,,,,,,47.75249579999945,1,9,[-0.26       -0.12583333],2.1183754000085173,50.822779599999194,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,5,4,test item,1-1,resized_B_B180.png,Geist,129,resized_A_B109.png,Boot,12,resized_A_A139.png,Gans,13,resized_B_B180.png,Geist,11,resized_A_B196.png,Fenster,10,resized_A_A74.png,Rubin,6,resized_A_B39.png,Sessel,9,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,3,3,3,50.97470500000054,,,,,,52.84004779999668,1,11,[ 0.07916667 -0.12416667],2.4019680000055814,56.49407830000564,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,7,5,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_A141.png,Pferd,13,resized_B_C01.png,Kaninchen,5,resized_B_B177.png,Schloss,2,resized_B_A36.png,Stern,3,resized_B_A129.png,Huhn,16,resized_B_A181.png,Wolf,9,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,4,4,4,56.637509100008174,,,,,,58.4947908000031,1,2,[-0.0825      0.23666667],3.737007999996422,63.53287199999613,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,7,6,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_A141.png,Pferd,13,resized_B_C01.png,Kaninchen,5,resized_B_B177.png,Schloss,2,resized_B_A36.png,Stern,3,resized_B_A129.png,Huhn,16,resized_B_A181.png,Wolf,9,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,5,5,5,63.6746209999983,,,,,,65.53410849999636,1,16,[ 0.27  -0.275],3.4366586999967694,70.60601660000975,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,3,7,test item,2-1,resized_A_A52.png,Stein,149,resized_A_A90.png,Fabrik,15,resized_A_A148.png,Giraffe,14,resized_A_B150.png,Rakete,5,resized_A_A52.png,Stein,8,resized_A_B15.png,Schwangere,1,resized_B_A54.png,Flamme,13,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,6,6,6,70.74997679999797,,,,,,72.60691830000724,1,8,[0.31083333 0.10083333],3.0694594999949913,76.56105350000144,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,3,8,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_A90.png,Fabrik,15,resized_A_A148.png,Giraffe,14,resized_A_B150.png,Rakete,5,resized_A_A52.png,Stein,8,resized_A_B15.png,Schwangere,1,resized_B_A54.png,Flamme,13,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,7,7,7,76.70361379999667,,,,,,78.56172540000989,1,5,[-0.27583333  0.09833333],3.0529401999956463,82.54933439999877,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,1,9,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A147.png,Hund,6,resized_B_B19.png,Krawatte,16,resized_A_B199.png,Fisch,8,resized_A_A100.png,Ruderer,10,resized_A_B139.png,Trichter,12,resized_A_B33.png,Zünder,4,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,8,8,8,82.69186050001008,,,,,,84.55009400000563,1,10,[-0.07333333 -0.05583333],2.5690803000034066,88.47118429999682,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,5,B,1,10,test item,2-1,resized_A_B199.png,Fisch,148,resized_B_A147.png,Hund,6,resized_B_B19.png,Krawatte,16,resized_A_B199.png,Fisch,8,resized_A_A100.png,Ruderer,10,resized_A_B139.png,Trichter,12,resized_A_B33.png,Zünder,4,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,9,9,9,88.61500330000126,,,,,,90.48843530000886,1,8,[0.28583333 0.11083333],2.319216400006553,94.14237230000435,,,147,B,5,2025-01-16_10h55.47.128,task,2023.2.2,59.98444003474081,2025-01-16 10h55.55.812313 +0100,
