study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,5,1,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_A141.png,Pferd,16,resized_B_A140.png,Flamingo,11,resized_B_A188.png,Tür,3,resized_B_B167.png,Fliege,9,resized_B_B49.png,Magnet,14,resized_B_B143.png,Tanne,2,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,0,0,0,28.20139579998795,,0.0010435000294819474,10.068630599998869,10.068640400015283,25.98232100001769,29.968873900012113,1,14,[-0.10583333 -0.28083333],1.8534607000183314,32.405014600022696,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,5,2,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A141.png,Pferd,16,resized_B_A140.png,Flamingo,11,resized_B_A188.png,Tür,3,resized_B_B167.png,Fliege,9,resized_B_B49.png,Magnet,14,resized_B_B143.png,Tanne,2,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,1,1,1,32.53804160002619,,,,,,34.40607309999177,1,2,[-0.08916667  0.22      ],1.7020484000095166,36.59235679998528,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,13,3,test item,2-1,resized_A_B194.png,Raute,173,resized_A_B157.png,Hammer,1,resized_B_C01.png,Kaninchen,5,resized_B_A153.png,Schwein,8,resized_A_B196.png,Fenster,6,resized_A_A166.png,Pyramide,15,resized_A_B194.png,Raute,9,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,2,2,2,36.73596050002379,,,,,,38.592941500013694,1,9,[-0.22916667 -0.10083333],1.7524410000187345,40.812547600013204,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,13,4,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B157.png,Hammer,1,resized_B_C01.png,Kaninchen,5,resized_B_A153.png,Schwein,8,resized_A_B196.png,Fenster,6,resized_A_A166.png,Pyramide,15,resized_A_B194.png,Raute,9,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,3,3,3,40.97008320002351,,,,,,42.82986180001171,1,8,[0.2025 0.0825],1.418421300011687,44.64897119998932,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,12,5,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A134.png,Vogel,13,resized_B_A142.png,Reiter,12,resized_A_B168.png,Frau,11,resized_A_B199.png,Fisch,4,resized_B_A181.png,Wolf,1,resized_A_B22.png,Kreisel,5,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,4,4,4,44.779917099978775,,,,,,46.64971369999694,1,4,[0.22916667 0.21166667],1.601463800005149,48.685632699984126,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,12,6,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_A134.png,Vogel,13,resized_B_A142.png,Reiter,12,resized_A_B168.png,Frau,11,resized_A_B199.png,Fisch,4,resized_B_A181.png,Wolf,1,resized_A_B22.png,Kreisel,5,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,5,5,5,48.82860130001791,,,,,,50.68653579999227,1,5,[-0.22916667  0.06166667],2.3022640999988653,53.57305300002918,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,14,7,test item,2-1,resized_A_A122.png,Sturz,176,resized_B_A147.png,Hund,16,resized_B_A132.png,Ente,14,resized_B_B73.png,Treppe,1,resized_B_A33.png,Roboter,5,resized_A_A100.png,Ruderer,10,resized_A_A122.png,Sturz,8,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,6,6,6,53.71178640000289,,,,,,55.57389489997877,1,8,[0.21   0.0975],1.551798400003463,57.559799499984365,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,14,8,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A147.png,Hund,16,resized_B_A132.png,Ente,14,resized_B_B73.png,Treppe,1,resized_B_A33.png,Roboter,5,resized_A_A100.png,Ruderer,10,resized_A_A122.png,Sturz,8,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,7,7,7,57.695891899988055,,,,,,59.56063110003015,1,10,[-0.0675 -0.0675],1.10134829999879,61.37976500001969,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,10,9,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A90.png,Fabrik,9,resized_B_B19.png,Krawatte,2,resized_B_B180.png,Geist,5,resized_A_A113.png,Engel,10,resized_B_B193.png,Auge,16,resized_A_B32.png,Kamin,7,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,8,8,8,61.564050299988594,,,,,,63.39716599998064,1,16,[ 0.28916667 -0.23416667],2.052097000007052,65.95025200000964,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
LEALCO-EEG,117.0,1,A-B,1.0,1.0,training,5,A,10,10,test item,1-1,resized_B_B180.png,Geist,129,resized_A_A90.png,Fabrik,9,resized_B_B19.png,Krawatte,2,resized_B_B180.png,Geist,5,resized_A_A113.png,Engel,10,resized_B_B193.png,Auge,16,resized_A_B32.png,Kamin,7,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,9,9,9,66.11078400001861,,,,,,67.95099129999289,1,5,[-0.29083333  0.08916667],1.2185912999557331,69.73671690002084,,,117,A,5,2024-11-05_13h40.22.880,task,2023.2.2,59.85927085579147,2024-11-05 13h40.30.113163 +0100,
