study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,8,11,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_B109.png,Boot,15,resized_B_A142.png,Reiter,9,resized_B_A06.png,Hut,13,resized_A_B168.png,Frau,3,resized_B_B152.png,Säge,6,resized_B_A54.png,Flamme,12,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,10,10,10,115.23350440000104,,,,,,117.09178860000065,1,12,[ 0.23666667 -0.04      ],3.1365941999993083,,,,,120.72933879999982,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,8,12,test item,1-2,resized_A_B168.png,Frau,136,resized_A_B109.png,Boot,15,resized_B_A142.png,Reiter,9,resized_B_A06.png,Hut,13,resized_A_B168.png,Frau,3,resized_B_B152.png,Säge,6,resized_B_A54.png,Flamme,12,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,11,11,11,120.87030340000092,,,,,,122.72984990000077,1,3,[0.065 0.23 ],2.1518894999990152,,,,,125.56653740000002,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,11,13,test item,2-2,resized_A_B33.png,Zünder,180,resized_B_B155.png,Messer,13,resized_B_B19.png,Krawatte,6,resized_A_B56.png,Stuhl,4,resized_B_A37.png,Tasse,14,resized_A_B139.png,Trichter,9,resized_A_B33.png,Zünder,5,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,12,12,12,125.71308859999954,,,,,,127.56745469999987,1,5,[-0.26916667  0.03666667],3.9371641999987332,,,,,133.1565343000002,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,11,14,test item,1-2,resized_A_B139.png,Trichter,169,resized_B_B155.png,Messer,13,resized_B_B19.png,Krawatte,6,resized_A_B56.png,Stuhl,4,resized_B_A37.png,Tasse,14,resized_A_B139.png,Trichter,9,resized_A_B33.png,Zünder,5,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,13,13,13,133.31016699999964,,,,,,135.17375019999963,1,9,[-0.2475     -0.10583333],3.019836999999825,,,,,139.06088640000053,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,2,15,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_B157.png,Hammer,8,resized_B_A150.png,Känguru,11,resized_A_A04.png,Baum,4,resized_B_A185.png,Gesicht,16,resized_A_A122.png,Sturz,9,resized_A_B32.png,Kamin,5,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,14,14,14,139.2048047999997,,,,,,141.0620981000011,1,16,[ 0.28916667 -0.235     ],2.0354418000006262,,,,,143.68192810000073,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,2,16,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_B157.png,Hammer,8,resized_B_A150.png,Känguru,11,resized_A_A04.png,Baum,4,resized_B_A185.png,Gesicht,16,resized_A_A122.png,Sturz,9,resized_A_B32.png,Kamin,5,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,15,15,15,143.83524829999988,,,,,,145.69925160000093,1,5,[-0.23416667  0.0925    ],2.2693225999992137,,,,,148.6689667999999,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,6,17,test item,1-2,resized_A_A74.png,Rubin,165,resized_A_A134.png,Vogel,6,resized_B_A197.png,Hirsch,14,resized_B_A181.png,Wolf,5,resized_A_A100.png,Ruderer,15,resized_A_A74.png,Rubin,2,resized_B_A123.png,Tänzer,13,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,16,16,16,148.81982190000053,,,,,,150.67013059999954,1,2,[-0.12        0.23833333],2.1025083999993512,,,,,153.4067871999996,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,6,18,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_A134.png,Vogel,6,resized_B_A197.png,Hirsch,14,resized_B_A181.png,Wolf,5,resized_A_A100.png,Ruderer,15,resized_A_A74.png,Rubin,2,resized_B_A123.png,Tänzer,13,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,17,17,17,153.54793439999958,,,,,,155.4074397000004,1,5,[-0.21833333  0.04416667],2.1690175000003364,,,,,158.1107594999994,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,10,19,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B54.png,Telefon,13,resized_A_B78.png,Pfeil,6,resized_B_A153.png,Schwein,5,resized_A_A52.png,Stein,10,resized_B_B167.png,Fliege,4,resized_B_A11.png,Medaille,9,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,18,18,18,158.26614440000048,,,,,,160.12827520000064,1,9,[-0.22833333 -0.08166667],2.369117100000949,,,,,162.99810819999948,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,10,20,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_B54.png,Telefon,13,resized_A_B78.png,Pfeil,6,resized_B_A153.png,Schwein,5,resized_A_A52.png,Stein,10,resized_B_B167.png,Fliege,4,resized_B_A11.png,Medaille,9,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,19,19,19,163.1465346999994,,,,,,165.01545860000078,1,4,[0.27166667 0.26666667],2.019136000000799,,,,,167.70168879999983,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,3,21,test item,2-2,resized_A_A151.png,Fuchs,181,resized_A_A141.png,Pferd,8,resized_A_A148.png,Giraffe,7,resized_B_B24.png,Baby,14,resized_B_A129.png,Huhn,12,resized_B_A20.png,Grill,11,resized_A_A151.png,Fuchs,5,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,20,20,20,167.83899949999977,,,,,,169.702882900001,1,5,[-0.21083333  0.075     ],2.8364381000010326,,,,,173.12290240000038,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,3,22,test item,1-2,resized_B_B24.png,Baby,142,resized_A_A141.png,Pferd,8,resized_A_A148.png,Giraffe,7,resized_B_B24.png,Baby,14,resized_B_A129.png,Huhn,12,resized_B_A20.png,Grill,11,resized_A_A151.png,Fuchs,5,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,21,21,21,173.27356019999934,,,,,,175.14079599999968,1,14,[-0.03       -0.21666667],2.6527309000011883,,,,,178.54456589999972,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,12,23,test item,2-2,resized_A_B08.png,Person,154,resized_B_A156.png,Bär,2,resized_B_B70.png,Quadrat,10,resized_B_B180.png,Geist,3,resized_A_B08.png,Person,13,resized_A_A166.png,Pyramide,8,resized_B_B143.png,Tanne,15,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,22,22,22,178.69229070000074,,,,,,180.5451954,1,13,[-0.26333333 -0.24083333],2.2026572000013402,,,,,183.31533940000008,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,12,24,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_A156.png,Bär,2,resized_B_B70.png,Quadrat,10,resized_B_B180.png,Geist,3,resized_A_B08.png,Person,13,resized_A_A166.png,Pyramide,8,resized_B_B143.png,Tanne,15,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,23,23,23,183.46093529999962,,,,,,185.31609440000102,1,8,[0.2775     0.11666667],1.7520652000002883,,,,,187.60225159999936,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,7,25,test item,1-2,resized_B_B73.png,Treppe,137,resized_A_B192.png,Katze,16,resized_B_C01.png,Kaninchen,3,resized_A_B150.png,Rakete,1,resized_B_B73.png,Treppe,14,resized_A_A76.png,Mauer,7,resized_B_A33.png,Roboter,11,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,24,24,24,187.7459445000004,,,,,,189.60295880000012,1,14,[-0.055      -0.21583333],1.835421399999177,,,,,192.17264439999963,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,7,26,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B192.png,Katze,16,resized_B_C01.png,Kaninchen,3,resized_A_B150.png,Rakete,1,resized_B_B73.png,Treppe,14,resized_A_A76.png,Mauer,7,resized_B_A33.png,Roboter,11,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,25,25,25,192.31251730000076,,,,,,194.1734434000009,1,11,[ 0.08166667 -0.0875    ],2.9026557999986835,,,,,197.81124180000006,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,1,27,test item,1-2,resized_B_A36.png,Stern,140,resized_B_A03.png,Kleid,10,resized_A_A02.png,Mühle,11,resized_B_A36.png,Stern,14,resized_A_B22.png,Kreisel,16,resized_A_A73.png,Klinge,5,resized_B_B164.png,kimono,4,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,26,26,26,197.95295740000074,,,,,,199.81146790000093,1,14,[-0.0475     -0.22833333],1.7522742999990442,,,,,202.1645779999999,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,3,B,1,28,test item,2-2,resized_B_B164.png,kimono,182,resized_B_A03.png,Kleid,10,resized_A_A02.png,Mühle,11,resized_B_A36.png,Stern,14,resized_A_B22.png,Kreisel,16,resized_A_A73.png,Klinge,5,resized_B_B164.png,kimono,4,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,27,27,27,202.31657730000006,,,,,,204.18190590000086,1,4,[0.29666667 0.30833333],2.2859392999998818,,,,,206.95187199999964,,,105,B,3,2024-10-18_14h14.37.227,task,2023.2.2,59.94621625523599,2024-10-18 14h14.50.497182 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.97481639999933,216.95873980000033,,,,,,,,,
