study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,7,1,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A134.png,Vogel,1,resized_B_A135.png,Kamel,16,resized_A_B55.png,Schlange,3,resized_A_A100.png,Ruderer,12,resized_B_A176.png,Trophäe,13,resized_B_A70.png,Brunnen,4,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,0,0,0,35.52165640000021,,0.0012238000053912401,10.070761399983894,10.070771200000308,33.30622680002125,37.29369770002086,1,3,[0.06833333 0.22583333],4.721596200019121,43.28311960003339,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,7,2,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_A134.png,Vogel,1,resized_B_A135.png,Kamel,16,resized_A_B55.png,Schlange,3,resized_A_A100.png,Ruderer,12,resized_B_A176.png,Trophäe,13,resized_B_A70.png,Brunnen,4,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,1,1,1,43.43020589998923,,,,,,45.30052530003013,1,12,[ 0.26       -0.10666667],3.5702801999868825,50.00566580001032,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,5,3,test item,2-1,resized_B_A129.png,Huhn,146,resized_B_A03.png,Kleid,14,resized_A_A148.png,Giraffe,16,resized_A_B56.png,Stuhl,10,resized_B_A129.png,Huhn,5,resized_A_B20.png,Kerze,6,resized_A_B33.png,Zünder,9,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,2,2,2,50.14539020002121,,,,,,52.006133100017905,1,5,[-0.25916667  0.085     ],4.153602299978957,57.628126099996734,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,5,4,test item,1-1,resized_A_B56.png,Stuhl,133,resized_B_A03.png,Kleid,14,resized_A_A148.png,Giraffe,16,resized_A_B56.png,Stuhl,10,resized_B_A129.png,Huhn,5,resized_A_B20.png,Kerze,6,resized_A_B33.png,Zünder,9,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,3,3,3,57.77667809999548,,,,,,59.646010200027376,1,10,[-0.065  -0.0425],5.822127499966882,66.75300910003716,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,2,5,test item,2-1,resized_A_B194.png,Raute,173,resized_A_A141.png,Pferd,1,resized_B_C01.png,Kaninchen,12,resized_B_A36.png,Stern,5,resized_B_A43.png,Blatt,6,resized_A_B194.png,Raute,7,resized_B_B206.png,Axt,8,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,4,4,4,66.89707830001134,,,,,,68.75362640002277,1,7,[0.06333333 0.04583333],3.9207620000233874,73.77572020003572,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,2,6,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_A141.png,Pferd,1,resized_B_C01.png,Kaninchen,12,resized_B_A36.png,Stern,5,resized_B_A43.png,Blatt,6,resized_A_B194.png,Raute,7,resized_B_B206.png,Axt,8,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,5,5,5,73.92466970003443,,,,,,75.79295870003989,1,6,[-0.0775  0.0675],6.3391609999816865,83.6507055000402,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,12,7,test item,2-1,resized_B_B152.png,Säge,171,resized_B_A187.png,Brücke,12,resized_B_B70.png,Quadrat,4,resized_B_A181.png,Wolf,15,resized_B_A77.png,Hang,2,resized_A_B139.png,Trichter,11,resized_B_B152.png,Säge,5,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,6,6,6,83.79582190001383,,,,,,85.6512589000049,1,5,[-0.23        0.06166667],3.587240099965129,90.68992020003498,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,12,8,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A187.png,Brücke,12,resized_B_B70.png,Quadrat,4,resized_B_A181.png,Wolf,15,resized_B_A77.png,Hang,2,resized_A_B139.png,Trichter,11,resized_B_B152.png,Säge,5,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,7,7,7,90.83465129998513,,,,,,92.69046870002057,1,2,[-0.0375      0.24416667],6.722980600025039,100.99870180001017,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,3,9,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_B109.png,Boot,2,resized_B_A142.png,Reiter,11,resized_B_B193.png,Auge,1,resized_A_B22.png,Kreisel,5,resized_A_A166.png,Pyramide,13,resized_A_B32.png,Kamin,3,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,8,8,8,101.16329759999644,,,,,,102.99920479999855,0,1,[-0.23666667  0.24      ],5.3717686999589205,116.21149220003281,1,5,[-0.25    0.0725],10.509729499986861,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
LEALCO-EEG,145.0,2,B-A,1.0,1.0,training,1,A,3,10,test item,2-1,resized_B_B193.png,Auge,145,resized_A_B109.png,Boot,2,resized_B_A142.png,Reiter,11,resized_B_B193.png,Auge,1,resized_A_B22.png,Kreisel,5,resized_A_A166.png,Pyramide,13,resized_A_B32.png,Kamin,3,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,9,9,9,116.3980462999898,,,,,,118.21205279999413,1,1,[-0.22083333  0.21166667],5.671596200030763,125.66937369998777,,,,,,,,,,,145,A,1,2025-01-13_10h28.45.248,task,2023.2.2,59.58704983217461,2025-01-13 10h29.02.528715 +0100,
