study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,5,1,test item,1-1,resized_A_B150.png,Rakete,134,resized_B_A68.png,Lampe,1,resized_B_C01.png,Kaninchen,11,resized_A_B150.png,Rakete,14,resized_B_B193.png,Auge,2,resized_A_B20.png,Kerze,3,resized_B_A70.png,Brunnen,12,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,0,0,0,63.02725069998996,,0.0010925999958999455,10.061824100033846,10.06183239998063,60.794954299984965,64.78170370002044,1,14,[-0.12666667 -0.28666667],3.237374100019224,68.58582169999136,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,5,2,test item,2-1,resized_B_B193.png,Auge,145,resized_B_A68.png,Lampe,1,resized_B_C01.png,Kaninchen,11,resized_A_B150.png,Rakete,14,resized_B_B193.png,Auge,2,resized_A_B20.png,Kerze,3,resized_B_A70.png,Brunnen,12,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,1,1,1,68.76893020002171,,,,,,70.58649750001496,1,2,[-0.11833333  0.22      ],1.735375499993097,72.90561369998613,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,3,3,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B109.png,Boot,1,resized_B_B175.png,Propeller,15,resized_B_A153.png,Schwein,14,resized_A_B168.png,Frau,8,resized_B_B167.png,Fliege,5,resized_B_B152.png,Säge,11,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,2,2,2,73.05696260003606,,,,,,74.92358980001882,1,14,[-0.11916667 -0.28833333],2.402435500000138,77.91025479999371,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,3,4,test item,2-1,resized_B_B152.png,Säge,171,resized_A_B109.png,Boot,1,resized_B_B175.png,Propeller,15,resized_B_A153.png,Schwein,14,resized_A_B168.png,Frau,8,resized_B_B167.png,Fliege,5,resized_B_B152.png,Säge,11,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,3,3,3,78.05739650002215,,,,,,79.91108779999195,1,11,[ 0.025      -0.02083333],1.93538769998122,82.54756999999518,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,6,5,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_A141.png,Pferd,8,resized_B_A135.png,Kamel,15,resized_B_A185.png,Gesicht,11,resized_B_A37.png,Tasse,9,resized_A_A179.png,Drachen,6,resized_B_B49.png,Magnet,12,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,4,4,4,82.6928665000014,,,,,,84.54832599998917,1,12,[ 0.22416667 -0.01666667],2.135566100012511,87.21808900003089,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,6,6,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_A141.png,Pferd,8,resized_B_A135.png,Kamel,15,resized_B_A185.png,Gesicht,11,resized_B_A37.png,Tasse,9,resized_A_A179.png,Drachen,6,resized_B_B49.png,Magnet,12,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,5,5,5,87.3682656000019,,,,,,89.23560850002104,1,9,[-0.2175     -0.10333333],1.7685242000152357,91.67189090000466,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,10,7,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_B54.png,Telefon,16,resized_B_A132.png,Ente,12,resized_B_A06.png,Hut,14,resized_B_A129.png,Huhn,15,resized_A_B139.png,Trichter,3,resized_A_B32.png,Kamin,1,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,6,6,6,91.81606650003232,,,,,,93.67261960002361,1,15,[ 0.10166667 -0.24916667],2.1352061000070535,96.50918250001268,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,10,8,test item,1-1,resized_B_A06.png,Hut,135,resized_A_B54.png,Telefon,16,resized_B_A132.png,Ente,12,resized_B_A06.png,Hut,14,resized_B_A129.png,Huhn,15,resized_A_B139.png,Trichter,3,resized_A_B32.png,Kamin,1,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,7,7,7,96.6598643999896,,,,,,98.51008380000712,1,14,[-0.09166667 -0.27166667],1.7519329999922775,100.76280590001261,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,9,9,test item,2-1,resized_B_A123.png,Tänzer,174,resized_B_A187.png,Brücke,10,resized_B_B70.png,Quadrat,5,resized_A_B56.png,Stuhl,7,resized_B_B73.png,Treppe,6,resized_B_A181.png,Wolf,13,resized_B_A123.png,Tänzer,14,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,8,8,8,100.90860269998666,,,,,,102.76367130002473,1,14,[-0.04833333 -0.2475    ],2.2185201999964193,105.8670809000032,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,9,10,test item,1-1,resized_A_B56.png,Stuhl,133,resized_B_A187.png,Brücke,10,resized_B_B70.png,Quadrat,5,resized_A_B56.png,Stuhl,7,resized_B_B73.png,Treppe,6,resized_B_A181.png,Wolf,13,resized_B_A123.png,Tänzer,14,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,9,9,9,106.01213749998715,,,,,,107.86796810000669,1,7,[0.06666667 0.06      ],2.1516807000152767,110.87138900003629,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,3,A,14,11,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_B155.png,Messer,8,resized_B_A197.png,Hirsch,15,resized_B_B24.png,Baby,13,resized_A_B22.png,Kreisel,6,resized_A_B39.png,Sessel,4,resized_B_B164.png,kimono,12,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,10,10,10,111.0173075000057,,,,,,112.87218980002217,1,4,[0.21833333 0.22916667],2.7689209999516606,116.35936760000186,,,149,A,3,2025-04-22_16h28.57.312,task,2023.2.2,59.95707073154803,2025-04-22 16h29.05.385353 +0200,
