study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,4,1,test item,1-1,resized_B_A43.png,Blatt,159,resized_B_A147.png,Hund,4,resized_B_A140.png,Flamingo,12,resized_B_A185.png,Gesicht,11,resized_B_A23.png,Flasche,2,resized_B_A43.png,Blatt,16,resized_A_B39.png,Sessel,7,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,0,0,0,30.16332669998519,,0.001027100021019578,10.064539400162175,10.064547900110483,27.952347100013867,31.939805899979547,1,16,[ 0.27666667 -0.26      ],4.688718599965796,37.929031000006944,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,4,2,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_A147.png,Hund,4,resized_B_A140.png,Flamingo,12,resized_B_A185.png,Gesicht,11,resized_B_A23.png,Flasche,2,resized_B_A43.png,Blatt,16,resized_A_B39.png,Sessel,7,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,1,1,1,38.07427119999193,,,,,,39.94661460001953,1,7,[0.07833333 0.08083333],3.7368365000002086,44.701020000036806,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,10,3,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_A134.png,Vogel,10,resized_B_A135.png,Kamel,8,resized_A_B150.png,Rakete,3,resized_A_A76.png,Mauer,5,resized_A_A179.png,Drachen,2,resized_A_B139.png,Trichter,1,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,2,2,2,44.84373320010491,,,,,,46.702237700112164,1,5,[-0.25083333  0.08416667],3.0863287998363376,50.97292600013316,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,10,4,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_A134.png,Vogel,10,resized_B_A135.png,Kamel,8,resized_A_B150.png,Rakete,3,resized_A_A76.png,Mauer,5,resized_A_A179.png,Drachen,2,resized_A_B139.png,Trichter,1,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,3,3,3,51.12061220011674,,,,,,52.99089020001702,1,3,[0.07333333 0.24166667],4.153746700147167,58.229459300171584,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,6,5,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B54.png,Telefon,14,resized_B_B19.png,Krawatte,4,resized_B_A153.png,Schwein,10,resized_B_B73.png,Treppe,16,resized_A_A52.png,Stein,8,resized_A_B08.png,Person,1,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,4,4,4,58.380391400074586,,,,,,60.24696710007265,1,10,[-0.09916667 -0.0925    ],4.670979300048202,66.08619300019927,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,6,6,test item,2-1,resized_A_A52.png,Stein,149,resized_A_B54.png,Telefon,14,resized_B_B19.png,Krawatte,4,resized_B_A153.png,Schwein,10,resized_B_B73.png,Treppe,16,resized_A_A52.png,Stein,8,resized_A_B08.png,Person,1,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,5,5,5,66.22528320015408,,,,,,68.08682870003395,1,8,[0.23       0.06583333],2.9864351998548955,72.4247350001242,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,8,7,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_B157.png,Hammer,15,resized_A_B78.png,Pfeil,13,resized_A_B56.png,Stuhl,6,resized_B_B24.png,Baby,12,resized_B_A123.png,Tänzer,7,resized_B_B206.png,Axt,10,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,6,6,6,72.57033220003359,,,,,,74.44227930018678,1,6,[-0.08083333  0.1       ],4.353532700100914,80.04785640002228,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,8,8,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B157.png,Hammer,15,resized_A_B78.png,Pfeil,13,resized_A_B56.png,Stuhl,6,resized_B_B24.png,Baby,12,resized_B_A123.png,Tänzer,7,resized_B_B206.png,Axt,10,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,7,7,7,80.19152520014904,,,,,,82.04868240002543,1,7,[0.075  0.0925],4.9045239998959005,88.05466000013985,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,12,9,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_A93.png,Haus,2,resized_B_A150.png,Känguru,3,resized_B_A36.png,Stern,5,resized_A_B22.png,Kreisel,1,resized_A_B194.png,Raute,4,resized_A_A151.png,Fuchs,15,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,8,8,8,88.19118940015323,,,,,,90.055433700094,1,1,[-0.26        0.23833333],5.238087499979883,96.49504730012268,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
LEALCO-EEG,153.0,3,A_B,3.0,2.0,training,2,B,12,10,test item,2-1,resized_A_B194.png,Raute,173,resized_A_A93.png,Haus,2,resized_B_A150.png,Känguru,3,resized_B_A36.png,Stern,5,resized_A_B22.png,Kreisel,1,resized_A_B194.png,Raute,4,resized_A_A151.png,Fuchs,15,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,9,9,9,96.64245930011384,,,,,,98.51257300004363,1,4,[0.2675     0.24333333],3.9698821001220495,103.65065370011143,,,,,,,153,B,2,2025-05-06_16h23.28.930,task,2023.2.2,59.968540501467544,2025-05-06 16h23.52.417422 +0200,
