study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,1,1,test item,2-1,resized_B_A129.png,Huhn,146,resized_B_A156.png,Bär,12,resized_B_B70.png,Quadrat,2,resized_B_B24.png,Baby,11,resized_B_A129.png,Huhn,5,resized_B_A77.png,Hang,13,resized_A_B32.png,Kamin,4,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,0,0,0,24.53955240000505,,0.0010674000077415258,10.061908800009405,10.061918200008222,22.382639900009963,26.369295199998305,1,5,[-0.22583333  0.09      ],3.987849199998891,31.207271999999648,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,1,2,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A156.png,Bär,12,resized_B_B70.png,Quadrat,2,resized_B_B24.png,Baby,11,resized_B_A129.png,Huhn,5,resized_B_A77.png,Hang,13,resized_A_B32.png,Kamin,4,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,1,1,1,31.336370000004536,,,,,,33.2084743000014,1,13,[-0.19333333 -0.24083333],6.505555899988394,41.14906260000134,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,13,3,test item,1-1,resized_B_B180.png,Geist,129,resized_A_A141.png,Pferd,12,resized_B_A132.png,Ente,16,resized_B_B180.png,Geist,8,resized_A_A113.png,Engel,14,resized_A_B199.png,Fisch,15,resized_B_A181.png,Wolf,13,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,2,2,2,41.28364130000409,,,,,,43.16691890000948,1,8,[0.215      0.05083333],6.739227500002016,50.55718160000106,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,13,4,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A141.png,Pferd,12,resized_B_A132.png,Ente,16,resized_B_B180.png,Geist,8,resized_A_A113.png,Engel,14,resized_A_B199.png,Fisch,15,resized_B_A181.png,Wolf,13,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,3,3,3,50.68877950000751,,,,,,52.55810619999829,0,12,[ 0.2425 -0.11  ],8.957806499995058,69.90681510001014,1,15,[ 0.0875     -0.24916667],16.48034789999656,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,7,5,test item,2-1,resized_A_A52.png,Stein,149,resized_A_A90.png,Fabrik,3,resized_A_A148.png,Giraffe,1,resized_B_A153.png,Schwein,8,resized_B_A185.png,Gesicht,14,resized_A_A52.png,Stein,11,resized_B_A54.png,Flamme,15,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,4,4,4,70.0378708000062,,,,,,71.90767700001015,1,11,[ 0.01416667 -0.05083333],5.554979399996228,78.33036940000602,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,7,6,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_A90.png,Fabrik,3,resized_A_A148.png,Giraffe,1,resized_B_A153.png,Schwein,8,resized_B_A185.png,Gesicht,14,resized_A_A52.png,Stein,11,resized_B_A54.png,Flamme,15,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,5,5,5,78.46242700000585,,,,,,80.34813500000746,1,8,[0.20416667 0.045     ],4.2705140999896685,85.2858847000025,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,9,7,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_A134.png,Vogel,8,resized_B_B175.png,Propeller,12,resized_B_A36.png,Stern,9,resized_A_B55.png,Schlange,2,resized_B_A23.png,Flasche,13,resized_B_A43.png,Blatt,6,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,6,6,6,85.4059244000091,,,,,,87.28740359999938,1,6,[-0.13833333  0.07916667],7.122901299997466,95.04469910000626,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,9,8,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A134.png,Vogel,8,resized_B_B175.png,Propeller,12,resized_B_A36.png,Stern,9,resized_A_B55.png,Schlange,2,resized_B_A23.png,Flasche,13,resized_B_A43.png,Blatt,6,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,7,7,7,95.16739570000209,,,,,,97.04562900000019,1,2,[-0.04166667  0.19583333],4.453276099986397,102.25009840000712,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,11,9,test item,1-1,resized_B_A06.png,Hut,135,resized_A_B192.png,Katze,12,resized_A_B78.png,Pfeil,14,resized_B_A06.png,Hut,15,resized_B_B73.png,Treppe,13,resized_B_A37.png,Tasse,7,resized_B_B167.png,Fliege,6,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,8,8,8,102.3780024000007,,,,,,104.25162770001043,1,15,[ 0.11166667 -0.2725    ],8.273110800000723,113.45997260000149,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
LEALCO-EEG,156.0,3,A_B,2.0,1.0,training,2,A,11,10,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_B192.png,Katze,12,resized_A_B78.png,Pfeil,14,resized_B_A06.png,Hut,15,resized_B_B73.png,Treppe,13,resized_B_A37.png,Tasse,7,resized_B_B167.png,Fliege,6,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,9,9,9,113.59629590000259,,,,,,115.47780839999905,1,7,[0.08  0.055],7.4725605999992695,123.48506340000313,,,,,,,156,A,2,2025-05-16_14h17.18.899,task,2023.2.2,59.94456326622132,2025-05-16 14h17.27.580274 +0200,
