study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,11,1,test item,2-2,resized_B_B164.png,kimono,182,resized_A_A134.png,Vogel,2,resized_B_A142.png,Reiter,11,resized_B_A06.png,Hut,16,resized_B_A176.png,Trophäe,15,resized_B_B152.png,Säge,8,resized_B_B164.png,kimono,13,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,0,0,0,58.24763970001368,,0.0010258000111207366,10.062296000003698,10.062305300001753,56.038693700000294,60.041920300005586,1,13,[-0.20833333 -0.2425    ],9.642205199997989,71.23552630000631,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,11,2,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_A134.png,Vogel,2,resized_B_A142.png,Reiter,11,resized_B_A06.png,Hut,16,resized_B_A176.png,Trophäe,15,resized_B_B152.png,Säge,8,resized_B_B164.png,kimono,13,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,1,1,1,71.37340150000819,,,,,,73.23638190000202,1,15,[ 0.11083333 -0.24583333],8.540963400009787,84.21310270001413,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,2,3,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_B54.png,Telefon,3,resized_B_B70.png,Quadrat,7,resized_B_A188.png,Tür,11,resized_B_B167.png,Fliege,14,resized_A_B43.png,Parfüm,16,resized_B_A123.png,Tänzer,15,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,2,2,2,84.35835660000157,,,,,,86.23064220001106,1,14,[-0.05916667 -0.20583333],10.176022399988142,98.74217720000888,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,2,4,test item,1-2,resized_B_A188.png,Tür,141,resized_A_B54.png,Telefon,3,resized_B_B70.png,Quadrat,7,resized_B_A188.png,Tür,11,resized_B_B167.png,Fliege,14,resized_A_B43.png,Parfüm,16,resized_B_A123.png,Tänzer,15,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,3,3,3,98.8829684000084,,,,,,100.74286220000067,1,11,[ 0.09833333 -0.06416667],4.437300099991262,106.81564660000731,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,3,5,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_A90.png,Fabrik,13,resized_A_A148.png,Giraffe,4,resized_A_B150.png,Rakete,9,resized_A_A52.png,Stein,2,resized_A_B15.png,Schwangere,15,resized_B_A54.png,Flamme,10,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,4,4,4,106.9555715000024,,,,,,108.81632770001306,0,2,[-0.06666667  0.2475    ],6.689347699997597,123.21256790000189,1,10,[-0.10916667 -0.06583333],11.460333299997728,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,3,6,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_A90.png,Fabrik,13,resized_A_A148.png,Giraffe,4,resized_A_B150.png,Rakete,9,resized_A_A52.png,Stein,2,resized_A_B15.png,Schwangere,15,resized_B_A54.png,Flamme,10,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,5,5,5,123.35603960001026,,,,,,125.2301073000126,1,15,[ 0.11583333 -0.2125    ],4.304108299998916,130.95241300000635,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,10,7,test item,1-2,resized_A_B168.png,Frau,136,resized_A_A93.png,Haus,5,resized_A_A02.png,Mühle,6,resized_A_B168.png,Frau,15,resized_A_B22.png,Kreisel,16,resized_A_A122.png,Sturz,3,resized_B_B206.png,Axt,13,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,6,6,6,131.09956060000695,,,,,,132.97012410000025,1,15,[ 0.11333333 -0.2475    ],6.055268900003284,140.69416980000096,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,10,8,test item,2-2,resized_B_B206.png,Axt,179,resized_A_A93.png,Haus,5,resized_A_A02.png,Mühle,6,resized_A_B168.png,Frau,15,resized_A_B22.png,Kreisel,16,resized_A_A122.png,Sturz,3,resized_B_B206.png,Axt,13,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,7,7,7,140.8363146000047,,,,,,142.69479100000171,1,13,[-0.235      -0.22583333],10.142290300005698,154.63913100000354,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,5,9,test item,1-2,resized_A_A74.png,Rubin,165,resized_A_B109.png,Boot,9,resized_A_A139.png,Gans,8,resized_B_B180.png,Geist,2,resized_A_B196.png,Fenster,16,resized_A_A74.png,Rubin,13,resized_A_B39.png,Sessel,7,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,8,8,8,154.78859960001137,,,,,,156.656530200009,1,13,[-0.1975     -0.19083333],4.154002299997956,162.2788908000075,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,5,10,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_B109.png,Boot,9,resized_A_A139.png,Gans,8,resized_B_B180.png,Geist,2,resized_A_B196.png,Fenster,16,resized_A_A74.png,Rubin,13,resized_A_B39.png,Sessel,7,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,9,9,9,162.42129340000974,,,,,,164.27983230000245,1,16,[ 0.26 -0.22],6.272029100000509,172.0204919000098,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,9,11,test item,2-2,resized_B_A23.png,Flasche,153,resized_A_B192.png,Katze,12,resized_B_A135.png,Kamel,15,resized_B_A37.png,Tasse,4,resized_B_A23.png,Flasche,5,resized_B_A20.png,Grill,14,resized_A_B20.png,Kerze,16,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,10,10,10,172.15797210000164,,,,,,174.02120810000633,1,5,[-0.2925  0.08  ],7.106304799992358,182.77942140000232,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,9,12,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_B192.png,Katze,12,resized_B_A135.png,Kamel,15,resized_B_A37.png,Tasse,4,resized_B_A23.png,Flasche,5,resized_B_A20.png,Grill,14,resized_A_B20.png,Kerze,16,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,11,11,11,182.92849740000383,,,,,,184.7968886000017,1,16,[ 0.21583333 -0.24583333],5.271497100009583,191.88719250001304,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,14,13,test item,2-2,resized_A_A179.png,Drachen,150,resized_B_A03.png,Kleid,4,resized_A_B78.png,Pfeil,9,resized_B_B73.png,Treppe,11,resized_B_B193.png,Auge,15,resized_A_A179.png,Drachen,14,resized_B_A43.png,Blatt,2,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,12,12,12,192.05331170000136,,,,,,193.9045538000064,1,14,[-0.07416667 -0.20333333],11.29321789999085,208.71799850001116,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,14,14,test item,1-2,resized_B_B73.png,Treppe,137,resized_B_A03.png,Kleid,4,resized_A_B78.png,Pfeil,9,resized_B_B73.png,Treppe,11,resized_B_B193.png,Auge,15,resized_A_A179.png,Drachen,14,resized_B_A43.png,Blatt,2,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,13,13,13,208.88090580000426,,,,,,210.73573730001226,1,11,[ 0.14416667 -0.07416667],5.604671999986749,217.59194740001112,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
LEALCO-EEG,147.0,2,B-A,3.0,2.0,training,1,A,7,15,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_A141.png,Pferd,2,resized_B_C01.png,Kaninchen,3,resized_B_B177.png,Schloss,1,resized_B_A36.png,Stern,4,resized_B_A129.png,Huhn,13,resized_B_A181.png,Wolf,14,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,14,14,14,217.7366475000017,,,,,,219.5928433000081,1,14,[-0.04666667 -0.24      ],22.586165500004427,245.18141610000748,,,,,,,147,A,1,2025-01-16_10h02.42.634,task,2023.2.2,59.58218587858624,2025-01-16 10h02.50.420507 +0100,
