study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,1,1,test item,2-2,resized_B_B164.png,kimono,182,resized_A_B54.png,Telefon,14,resized_B_B175.png,Propeller,6,resized_B_A129.png,Huhn,4,resized_A_B22.png,Kreisel,5,resized_B_A176.png,Trophäe,9,resized_B_B164.png,kimono,11,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,0,0,0,31.04490559999249,,0.0011091000051237643,10.069752700001118,10.06976179999765,28.83732730000338,32.82402650000586,1,11,[ 0.11083333 -0.08833333],4.6059051000047475,38.546410599999945,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,1,2,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_B54.png,Telefon,14,resized_B_B175.png,Propeller,6,resized_B_A129.png,Huhn,4,resized_A_B22.png,Kreisel,5,resized_B_A176.png,Trophäe,9,resized_B_B164.png,kimono,11,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,1,1,1,38.69243349999306,,,,,,40.563877499997034,1,9,[-0.24666667 -0.09416667],4.087448699996457,45.66938750000554,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,6,3,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_B192.png,Katze,2,resized_B_A150.png,Känguru,9,resized_A_B150.png,Rakete,4,resized_B_A36.png,Stern,6,resized_A_A76.png,Mauer,11,resized_B_A54.png,Flamme,16,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,2,2,2,45.81268610000552,,,,,,47.669835599997896,1,16,[ 0.285      -0.24916667],3.4869256999954814,52.29157089999353,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,6,4,test item,1-2,resized_B_A36.png,Stern,140,resized_A_B192.png,Katze,2,resized_B_A150.png,Känguru,9,resized_A_B150.png,Rakete,4,resized_B_A36.png,Stern,6,resized_A_A76.png,Mauer,11,resized_B_A54.png,Flamme,16,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,3,3,3,52.4384207999974,,,,,,54.308635699999286,1,6,[-0.05083333  0.05583333],3.236885700011044,58.89697069999238,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,5,5,test item,1-2,resized_B_B24.png,Baby,142,resized_B_A147.png,Hund,6,resized_B_A140.png,Flamingo,12,resized_B_B24.png,Baby,10,resized_B_A23.png,Flasche,11,resized_B_B49.png,Magnet,13,resized_A_A73.png,Klinge,16,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,4,4,4,59.0301582999964,,,,,,60.897608500003116,1,10,[-0.06166667 -0.12083333],3.7699554999999236,65.88648119999561,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,5,6,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A147.png,Hund,6,resized_B_A140.png,Flamingo,12,resized_B_B24.png,Baby,10,resized_B_A23.png,Flasche,11,resized_B_B49.png,Magnet,13,resized_A_A73.png,Klinge,16,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,5,5,5,66.02852759999223,,,,,,67.88682859999244,1,11,[ 0.1225     -0.10666667],4.2873492000071565,73.72599360000459,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,4,7,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_B109.png,Boot,14,resized_B_B70.png,Quadrat,12,resized_A_B168.png,Frau,11,resized_A_B199.png,Fisch,1,resized_B_B167.png,Fliege,8,resized_B_A20.png,Grill,5,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,6,6,6,73.87448759999825,,,,,,75.74345569999423,1,8,[0.2  0.07],4.003973499988206,81.16548799999873,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,4,8,test item,1-2,resized_A_B168.png,Frau,136,resized_A_B109.png,Boot,14,resized_B_B70.png,Quadrat,12,resized_A_B168.png,Frau,11,resized_A_B199.png,Fisch,1,resized_B_B167.png,Fliege,8,resized_B_A20.png,Grill,5,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,7,7,7,81.31002419999277,,,,,,83.16635909999604,1,11,[ 0.09083333 -0.07      ],2.5193047000066144,86.95377550000558,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,7,9,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_A90.png,Fabrik,7,resized_B_A132.png,Ente,9,resized_A_A100.png,Ruderer,5,resized_A_B15.png,Schwangere,12,resized_A_B39.png,Sessel,10,resized_A_B32.png,Kamin,2,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,8,8,8,87.0945006999973,,,,,,88.95457679999527,1,2,[-0.10416667  0.2125    ],3.436619200001587,94.00970529999177,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,7,10,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_A90.png,Fabrik,7,resized_B_A132.png,Ente,9,resized_A_A100.png,Ruderer,5,resized_A_B15.png,Schwangere,12,resized_A_B39.png,Sessel,10,resized_A_B32.png,Kamin,2,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,9,9,9,94.14919939999527,,,,,,96.0104924000043,1,12,[ 0.2525 -0.0975],2.902841300005093,100.0980555999995,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,11,11,test item,1-2,resized_B_A11.png,Medaille,167,resized_B_A03.png,Kleid,15,resized_B_A142.png,Reiter,4,resized_B_B180.png,Geist,8,resized_B_B193.png,Auge,16,resized_B_A11.png,Medaille,9,resized_A_A151.png,Fuchs,6,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,10,10,10,100.25863549999485,,,,,,102.09917309999582,1,9,[-0.20583333 -0.03583333],3.637055600003805,106.82036820000212,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,11,12,test item,2-2,resized_A_A151.png,Fuchs,181,resized_B_A03.png,Kleid,15,resized_B_A142.png,Reiter,4,resized_B_B180.png,Geist,8,resized_B_B193.png,Auge,16,resized_B_A11.png,Medaille,9,resized_A_A151.png,Fuchs,6,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,11,11,11,106.97739299999375,,,,,,108.8211777999968,1,6,[-0.09583333  0.08      ],1.6520936000015354,111.5913370000053,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
LEALCO-EEG,148.0,2,B-A,4.0,1.0,training,2,A,14,13,test item,2-2,resized_B_A33.png,Roboter,156,resized_B_B155.png,Messer,1,resized_B_C01.png,Kaninchen,7,resized_B_A153.png,Schwein,8,resized_B_A33.png,Roboter,5,resized_A_B20.png,Kerze,14,resized_B_A123.png,Tänzer,6,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,12,12,12,111.7387224999984,,,,,,113.60859170000185,1,5,[-0.20333333  0.08916667],2.085558000006131,116.8287496999983,,,148,A,2,2025-01-16_12h49.28.331,task,2023.2.2,60.25355902885847,2025-01-16 12h49.46.480183 +0100,
