study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,6,1,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_B109.png,Boot,4,resized_B_A150.png,Känguru,6,resized_B_B24.png,Baby,8,resized_B_A129.png,Huhn,3,resized_B_A23.png,Flasche,10,resized_B_A43.png,Blatt,14,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,0,0,0,180.89339859999018,,0.0010507999686524272,10.059682799968868,10.059691999980714,178.67495660000714,182.6790186999715,1,14,[-0.03833333 -0.23416667],4.622220999968704,190.98708890000125,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,6,2,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_B109.png,Boot,4,resized_B_A150.png,Känguru,6,resized_B_B24.png,Baby,8,resized_B_A129.png,Huhn,3,resized_B_A23.png,Flasche,10,resized_B_A43.png,Blatt,14,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,1,1,1,191.13175309996586,,,,,,192.9879192999797,1,3,[0.03833333 0.2275    ],3.953269799996633,199.07708660000935,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,4,3,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_A134.png,Vogel,4,resized_A_A02.png,Mühle,1,resized_B_B73.png,Treppe,8,resized_A_A76.png,Mauer,7,resized_B_B167.png,Fliege,12,resized_A_B43.png,Parfüm,9,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,2,2,2,199.22887669998454,,,,,,201.09465489996364,1,7,[0.07   0.1125],3.820296599995345,207.66769849997945,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,4,4,test item,1-1,resized_A_B43.png,Parfüm,157,resized_A_A134.png,Vogel,4,resized_A_A02.png,Mühle,1,resized_B_B73.png,Treppe,8,resized_A_A76.png,Mauer,7,resized_B_B167.png,Fliege,12,resized_A_B43.png,Parfüm,9,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,3,3,3,207.81226009997772,,,,,,209.66839439998148,1,9,[-0.23  -0.075],3.30286920000799,214.92404359998181,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,2,5,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A147.png,Hund,14,resized_A_A148.png,Giraffe,1,resized_B_A181.png,Wolf,12,resized_B_B49.png,Magnet,16,resized_A_B15.png,Schwangere,5,resized_A_A73.png,Klinge,11,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,4,4,4,215.07103009999264,,,,,,216.92464280000422,1,16,[ 0.235  -0.2625],3.970571200014092,222.58055590000004,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,2,6,test item,2-1,resized_A_A73.png,Klinge,177,resized_B_A147.png,Hund,14,resized_A_A148.png,Giraffe,1,resized_B_A181.png,Wolf,12,resized_B_B49.png,Magnet,16,resized_A_B15.png,Schwangere,5,resized_A_A73.png,Klinge,11,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,5,5,5,222.72456399997463,,,,,,224.58113339997362,1,11,[ 0.0825 -0.0625],3.9369605000247248,230.11992620001547,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,11,7,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B157.png,Hammer,12,resized_A_A139.png,Gans,6,resized_A_B150.png,Rakete,11,resized_B_A36.png,Stern,4,resized_B_A123.png,Tänzer,9,resized_B_B206.png,Axt,8,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,6,6,6,230.2610551000107,,,,,,232.12077919999138,1,9,[-0.27       -0.08416667],5.555053099989891,240.32861550000962,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,11,8,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B157.png,Hammer,12,resized_A_A139.png,Gans,6,resized_A_B150.png,Rakete,11,resized_B_A36.png,Stern,4,resized_B_A123.png,Tänzer,9,resized_B_B206.png,Axt,8,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,7,7,7,240.46748370002024,,,,,,242.3294449999812,1,11,[ 0.1        -0.07833333],3.2190858999965712,247.50136389996624,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,5,9,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A03.png,Kleid,1,resized_B_C01.png,Kaninchen,2,resized_A_A113.png,Engel,8,resized_B_A37.png,Tasse,4,resized_B_A77.png,Hang,15,resized_A_A151.png,Fuchs,12,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,8,8,8,247.6413540999638,,,,,,249.5020389999845,1,15,[ 0.0825     -0.19916667],3.8532137000001967,255.4741703000036,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,1,A,5,10,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A03.png,Kleid,1,resized_B_C01.png,Kaninchen,2,resized_A_A113.png,Engel,8,resized_B_A37.png,Tasse,4,resized_B_A77.png,Hang,15,resized_A_A151.png,Fuchs,12,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,9,9,9,255.61093129997607,,,,,,257.4754622000037,1,4,[0.29416667 0.2275    ],4.253942099981941,263.16442460002145,,,,,,,,,,,125,A,1,2024-11-19_10h22.17.828,task,2023.2.2,59.60324504324382,2024-11-19 10h22.35.048155 +0100,
