study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,1,1,test item,1-1,resized_A_A04.png,Baum,130,resized_B_B155.png,Messer,4,resized_A_A139.png,Gans,16,resized_A_A04.png,Baum,13,resized_B_A23.png,Flasche,10,resized_A_A74.png,Rubin,2,resized_A_B194.png,Raute,9,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,0,0,0,49.19884159998037,,0.0011565000750124454,10.06830689997878,10.068316300050355,46.9849424000131,50.97163579997141,1,13,[-0.2575 -0.2625],2.302244500024244,54.041358200018294,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,1,2,test item,2-1,resized_A_B194.png,Raute,173,resized_B_B155.png,Messer,4,resized_A_A139.png,Gans,16,resized_A_A04.png,Baum,13,resized_B_A23.png,Flasche,10,resized_A_A74.png,Rubin,2,resized_A_B194.png,Raute,9,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,1,1,1,54.18740030005574,,,,,,56.042584000038914,1,9,[-0.22333333 -0.06916667],1.6350737999891862,58.095180300064385,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,4,3,test item,1-1,resized_A_B43.png,Parfüm,157,resized_A_A93.png,Haus,3,resized_B_A132.png,Ente,15,resized_B_A37.png,Tasse,14,resized_A_B08.png,Person,6,resized_A_B43.png,Parfüm,7,resized_A_B20.png,Kerze,8,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,2,2,2,58.2446203000145,,,,,,60.1126686000498,1,7,[0.08916667 0.0725    ],1.334521299926564,62.064776099985465,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,4,4,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_A93.png,Haus,3,resized_B_A132.png,Ente,15,resized_B_A37.png,Tasse,14,resized_A_B08.png,Person,6,resized_A_B43.png,Parfüm,7,resized_A_B20.png,Kerze,8,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,3,3,3,62.208669100073166,,,,,,64.06599560007453,1,14,[-0.10916667 -0.25166667],1.4847188999410719,66.01809849997517,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,9,5,test item,1-1,resized_B_A43.png,Blatt,159,resized_B_A156.png,Bär,2,resized_B_A135.png,Kamel,13,resized_B_B193.png,Auge,16,resized_B_A43.png,Blatt,4,resized_A_B139.png,Trichter,15,resized_B_B164.png,kimono,6,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,4,4,4,66.18382290005684,,,,,,68.0360085000284,1,4,[0.22416667 0.26916667],2.1017229999415576,70.82220639998559,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,9,6,test item,2-1,resized_B_B193.png,Auge,145,resized_B_A156.png,Bär,2,resized_B_A135.png,Kamel,13,resized_B_B193.png,Auge,16,resized_B_A43.png,Blatt,4,resized_A_B139.png,Trichter,15,resized_B_B164.png,kimono,6,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,5,5,5,71.00110890006181,,,,,,72.8233880000189,1,16,[ 0.21333333 -0.2475    ],1.7013738000532612,74.97606600006111,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,5,7,test item,2-1,resized_B_B152.png,Säge,171,resized_A_B54.png,Telefon,14,resized_B_B19.png,Krawatte,10,resized_B_B49.png,Magnet,9,resized_A_B15.png,Schwangere,1,resized_B_B152.png,Säge,4,resized_A_B33.png,Zünder,3,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,6,6,6,75.1197379999794,,,,,,76.9769682000624,1,4,[0.26   0.2325],1.8180531000252813,79.39616840006784,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,5,8,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_B54.png,Telefon,14,resized_B_B19.png,Krawatte,10,resized_B_B49.png,Magnet,9,resized_A_B15.png,Schwangere,1,resized_B_B152.png,Säge,4,resized_A_B33.png,Zünder,3,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,7,7,7,79.53473150008358,,,,,,81.397287699976,1,9,[-0.27666667 -0.06916667],1.851407999987714,83.66634790005628,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,6,9,test item,1-1,resized_B_A06.png,Hut,135,resized_A_A141.png,Pferd,11,resized_B_B175.png,Propeller,6,resized_B_A06.png,Hut,10,resized_B_A36.png,Stern,13,resized_B_B143.png,Tanne,3,resized_B_A54.png,Flamme,16,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,8,8,8,83.81405210006051,,,,,,85.68421830004081,1,10,[-0.0725     -0.04583333],1.7018024999415502,87.78644020005595,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,4,A,6,10,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A141.png,Pferd,11,resized_B_B175.png,Propeller,6,resized_B_A06.png,Hut,10,resized_B_A36.png,Stern,13,resized_B_B143.png,Tanne,3,resized_B_A54.png,Flamme,16,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,9,9,9,87.9304932000814,,,,,,89.80436710000504,1,3,[0.09666667 0.22666667],1.651847600005567,91.89007099997252,,,118,A,4,2024-11-06_14h24.38.840,task,2023.2.2,59.93339001154154,2024-11-06 14h24.47.181969 +0100,
