study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,12,1,test item,1-1,resized_B_A20.png,Grill,160,resized_B_B155.png,Messer,7,resized_B_A140.png,Flamingo,3,resized_A_B196.png,Fenster,14,resized_B_A20.png,Grill,9,resized_B_A11.png,Medaille,4,resized_A_B194.png,Raute,13,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,0,0,0,51.477719100017566,,0.001150399970356375,10.070905099972151,10.070914099982474,49.268686899973545,53.25615959998686,1,9,[-0.20333333 -0.04166667],2.854060899990145,57.760806099977344,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,12,2,test item,2-1,resized_A_B194.png,Raute,173,resized_B_B155.png,Messer,7,resized_B_A140.png,Flamingo,3,resized_A_B196.png,Fenster,14,resized_B_A20.png,Grill,9,resized_B_A11.png,Medaille,4,resized_A_B194.png,Raute,13,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,1,1,1,57.90444680000655,,,,,,59.76169449998997,1,13,[-0.29083333 -0.30333333],2.78620219998993,64.08289660001174,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,11,3,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B157.png,Hammer,10,resized_A_A139.png,Gans,2,resized_A_B150.png,Rakete,14,resized_B_A36.png,Stern,12,resized_B_A123.png,Tänzer,9,resized_B_B206.png,Axt,7,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,2,2,2,64.22879299998749,,,,,,66.10037269996246,1,14,[-0.13       -0.31666667],3.169673500000499,70.67119580000872,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,11,4,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B157.png,Hammer,10,resized_A_A139.png,Gans,2,resized_A_B150.png,Rakete,14,resized_B_A36.png,Stern,12,resized_B_A123.png,Tänzer,9,resized_B_B206.png,Axt,7,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,3,3,3,70.8102910000016,,,,,,72.67249259998789,1,9,[-0.27583333 -0.105     ],4.27063939999789,77.97782829997595,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,7,5,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A141.png,Pferd,1,resized_B_A135.png,Kamel,11,resized_A_B56.png,Stuhl,15,resized_A_B55.png,Schlange,7,resized_A_A74.png,Rubin,16,resized_B_A54.png,Flamme,2,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,4,4,4,78.11891999997897,,,,,,79.97870089998469,1,7,[0.05583333 0.1175    ],4.471084199962206,86.134568199981,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,7,6,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A141.png,Pferd,1,resized_B_A135.png,Kamel,11,resized_A_B56.png,Stuhl,15,resized_A_B55.png,Schlange,7,resized_A_A74.png,Rubin,16,resized_B_A54.png,Flamme,2,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,5,5,5,86.27298000000883,,,,,,88.13550199999008,1,15,[ 0.045      -0.22083333],2.269258600019384,91.97289069998078,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,2,7,test item,2-1,resized_A_A73.png,Klinge,177,resized_B_A147.png,Hund,5,resized_A_A148.png,Giraffe,4,resized_B_A181.png,Wolf,10,resized_B_B49.png,Magnet,12,resized_A_B15.png,Schwangere,11,resized_A_A73.png,Klinge,2,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,6,6,6,92.11230029998114,,,,,,93.97378329996718,1,2,[-0.04416667  0.2025    ],2.819489000015892,98.14436219999334,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,2,8,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A147.png,Hund,5,resized_A_A148.png,Giraffe,4,resized_B_A181.png,Wolf,10,resized_B_B49.png,Magnet,12,resized_A_B15.png,Schwangere,11,resized_A_A73.png,Klinge,2,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,7,7,7,98.29156699997839,,,,,,100.16223449999234,1,12,[ 0.17333333 -0.01583333],2.0689086000202224,103.73285329999635,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,3,9,test item,1-1,resized_B_A153.png,Schwein,131,resized_B_A156.png,Bär,16,resized_B_A197.png,Hirsch,7,resized_B_A153.png,Schwein,1,resized_A_B20.png,Kerze,5,resized_B_B152.png,Säge,9,resized_B_B164.png,kimono,14,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,8,8,8,103.88119809998898,,,,,,105.7504048999981,1,1,[-0.28        0.28166667],2.5024961999733932,109.43758889997844,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
LEALCO-EEG,125.0,2,A-B,1.0,2.0,training,2,A,3,10,test item,2-1,resized_B_B152.png,Säge,171,resized_B_A156.png,Bär,16,resized_B_A197.png,Hirsch,7,resized_B_A153.png,Schwein,1,resized_A_B20.png,Kerze,5,resized_B_B152.png,Säge,9,resized_B_B164.png,kimono,14,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,9,9,9,109.58025900000939,,,,,,111.43846759997541,1,9,[-0.21666667 -0.07416667],2.2690306000295095,114.37519240000984,,,125,A,2,2024-11-19_10h39.15.019,task,2023.2.2,59.8771201654206,2024-11-19 10h39.28.498309 +0100,
