study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,9,1,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_A134.png,Vogel,10,resized_A_A02.png,Mühle,2,resized_B_A181.png,Wolf,3,resized_A_A100.png,Ruderer,5,resized_B_A176.png,Trophäe,13,resized_A_A73.png,Klinge,12,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,0,0,0,27.31882009999981,,0.0010748999998213549,10.05912249999983,10.059132299999874,25.163740799999687,29.150373200000104,1,3,[0.07666667 0.26166667],2.837006199999905,32.83705800000007,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,9,2,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_A134.png,Vogel,10,resized_A_A02.png,Mühle,2,resized_B_A181.png,Wolf,3,resized_A_A100.png,Ruderer,5,resized_B_A176.png,Trophäe,13,resized_A_A73.png,Klinge,12,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,1,1,1,32.95488299999988,,,,,,34.838592399999925,1,13,[-0.22583333 -0.2225    ],2.768452100000104,38.29163659999995,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,8,3,test item,1-2,resized_A_B168.png,Frau,136,resized_A_A93.png,Haus,6,resized_B_A142.png,Reiter,16,resized_A_B56.png,Stuhl,4,resized_A_B168.png,Frau,13,resized_B_B143.png,Tanne,7,resized_B_B164.png,kimono,2,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,2,2,2,38.41716580000002,,,,,,40.29311639999969,1,13,[-0.21583333 -0.255     ],2.8025871999998344,43.76289020000013,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,8,4,test item,2-2,resized_B_B164.png,kimono,182,resized_A_A93.png,Haus,6,resized_B_A142.png,Reiter,16,resized_A_B56.png,Stuhl,4,resized_A_B168.png,Frau,13,resized_B_B143.png,Tanne,7,resized_B_B164.png,kimono,2,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,3,3,3,43.89698539999972,,,,,,45.78119160000006,1,2,[-0.08916667  0.21666667],3.419659199999842,49.90183539999998,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,6,5,test item,2-2,resized_A_A179.png,Drachen,150,resized_B_B155.png,Messer,11,resized_B_A140.png,Flamingo,10,resized_A_A179.png,Drachen,13,resized_B_A20.png,Grill,2,resized_A_B20.png,Kerze,4,resized_B_A123.png,Tänzer,16,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,4,4,4,50.03678779999973,,,,,,51.919604100000015,1,13,[-0.23833333 -0.26333333],3.4861915999999837,56.32411849999971,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,6,6,test item,1-2,resized_A_B20.png,Kerze,168,resized_B_B155.png,Messer,11,resized_B_A140.png,Flamingo,10,resized_A_A179.png,Drachen,13,resized_B_A20.png,Grill,2,resized_A_B20.png,Kerze,4,resized_B_A123.png,Tänzer,16,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,5,5,5,56.453469999999925,,,,,,58.324982799999816,1,4,[0.26416667 0.3025    ],3.5194830999998885,62.59561480000002,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,3,7,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_B157.png,Hammer,4,resized_A_B78.png,Pfeil,16,resized_A_B150.png,Rakete,9,resized_B_A188.png,Tür,2,resized_B_A129.png,Huhn,14,resized_A_B196.png,Fenster,1,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,6,6,6,62.725800100000015,,,,,,64.59703940000009,1,1,[-0.25583333  0.24666667],3.7868054999999003,69.21845359999998,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,3,8,test item,1-2,resized_B_A188.png,Tür,141,resized_A_B157.png,Hammer,4,resized_A_B78.png,Pfeil,16,resized_A_B150.png,Rakete,9,resized_B_A188.png,Tür,2,resized_B_A129.png,Huhn,14,resized_A_B196.png,Fenster,1,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,7,7,7,69.35456999999997,,,,,,71.23587709999993,1,2,[-0.04583333  0.24583333],3.2864613000001555,75.50696549999975,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,4,9,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_B54.png,Telefon,13,resized_B_A135.png,Kamel,11,resized_B_A185.png,Gesicht,15,resized_A_B22.png,Kreisel,1,resized_A_A122.png,Sturz,14,resized_B_A70.png,Brunnen,4,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,8,8,8,75.63910600000008,,,,,,77.507881,1,4,[0.2275 0.2575],5.988486699999612,84.51437059999989,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,4,B,4,10,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_B54.png,Telefon,13,resized_B_A135.png,Kamel,11,resized_B_A185.png,Gesicht,15,resized_A_B22.png,Kreisel,1,resized_A_A122.png,Sturz,14,resized_B_A70.png,Brunnen,4,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,9,9,9,84.64175139999998,,,,,,86.51547979999987,1,15,[ 0.07833333 -0.28083333],2.835755500000232,90.31889189999947,,,154,B,4,2025-05-12_17h35.55.825,task,2023.2.2,59.94765370891081,2025-05-12 17h36.04.828711 +0200,
