study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,2,1,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_A156.png,Bär,6,resized_B_A132.png,Ente,16,resized_B_B180.png,Geist,8,resized_B_A33.png,Roboter,5,resized_B_A11.png,Medaille,14,resized_A_B39.png,Sessel,11,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,0,0,0,139.80226890003541,,0.0010443000355735421,10.064847500005271,10.064857500023209,137.59458660002565,141.58212710003136,1,11,[ 0.1075     -0.05083333],2.235502000025008,144.401911700028,,,,,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,2,2,test item,1-1,resized_B_B180.png,Geist,129,resized_B_A156.png,Bär,6,resized_B_A132.png,Ente,16,resized_B_B180.png,Geist,8,resized_B_A33.png,Roboter,5,resized_B_A11.png,Medaille,14,resized_A_B39.png,Sessel,11,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,1,1,1,144.5479578000377,,,,,,146.41945240000496,0,5,[-0.2625  0.0925],3.5701088999630883,153.5763926000218,1,8,[0.24666667 0.0975    ],5.888551299984101,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,12,3,test item,1-1,resized_B_A06.png,Hut,135,resized_A_B192.png,Katze,10,resized_B_A150.png,Känguru,2,resized_B_A06.png,Hut,9,resized_B_B73.png,Treppe,3,resized_A_B194.png,Raute,15,resized_B_B206.png,Axt,4,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,2,2,2,153.7211268999963,,,,,,155.57746180001413,1,9,[-0.25333333 -0.125     ],2.4355681000160985,158.78080210002372,,,,,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,12,4,test item,2-1,resized_A_B194.png,Raute,173,resized_A_B192.png,Katze,10,resized_B_A150.png,Känguru,2,resized_B_A06.png,Hut,9,resized_B_B73.png,Treppe,3,resized_A_B194.png,Raute,15,resized_B_B206.png,Axt,4,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,3,3,3,158.92315159999998,,,,,,160.78155640000477,0,4,[0.2475     0.24833333],3.420029000029899,167.57146960002137,1,15,[ 0.08333333 -0.25916667],6.00564560003113,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,4,5,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A141.png,Pferd,13,resized_A_B78.png,Pfeil,7,resized_B_A77.png,Hang,3,resized_A_B139.png,Trichter,1,resized_B_B143.png,Tanne,2,resized_B_A54.png,Flamme,14,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,4,4,4,167.71900580002693,,,,,,169.58918080001604,1,2,[-0.105       0.28416667],2.1188618000014685,172.2587320000166,,,,,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,4,6,test item,1-1,resized_B_A77.png,Hang,161,resized_A_A141.png,Pferd,13,resized_A_B78.png,Pfeil,7,resized_B_A77.png,Hang,3,resized_A_B139.png,Trichter,1,resized_B_B143.png,Tanne,2,resized_B_A54.png,Flamme,14,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,5,5,5,172.3887120000436,,,,,,174.2595809000195,1,3,[0.04083333 0.24833333],2.8861033999710344,177.6966778000351,,,,,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,6,7,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A68.png,Lampe,2,resized_B_B19.png,Krawatte,11,resized_A_A04.png,Baum,3,resized_B_B193.png,Auge,6,resized_A_A74.png,Rubin,8,resized_A_A151.png,Fuchs,12,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,6,6,6,177.85760059999302,,,,,,179.69754930003546,0,2,[-0.10166667  0.23083333],3.2028991999686696,185.62009490001947,1,3,[0.055      0.23916667],5.187977999972645,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,6,8,test item,2-1,resized_B_B193.png,Auge,145,resized_B_A68.png,Lampe,2,resized_B_B19.png,Krawatte,11,resized_A_A04.png,Baum,3,resized_B_B193.png,Auge,6,resized_A_A74.png,Rubin,8,resized_A_A151.png,Fuchs,12,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,7,7,7,185.79918299999554,,,,,,187.62095539999427,1,6,[-0.07833333  0.0925    ],3.369991200044751,191.65854740003124,,,,,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,5,9,test item,2-1,resized_A_A73.png,Klinge,177,resized_A_B157.png,Hammer,12,resized_B_A135.png,Kamel,6,resized_A_B08.png,Person,8,resized_B_A43.png,Blatt,5,resized_A_B15.png,Schwangere,16,resized_A_A73.png,Klinge,9,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,8,8,8,191.8038655000273,,,,,,193.65936890000012,0,5,[-0.23416667  0.08166667],6.28921260003699,203.86874950001948,1,9,[-0.23833333 -0.05083333],9.27502539998386,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,1,A,5,10,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_B157.png,Hammer,12,resized_B_A135.png,Kamel,6,resized_A_B08.png,Person,8,resized_B_A43.png,Blatt,5,resized_A_B15.png,Schwangere,16,resized_A_A73.png,Klinge,9,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,9,9,9,204.00753689999692,,,,,,205.8698992000427,1,5,[-0.275       0.10333333],6.154721800005063,212.62617740000132,,,,,,,,,,,109,A,1,2024-10-23_13h26.40.964,task,2023.2.2,59.92732014384948,2024-10-23 13h26.52.727141 +0200,
