study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,13,1,test item,2-2,resized_B_B206.png,Axt,179,resized_A_B157.png,Hammer,3,resized_A_A02.png,Mühle,5,resized_B_B180.png,Geist,4,resized_B_A185.png,Gesicht,6,resized_A_A73.png,Klinge,10,resized_B_B206.png,Axt,8,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,0,0,0,26.954820599989034,,0.0011058999225497246,10.069206399959512,10.069215099909343,24.74960849992931,28.737085999920964,1,8,[0.245  0.0775],6.6238787999609485,37.178463399992324,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,13,2,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_B157.png,Hammer,3,resized_A_A02.png,Mühle,5,resized_B_B180.png,Geist,4,resized_B_A185.png,Gesicht,6,resized_A_A73.png,Klinge,10,resized_B_B206.png,Axt,8,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,1,1,1,37.32497469999362,,,,,,39.19591979996767,1,6,[-0.11333333  0.0525    ],3.6195758000249043,44.28454179991968,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,12,3,test item,1-2,resized_B_A188.png,Tür,141,resized_A_B54.png,Telefon,9,resized_B_A135.png,Kamel,2,resized_A_B150.png,Rakete,1,resized_B_A188.png,Tür,11,resized_A_B194.png,Raute,13,resized_B_A54.png,Flamme,4,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,2,2,2,44.42661079997197,,,,,,46.28523579996545,1,11,[ 0.13416667 -0.10166667],3.786257899948396,51.223879399942234,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,12,4,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_B54.png,Telefon,9,resized_B_A135.png,Kamel,2,resized_A_B150.png,Rakete,1,resized_B_A188.png,Tür,11,resized_A_B194.png,Raute,13,resized_B_A54.png,Flamme,4,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,3,3,3,51.36429979989771,,,,,,53.224336899933405,1,4,[0.23583333 0.21      ],4.754560600034893,59.14684669999406,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,10,5,test item,1-2,resized_B_B73.png,Treppe,137,resized_B_A03.png,Kleid,15,resized_B_A197.png,Hirsch,8,resized_B_B73.png,Treppe,5,resized_A_A100.png,Ruderer,13,resized_A_A122.png,Sturz,2,resized_A_B32.png,Kamin,9,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,4,4,4,59.29138009995222,,,,,,61.16439549997449,1,5,[-0.22333333  0.055     ],3.4199586999602616,65.10195669997483,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,10,6,test item,2-2,resized_A_B32.png,Kamin,184,resized_B_A03.png,Kleid,15,resized_B_A197.png,Hirsch,8,resized_B_B73.png,Treppe,5,resized_A_A100.png,Ruderer,13,resized_A_A122.png,Sturz,2,resized_A_B32.png,Kamin,9,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,5,5,5,65.23956239991821,,,,,,67.10270329995546,1,9,[-0.25416667 -0.08416667],6.072220699978061,75.7442347999895,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,11,7,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_A141.png,Pferd,16,resized_B_A142.png,Reiter,13,resized_A_A113.png,Engel,11,resized_B_A129.png,Huhn,1,resized_A_B196.png,Fenster,14,resized_A_B22.png,Kreisel,2,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,6,6,6,75.88971959997434,,,,,,77.7618612999795,1,14,[-0.04       -0.27166667],4.270443300018087,83.88424359995406,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,11,8,test item,1-2,resized_A_A113.png,Engel,139,resized_A_A141.png,Pferd,16,resized_B_A142.png,Reiter,13,resized_A_A113.png,Engel,11,resized_B_A129.png,Huhn,1,resized_A_B196.png,Fenster,14,resized_A_B22.png,Kreisel,2,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,7,7,7,84.03192529990338,,,,,,85.90190709999297,1,11,[ 0.0575 -0.055 ],4.570859899977222,92.52495409990661,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,3,9,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_A93.png,Haus,16,resized_A_A139.png,Gans,5,resized_B_A06.png,Hut,8,resized_A_B199.png,Fisch,11,resized_A_B15.png,Schwangere,2,resized_B_A70.png,Brunnen,12,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,8,8,8,92.66993459989317,,,,,,94.54247889993712,1,2,[-0.06666667  0.21916667],3.0364660000195727,99.41413579997607,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,3,10,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_A93.png,Haus,16,resized_A_A139.png,Gans,5,resized_B_A06.png,Hut,8,resized_A_B199.png,Fisch,11,resized_A_B15.png,Schwangere,2,resized_B_A70.png,Brunnen,12,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,9,9,9,99.55168439995032,,,,,,101.4149436999578,1,12,[ 0.2325 -0.06  ],3.653712600003928,107.8378561999416,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,1,11,test item,2-2,resized_A_A151.png,Fuchs,181,resized_B_A187.png,Brücke,14,resized_B_B175.png,Propeller,9,resized_A_B168.png,Frau,6,resized_A_A52.png,Stein,16,resized_B_B49.png,Magnet,15,resized_A_A151.png,Fuchs,2,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,10,10,10,107.97943469998427,,,,,,109.83870779990684,1,2,[-0.055       0.21666667],2.5859831999987364,114.22658709995449,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,1,12,test item,1-2,resized_A_B168.png,Frau,136,resized_B_A187.png,Brücke,14,resized_B_B175.png,Propeller,9,resized_A_B168.png,Frau,6,resized_A_A52.png,Stein,16,resized_B_B49.png,Magnet,15,resized_A_A151.png,Fuchs,2,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,11,11,11,114.37698139995337,,,,,,116.2442269999301,1,6,[-0.03916667  0.03916667],3.302495500072837,121.43264299992006,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,7,13,test item,2-2,resized_B_B167.png,Fliege,151,resized_B_A147.png,Hund,15,resized_B_A132.png,Ente,12,resized_B_B167.png,Fliege,13,resized_B_A20.png,Grill,16,resized_A_A74.png,Rubin,7,resized_B_A123.png,Tänzer,8,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,12,12,12,121.57140049990267,,,,,,123.43349969992414,1,13,[-0.2375     -0.21583333],7.640238800086081,133.92606329999398,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
LEALCO-EEG,126.0,2,A-B,2.0,2.0,training,2,B,7,14,test item,1-2,resized_A_A74.png,Rubin,165,resized_B_A147.png,Hund,15,resized_B_A132.png,Ente,12,resized_B_B167.png,Fliege,13,resized_B_A20.png,Grill,16,resized_A_A74.png,Rubin,7,resized_B_A123.png,Tänzer,8,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,13,13,13,134.07006059994455,,,,,,135.94405469996855,1,7,[0.05       0.07166667],2.6527604999719188,140.43228529999033,,,,,,,126,B,2,2024-11-21_10h22.11.985,task,2023.2.2,59.94837243144776,2024-11-21 10h22.24.930481 +0100,
