study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,5,1,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_A68.png,Lampe,8,resized_A_B78.png,Pfeil,7,resized_A_B150.png,Rakete,11,resized_B_A185.png,Gesicht,4,resized_B_A181.png,Wolf,6,resized_A_A73.png,Klinge,10,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,0,0,0,29.102962200006004,,0.001094199949875474,10.066336399991997,10.06634669995401,26.89855039998656,30.88597689999733,1,6,[-0.03333333  0.04833333],2.937465099967085,34.540076699981,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,5,2,test item,1-2,resized_B_A185.png,Gesicht,138,resized_B_A68.png,Lampe,8,resized_A_B78.png,Pfeil,7,resized_A_B150.png,Rakete,11,resized_B_A185.png,Gesicht,4,resized_B_A181.png,Wolf,6,resized_A_A73.png,Klinge,10,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,1,1,1,34.68269549997058,,,,,,36.540777599962894,1,4,[0.23333333 0.2975    ],1.7355705000227317,38.9604854999925,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,4,3,test item,2-2,resized_B_A33.png,Roboter,156,resized_B_B155.png,Messer,1,resized_B_B19.png,Krawatte,16,resized_B_A188.png,Tür,4,resized_B_B193.png,Auge,3,resized_B_A33.png,Roboter,7,resized_B_A20.png,Grill,10,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,2,2,2,39.119101399963256,,,,,,40.96119359997101,1,7,[0.07083333 0.08166667],2.3852430999977514,43.94785929995123,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,4,4,test item,1-2,resized_B_A188.png,Tür,141,resized_B_B155.png,Messer,1,resized_B_B19.png,Krawatte,16,resized_B_A188.png,Tür,4,resized_B_B193.png,Auge,3,resized_B_A33.png,Roboter,7,resized_B_A20.png,Grill,10,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,3,3,3,44.108646899985615,,,,,,45.94872230000328,1,4,[0.29666667 0.30166667],2.0188781000324525,48.485138799995184,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,12,5,test item,1-2,resized_B_A36.png,Stern,140,resized_A_B157.png,Hammer,15,resized_B_A140.png,Flamingo,10,resized_B_B180.png,Geist,5,resized_B_A36.png,Stern,3,resized_B_A123.png,Tänzer,4,resized_B_A70.png,Brunnen,1,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,4,4,4,48.62235109996982,,,,,,50.48586739995517,1,3,[0.0925     0.24166667],1.9521850000019185,53.05566099996213,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,12,6,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_B157.png,Hammer,15,resized_B_A140.png,Flamingo,10,resized_B_B180.png,Geist,5,resized_B_A36.png,Stern,3,resized_B_A123.png,Tänzer,4,resized_B_A70.png,Brunnen,1,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,5,5,5,53.195573499950115,,,,,,55.056382499984466,1,1,[-0.21166667  0.25083333],1.6519654000294395,57.2424751999788,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,7,7,test item,2-2,resized_A_B33.png,Zünder,180,resized_B_A147.png,Hund,8,resized_B_A132.png,Ente,4,resized_B_B177.png,Schloss,9,resized_A_B139.png,Trichter,5,resized_B_B143.png,Tanne,11,resized_A_B33.png,Zünder,3,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,6,6,6,57.382013299968094,,,,,,59.24319349997677,1,3,[0.05916667 0.26      ],2.853042499977164,62.647098599991295,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,7,8,test item,1-2,resized_A_B139.png,Trichter,169,resized_B_A147.png,Hund,8,resized_B_A132.png,Ente,4,resized_B_B177.png,Schloss,9,resized_A_B139.png,Trichter,5,resized_B_B143.png,Tanne,11,resized_A_B33.png,Zünder,3,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,7,7,7,62.78462829999626,,,,,,64.64785409998149,1,5,[-0.23333333  0.07416667],2.852804499969352,68.03479409997817,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,10,9,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_B54.png,Telefon,16,resized_B_B175.png,Propeller,6,resized_B_A153.png,Schwein,8,resized_B_B167.png,Fliege,11,resized_A_A74.png,Rubin,5,resized_A_B39.png,Sessel,3,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,8,8,8,68.17854549997719,,,,,,70.03563969995594,1,11,[ 0.1225     -0.07833333],2.1688092999975197,73.02234789996874,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,2,B,10,10,test item,1-2,resized_A_A74.png,Rubin,165,resized_A_B54.png,Telefon,16,resized_B_B175.png,Propeller,6,resized_B_A153.png,Schwein,8,resized_B_B167.png,Fliege,11,resized_A_A74.png,Rubin,5,resized_A_B39.png,Sessel,3,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,9,9,9,73.16290369996568,,,,,,75.02308789995732,1,5,[-0.26083333  0.055     ],2.15240989997983,77.75962059997255,,,110,B,2,2024-10-24_10h04.29.490,task,2023.2.2,59.95124763711769,2024-10-24 10h04.38.754510 +0200,
