study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,5,1,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_A03.png,Kleid,5,resized_B_B175.png,Propeller,6,resized_B_A06.png,Hut,12,resized_A_B08.png,Person,1,resized_A_A166.png,Pyramide,14,resized_A_B194.png,Raute,16,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,0,0,0,34.177606700046454,,0.0010389999952167273,10.063595000014175,10.063604100025259,31.970696300035343,35.97393660002854,1,14,[-0.01833333 -0.18583333],1.5193380999844521,38.026755400002,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,5,2,test item,2-2,resized_A_B08.png,Person,154,resized_B_A03.png,Kleid,5,resized_B_B175.png,Propeller,6,resized_B_A06.png,Hut,12,resized_A_B08.png,Person,1,resized_A_A166.png,Pyramide,14,resized_A_B194.png,Raute,16,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,1,1,1,38.170607100008056,,,,,,40.02743620000547,1,1,[-0.23333333  0.27583333],1.5511995000415482,42.130089100042824,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,4,3,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_A90.png,Fabrik,15,resized_B_A140.png,Flamingo,12,resized_A_B150.png,Rakete,16,resized_B_B167.png,Fliege,6,resized_A_B139.png,Trichter,9,resized_A_A122.png,Sturz,10,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,2,2,2,42.27126230002614,,,,,,44.130936500034295,1,9,[-0.23416667 -0.0475    ],1.9187581000151113,46.55051190004451,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,4,4,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_A90.png,Fabrik,15,resized_B_A140.png,Flamingo,12,resized_A_B150.png,Rakete,16,resized_B_B167.png,Fliege,6,resized_A_B139.png,Trichter,9,resized_A_A122.png,Sturz,10,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,3,3,3,46.69299440004397,,,,,,48.55134200002067,1,6,[-0.11666667  0.055     ],1.6679068999947049,50.87081140000373,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,12,5,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_B192.png,Katze,8,resized_B_B19.png,Krawatte,7,resized_B_A20.png,Grill,6,resized_A_B20.png,Kerze,2,resized_B_B152.png,Säge,4,resized_B_A54.png,Flamme,14,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,4,4,4,51.010639899992384,,,,,,52.871594900032505,1,2,[-0.06333333  0.245     ],1.9855026999721304,55.39131120004458,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,12,6,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_B192.png,Katze,8,resized_B_B19.png,Krawatte,7,resized_B_A20.png,Grill,6,resized_A_B20.png,Kerze,2,resized_B_B152.png,Säge,4,resized_B_A54.png,Flamme,14,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,5,5,5,55.54105870000785,,,,,,57.408743700012565,1,14,[-0.03166667 -0.27166667],3.4200427000178024,61.29621900001075,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,2,7,test item,1-2,resized_A_A113.png,Engel,139,resized_A_A93.png,Haus,14,resized_B_A135.png,Kamel,12,resized_A_B56.png,Stuhl,6,resized_A_A113.png,Engel,1,resized_A_B39.png,Sessel,5,resized_B_A70.png,Brunnen,15,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,6,6,6,61.43605900002876,,,,,,63.297063300036825,1,1,[-0.23666667  0.2175    ],1.9019524999894202,65.66676280001411,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,2,8,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_A93.png,Haus,14,resized_B_A135.png,Kamel,12,resized_A_B56.png,Stuhl,6,resized_A_A113.png,Engel,1,resized_A_B39.png,Sessel,5,resized_B_A70.png,Brunnen,15,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,7,7,7,65.80267800000729,,,,,,67.66740299999947,1,15,[ 0.04083333 -0.28666667],0.8839961999910884,69.35305700002937,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,14,9,test item,2-2,resized_B_B164.png,kimono,182,resized_B_B155.png,Messer,13,resized_A_A02.png,Mühle,5,resized_A_A04.png,Baum,8,resized_A_B168.png,Frau,2,resized_A_A52.png,Stein,1,resized_B_B164.png,kimono,9,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,8,8,8,69.4918866000371,,,,,,71.35381060000509,1,9,[-0.18916667 -0.01916667],2.2352864000131376,74.10697990003973,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,4,A,14,10,test item,1-2,resized_A_B168.png,Frau,136,resized_B_B155.png,Messer,13,resized_A_A02.png,Mühle,5,resized_A_A04.png,Baum,8,resized_A_B168.png,Frau,2,resized_A_A52.png,Stein,1,resized_B_B164.png,kimono,9,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,9,9,9,74.24811079999199,,,,,,76.10786590003408,1,2,[-0.06833333  0.215     ],1.6185055000241846,78.17714220000198,,,107,A,4,2024-10-22_10h30.02.162,task,2023.2.2,59.885905368801566,2024-10-22 10h30.15.773650 +0200,
