study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,9,1,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A90.png,Fabrik,11,resized_B_B19.png,Krawatte,2,resized_B_A36.png,Stern,4,resized_B_B193.png,Auge,13,resized_B_B49.png,Magnet,8,resized_B_A70.png,Brunnen,12,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,0,0,0,33.634689500089735,,0.0011569999624043703,10.069291100138798,10.069299299968407,31.385307800024748,35.38862290000543,1,13,[-0.21166667 -0.26416667],4.7386672999709845,40.96102480008267,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,9,2,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_A90.png,Fabrik,11,resized_B_B19.png,Krawatte,2,resized_B_A36.png,Stern,4,resized_B_B193.png,Auge,13,resized_B_B49.png,Magnet,8,resized_B_A70.png,Brunnen,12,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,1,1,1,41.11712890001945,,,,,,42.961660500150174,1,8,[0.2475 0.085 ],3.3534953000489622,48.18373960000463,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,7,3,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_B157.png,Hammer,3,resized_B_B70.png,Quadrat,7,resized_B_B177.png,Schloss,6,resized_A_B55.png,Schlange,2,resized_A_A74.png,Rubin,1,resized_B_A54.png,Flamme,12,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,2,2,2,48.3347730000969,,,,,,50.20109260012396,1,6,[-0.06583333  0.055     ],2.8029530998319387,53.62166860001162,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,7,4,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_B157.png,Hammer,3,resized_B_B70.png,Quadrat,7,resized_B_B177.png,Schloss,6,resized_A_B55.png,Schlange,2,resized_A_A74.png,Rubin,1,resized_B_A54.png,Flamme,12,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,3,3,3,53.771173499990255,,,,,,55.63907560007647,1,2,[-0.045       0.19416667],2.219046799931675,58.826107600005344,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,3,5,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A03.png,Kleid,5,resized_A_A02.png,Mühle,4,resized_B_A77.png,Hang,15,resized_B_A176.png,Trophäe,6,resized_B_B143.png,Tanne,14,resized_B_B164.png,kimono,16,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,4,4,4,58.96813839999959,,,,,,60.82672769995406,1,15,[ 0.0725     -0.23083333],3.2033037999644876,64.78111700015143,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,3,6,test item,2-1,resized_B_B143.png,Tanne,175,resized_B_A03.png,Kleid,5,resized_A_A02.png,Mühle,4,resized_B_A77.png,Hang,15,resized_B_A176.png,Trophäe,6,resized_B_B143.png,Tanne,14,resized_B_B164.png,kimono,16,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,5,5,5,64.92465630010702,,,,,,66.78175870003179,1,14,[-0.06333333 -0.21      ],2.652930999873206,70.9696219000034,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,6,7,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_B54.png,Telefon,3,resized_A_A148.png,Giraffe,7,resized_B_A37.png,Tasse,15,resized_A_B43.png,Parfüm,13,resized_B_A11.png,Medaille,1,resized_A_B33.png,Zünder,6,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,6,6,6,71.1155185000971,,,,,,72.97046079998836,1,15,[ 0.1375     -0.28583333],2.7026793002150953,77.72531930007972,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,6,8,test item,1-1,resized_A_B43.png,Parfüm,157,resized_A_B54.png,Telefon,3,resized_A_A148.png,Giraffe,7,resized_B_A37.png,Tasse,15,resized_A_B43.png,Parfüm,13,resized_B_A11.png,Medaille,1,resized_A_B33.png,Zünder,6,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,7,7,7,77.87115430017002,,,,,,79.72631709999405,1,13,[-0.22083333 -0.29916667],2.5192176001146436,82.96312259999104,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,12,9,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B192.png,Katze,6,resized_B_A135.png,Kamel,11,resized_A_B150.png,Rakete,16,resized_A_B08.png,Person,5,resized_A_B20.png,Kerze,15,resized_B_B152.png,Säge,13,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,8,8,8,83.10604170011356,,,,,,84.963715699967,1,16,[ 0.24833333 -0.23666667],2.9531178998295218,89.11829990008846,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,3,B,12,10,test item,2-1,resized_B_B152.png,Säge,171,resized_A_B192.png,Katze,6,resized_B_A135.png,Kamel,11,resized_A_B150.png,Rakete,16,resized_A_B08.png,Person,5,resized_A_B20.png,Kerze,15,resized_B_B152.png,Säge,13,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,9,9,9,89.2663034000434,,,,,,91.11894830013625,1,13,[-0.21583333 -0.28      ],2.5527127999812365,94.4728719999548,,,131,B,3,2024-12-03_09h52.45.446,task,2023.2.2,59.60566085003091,2024-12-03 09h52.55.789667 +0100,
