study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,14,1,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_A03.png,Kleid,3,resized_B_A142.png,Reiter,10,resized_B_B180.png,Geist,11,resized_B_B193.png,Auge,6,resized_B_A181.png,Wolf,14,resized_B_A11.png,Medaille,12,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,0,0,0,28.12791909999214,,0.0010249000042676926,10.063794999849051,10.063804500037804,25.898247899953276,29.885665899841115,1,14,[-0.07833333 -0.26583333],3.4048170000314713,34.157134799985215,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,14,2,test item,1-2,resized_B_A11.png,Medaille,167,resized_B_A03.png,Kleid,3,resized_B_A142.png,Reiter,10,resized_B_B180.png,Geist,11,resized_B_B193.png,Auge,6,resized_B_A181.png,Wolf,14,resized_B_A11.png,Medaille,12,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,1,1,1,34.32565620006062,,,,,,36.174520700005814,1,12,[ 0.28916667 -0.07333333],2.686013399856165,39.79525029985234,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,10,3,test item,2-2,resized_A_B196.png,Fenster,152,resized_B_B155.png,Messer,13,resized_B_B70.png,Quadrat,12,resized_A_A76.png,Mauer,2,resized_A_B196.png,Fenster,14,resized_A_B22.png,Kreisel,9,resized_A_A74.png,Rubin,8,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,2,2,2,39.94856090005487,,,,,,41.81251239986159,1,14,[-0.07916667 -0.23416667],3.503111300058663,46.30037930002436,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,10,4,test item,1-2,resized_A_A74.png,Rubin,165,resized_B_B155.png,Messer,13,resized_B_B70.png,Quadrat,12,resized_A_A76.png,Mauer,2,resized_A_B196.png,Fenster,14,resized_A_B22.png,Kreisel,9,resized_A_A74.png,Rubin,8,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,3,3,3,46.441290399990976,,,,,,48.30120570003055,1,8,[0.225      0.07833333],2.452664199983701,51.7720532999374,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,3,5,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_A90.png,Fabrik,11,resized_A_B78.png,Pfeil,16,resized_A_A179.png,Drachen,7,resized_A_A100.png,Ruderer,4,resized_A_B20.png,Kerze,2,resized_B_B152.png,Säge,6,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,4,4,4,51.90983049990609,,,,,,53.77254969999194,1,2,[-0.12666667  0.22416667],3.353068199940026,58.11038259998895,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,3,6,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_A90.png,Fabrik,11,resized_A_B78.png,Pfeil,16,resized_A_A179.png,Drachen,7,resized_A_A100.png,Ruderer,4,resized_A_B20.png,Kerze,2,resized_B_B152.png,Säge,6,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,5,5,5,58.25132939987816,,,,,,60.11114369984716,1,7,[0.0725     0.08333333],7.690155899850652,69.63664459995925,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,11,7,test item,2-2,resized_B_B167.png,Fliege,151,resized_B_A68.png,Lampe,2,resized_B_B19.png,Krawatte,5,resized_A_A04.png,Baum,14,resized_B_A37.png,Tasse,13,resized_B_B167.png,Fliege,7,resized_A_A166.png,Pyramide,16,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,6,6,6,69.77486729994416,,,,,,71.637592199957,1,7,[0.0625 0.065 ],3.086269399849698,76.04207139997743,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,11,8,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_A68.png,Lampe,2,resized_B_B19.png,Krawatte,5,resized_A_A04.png,Baum,14,resized_B_A37.png,Tasse,13,resized_B_B167.png,Fliege,7,resized_A_A166.png,Pyramide,16,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,7,7,7,76.18532629986294,,,,,,78.04295569984242,1,16,[ 0.24333333 -0.235     ],2.769604600034654,81.64716669986956,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,1,9,test item,1-2,resized_A_A113.png,Engel,139,resized_A_A93.png,Haus,4,resized_A_A139.png,Gans,14,resized_A_B150.png,Rakete,2,resized_A_A113.png,Engel,9,resized_B_A23.png,Flasche,8,resized_A_A122.png,Sturz,10,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,8,8,8,81.7935114998836,,,,,,83.64766969997436,1,9,[-0.29       -0.08583333],2.8694187998771667,87.60201919986866,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,1,10,test item,2-2,resized_B_A23.png,Flasche,153,resized_A_A93.png,Haus,4,resized_A_A139.png,Gans,14,resized_A_B150.png,Rakete,2,resized_A_A113.png,Engel,9,resized_B_A23.png,Flasche,8,resized_A_A122.png,Sturz,10,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,9,9,9,87.74983919993974,,,,,,89.61920519988053,1,8,[0.24   0.0775],3.5371376001276076,94.24077040003613,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,8,11,test item,1-2,resized_B_B24.png,Baby,142,resized_B_A187.png,Brücke,10,resized_B_C01.png,Kaninchen,5,resized_B_B24.png,Baby,13,resized_B_B49.png,Magnet,15,resized_A_B39.png,Sessel,3,resized_B_A70.png,Brunnen,7,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,10,10,10,94.3881949998904,,,,,,96.258291099919,1,13,[-0.26083333 -0.265     ],3.3526115000713617,101.01310459990054,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,8,12,test item,2-2,resized_B_A70.png,Brunnen,183,resized_B_A187.png,Brücke,10,resized_B_C01.png,Kaninchen,5,resized_B_B24.png,Baby,13,resized_B_B49.png,Magnet,15,resized_A_B39.png,Sessel,3,resized_B_A70.png,Brunnen,7,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,11,11,11,101.1587364000734,,,,,,103.01403680001386,1,7,[0.09166667 0.0775    ],3.169739300152287,107.48541860003024,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,5,13,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_B157.png,Hammer,8,resized_B_A140.png,Flamingo,4,resized_B_A129.png,Huhn,5,resized_B_A33.png,Roboter,14,resized_B_A43.png,Blatt,12,resized_A_B139.png,Trichter,10,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,12,12,12,107.63370989984833,,,,,,109.5026231999509,1,10,[-0.10916667 -0.08916667],3.7373342998325825,114.19085959997028,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,5,14,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B157.png,Hammer,8,resized_B_A140.png,Flamingo,4,resized_B_A129.png,Huhn,5,resized_B_A33.png,Roboter,14,resized_B_A43.png,Blatt,12,resized_A_B139.png,Trichter,10,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,13,13,13,114.33090539998375,,,,,,116.19171989988536,1,14,[-0.07833333 -0.23416667],2.619381299940869,120.27930140006356,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,7,15,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_B54.png,Telefon,11,resized_B_A135.png,Kamel,6,resized_B_A06.png,Hut,5,resized_B_A188.png,Tür,10,resized_B_A123.png,Tänzer,12,resized_A_B32.png,Kamin,9,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,14,14,14,120.41863620001823,,,,,,122.28013970004395,0,11,[ 0.08083333 -0.0975    ],5.438456000061706,141.4140566000715,1,9,[-0.24083333 -0.06333333],14.47942900005728,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,2,A,7,16,test item,1-2,resized_B_A188.png,Tür,141,resized_A_B54.png,Telefon,11,resized_B_A135.png,Kamel,6,resized_B_A06.png,Hut,5,resized_B_A188.png,Tür,10,resized_B_A123.png,Tänzer,12,resized_A_B32.png,Kamin,9,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,15,15,15,141.56215430004522,,,,,,143.43155199987814,1,10,[-0.09083333 -0.05583333],2.5189288000110537,147.78587999986485,,,,,,,132,A,2,2024-12-04_13h25.50.346,task,2023.2.2,59.69710882407128,2024-12-04 13h25.57.405885 +0100,
