study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,4,1,test item,1-2,resized_B_B24.png,Baby,142,resized_B_A156.png,Bär,11,resized_B_A150.png,Känguru,3,resized_B_B24.png,Baby,1,resized_A_B22.png,Kreisel,14,resized_A_A73.png,Klinge,4,resized_A_B32.png,Kamin,8,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,0,0,0,56.771136400057,,0.0010457001626491547,10.064869200112298,10.064877500059083,54.572947200154886,58.56051880004816,1,1,[-0.1925      0.19666667],3.35406729998067,62.764864600030705,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,4,2,test item,2-2,resized_A_B32.png,Kamin,184,resized_B_A156.png,Bär,11,resized_B_A150.png,Känguru,3,resized_B_B24.png,Baby,1,resized_A_B22.png,Kreisel,14,resized_A_A73.png,Klinge,4,resized_A_B32.png,Kamin,8,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,1,1,1,62.90235870005563,,,,,,64.76572480006143,1,8,[0.2025     0.10166667],3.4035174001473933,69.3703942000866,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,6,3,test item,2-2,resized_A_B33.png,Zünder,180,resized_A_B54.png,Telefon,14,resized_A_A148.png,Giraffe,9,resized_B_A37.png,Tasse,1,resized_A_B43.png,Parfüm,11,resized_B_A11.png,Medaille,6,resized_A_B33.png,Zünder,5,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,2,2,2,69.51395720010623,,,,,,71.37114880001172,1,5,[-0.21583333  0.05583333],2.3358456001151353,74.80849460000172,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,6,4,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B54.png,Telefon,14,resized_A_A148.png,Giraffe,9,resized_B_A37.png,Tasse,1,resized_A_B43.png,Parfüm,11,resized_B_A11.png,Medaille,6,resized_A_B33.png,Zünder,5,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,3,3,3,74.94670930015855,,,,,,76.80916390009224,1,6,[-0.02666667  0.0375    ],2.2355555000249296,80.880203000037,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,1,5,test item,1-2,resized_B_A185.png,Gesicht,138,resized_B_A187.png,Brücke,7,resized_B_C01.png,Kaninchen,16,resized_B_A185.png,Gesicht,8,resized_A_A76.png,Mauer,15,resized_B_A20.png,Grill,2,resized_B_B206.png,Axt,11,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,4,4,4,81.02545489999466,,,,,,82.89763400005177,1,8,[0.27083333 0.1325    ],2.502419199794531,86.31814120011404,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,1,6,test item,2-2,resized_B_B206.png,Axt,179,resized_B_A187.png,Brücke,7,resized_B_C01.png,Kaninchen,16,resized_B_A185.png,Gesicht,8,resized_A_A76.png,Mauer,15,resized_B_A20.png,Grill,2,resized_B_B206.png,Axt,11,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,5,5,5,86.4668537999969,,,,,,88.33558579999954,1,11,[ 0.03083333 -0.03083333],2.4690796001814306,92.6567804000806,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,13,7,test item,1-2,resized_B_A188.png,Tür,141,resized_A_B109.png,Boot,12,resized_B_A132.png,Ente,4,resized_B_A153.png,Schwein,3,resized_B_A188.png,Tür,2,resized_B_A181.png,Wolf,14,resized_A_A122.png,Sturz,10,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,6,6,6,92.803470000159,,,,,,94.67423090012744,1,2,[-0.07666667  0.26666667],2.085416000103578,97.86115320003591,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,13,8,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_B109.png,Boot,12,resized_B_A132.png,Ente,4,resized_B_A153.png,Schwein,3,resized_B_A188.png,Tür,2,resized_B_A181.png,Wolf,14,resized_A_A122.png,Sturz,10,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,7,7,7,97.99832030013204,,,,,,99.8619407999795,1,14,[-0.0625 -0.23  ],2.602783199865371,103.36576780001633,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,14,9,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_A134.png,Vogel,8,resized_A_B78.png,Pfeil,15,resized_A_B199.png,Fisch,3,resized_A_B196.png,Fenster,9,resized_B_A43.png,Blatt,13,resized_A_B139.png,Trichter,5,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,8,8,8,103.51020170003176,,,,,,105.38328579999506,1,5,[-0.25666667  0.05166667],3.0361868999898434,109.48786660004407,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,14,10,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_A134.png,Vogel,8,resized_A_B78.png,Pfeil,15,resized_A_B199.png,Fisch,3,resized_A_B196.png,Fenster,9,resized_B_A43.png,Blatt,13,resized_A_B139.png,Trichter,5,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,9,9,9,109.62937930016778,,,,,,111.48839770001359,1,9,[-0.21583333 -0.10583333],2.4857965998817235,115.10895280004479,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,9,11,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_A90.png,Fabrik,4,resized_B_B19.png,Krawatte,14,resized_B_A36.png,Stern,7,resized_B_B193.png,Auge,5,resized_B_B49.png,Magnet,11,resized_B_A70.png,Brunnen,16,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,10,10,10,115.27396959997714,,,,,,117.12646930012852,1,16,[ 0.26583333 -0.2725    ],4.069991999771446,122.13153380015865,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,4,A,9,12,test item,1-2,resized_B_A36.png,Stern,140,resized_A_A90.png,Fabrik,4,resized_B_B19.png,Krawatte,14,resized_B_A36.png,Stern,7,resized_B_B193.png,Auge,5,resized_B_B49.png,Magnet,11,resized_B_A70.png,Brunnen,16,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,11,11,11,122.29188300017267,,,,,,124.13240890018642,1,7,[0.07166667 0.04916667],2.102025100030005,127.65314600011334,,,131,A,4,2024-12-03_10h19.50.560,task,2023.2.2,60.34500441675405,2024-12-03 10h19.59.721359 +0100,
