study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,12,1,test item,2-1,resized_B_B152.png,Säge,171,resized_B_A03.png,Kleid,16,resized_B_A142.png,Reiter,4,resized_A_A04.png,Baum,15,resized_A_A166.png,Pyramide,8,resized_B_B152.png,Säge,14,resized_B_A54.png,Flamme,9,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,0,0,0,37.68338409997523,,0.0010401999461464584,10.071167399990372,10.07117539999308,35.47644349996699,39.46304849995067,1,14,[-0.03583333 -0.245     ],2.019739900017157,42.08278199995402,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,12,2,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A03.png,Kleid,16,resized_B_A142.png,Reiter,4,resized_A_A04.png,Baum,15,resized_A_A166.png,Pyramide,8,resized_B_B152.png,Säge,14,resized_B_A54.png,Flamme,9,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,1,1,1,42.232668499986175,,,,,,44.10021149995737,1,15,[ 0.12083333 -0.25833333],3.2198322999756783,48.05402329994831,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,11,3,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A68.png,Lampe,16,resized_A_B78.png,Pfeil,8,resized_A_B168.png,Frau,5,resized_B_B49.png,Magnet,13,resized_B_B143.png,Tanne,6,resized_B_B164.png,kimono,10,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,2,2,2,48.19223669997882,,,,,,50.05529999994906,1,13,[-0.22416667 -0.28      ],1.9520393999991938,52.508255399996415,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,11,4,test item,2-1,resized_B_B143.png,Tanne,175,resized_B_A68.png,Lampe,16,resized_A_B78.png,Pfeil,8,resized_A_B168.png,Frau,5,resized_B_B49.png,Magnet,13,resized_B_B143.png,Tanne,6,resized_B_B164.png,kimono,10,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,3,3,3,52.651754799997434,,,,,,54.50905759999296,1,6,[-0.08333333  0.09      ],2.435300199955236,57.5291806999594,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,14,5,test item,2-1,resized_A_A122.png,Sturz,176,resized_B_A156.png,Bär,15,resized_B_A150.png,Känguru,8,resized_B_A185.png,Gesicht,11,resized_B_A23.png,Flasche,16,resized_A_B43.png,Parfüm,13,resized_A_A122.png,Sturz,4,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,4,4,4,57.67867259995546,,,,,,59.54675989999669,1,4,[0.23333333 0.2275    ],1.9685651999898255,62.11627229995793,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,14,6,test item,1-1,resized_A_B43.png,Parfüm,157,resized_B_A156.png,Bär,15,resized_B_A150.png,Känguru,8,resized_B_A185.png,Gesicht,11,resized_B_A23.png,Flasche,16,resized_A_B43.png,Parfüm,13,resized_A_A122.png,Sturz,4,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,5,5,5,62.264003599993885,,,,,,64.13384889997542,1,13,[-0.27916667 -0.2475    ],1.9686994000221603,66.75363839999773,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,9,7,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A134.png,Vogel,10,resized_B_B175.png,Propeller,4,resized_A_B56.png,Stuhl,13,resized_B_B73.png,Treppe,7,resized_A_B199.png,Fisch,6,resized_A_B33.png,Zünder,3,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,6,6,6,66.89408229995752,,,,,,68.75442199996905,1,6,[-0.0725      0.07916667],3.1863950000260957,72.47504489996936,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,9,8,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A134.png,Vogel,10,resized_B_B175.png,Propeller,4,resized_A_B56.png,Stuhl,13,resized_B_B73.png,Treppe,7,resized_A_B199.png,Fisch,6,resized_A_B33.png,Zünder,3,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,7,7,7,72.62139479996404,,,,,,74.49259639997035,1,13,[-0.23166667 -0.24833333],3.7701584000024013,78.8137115999707,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,7,9,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A187.png,Brücke,5,resized_B_A197.png,Hirsch,6,resized_A_A52.png,Stein,16,resized_A_A179.png,Drachen,8,resized_B_A77.png,Hang,9,resized_A_B15.png,Schwangere,7,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,8,8,8,78.96352979994845,,,,,,80.8311781999655,1,9,[-0.25833333 -0.11833333],2.2190873000072315,83.61760529997991,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,4,B,7,10,test item,2-1,resized_A_A52.png,Stein,149,resized_B_A187.png,Brücke,5,resized_B_A197.png,Hirsch,6,resized_A_A52.png,Stein,16,resized_A_A179.png,Drachen,8,resized_B_A77.png,Hang,9,resized_A_B15.png,Schwangere,7,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,9,9,9,83.75564659998054,,,,,,85.61866749997716,1,16,[ 0.28833333 -0.24833333],4.020684599992819,90.34017479995964,,,,,,,115,B,4,2024-11-04_11h06.00.709,task,2023.2.2,59.927032840343244,2024-11-04 11h06.15.971431 +0100,
