study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,12,1,test item,1-1,resized_B_B177.png,Schloss,132,resized_B_A147.png,Hund,11,resized_B_C01.png,Kaninchen,2,resized_B_B177.png,Schloss,5,resized_A_A113.png,Engel,12,resized_A_A179.png,Drachen,13,resized_A_A73.png,Klinge,9,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,0,0,0,29.52865370013751,,0.00104790017940104,10.067062500165775,10.06707109999843,27.319474700139835,31.322742900112644,1,5,[-0.20583333  0.0925    ],8.024075100198388,40.63156620017253,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,12,2,test item,2-1,resized_A_A73.png,Klinge,177,resized_B_A147.png,Hund,11,resized_B_C01.png,Kaninchen,2,resized_B_B177.png,Schloss,5,resized_A_A113.png,Engel,12,resized_A_A179.png,Drachen,13,resized_A_A73.png,Klinge,9,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,1,1,1,40.77203020011075,,,,,,42.63231900008395,0,13,[-0.265      -0.24416667],17.39852899988182,64.60171220009215,1,9,[-0.2        -0.03166667],19.666788700036705,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,1,3,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A90.png,Fabrik,12,resized_A_B78.png,Pfeil,13,resized_B_B180.png,Geist,11,resized_B_B167.png,Fliege,2,resized_A_B20.png,Kerze,10,resized_B_B143.png,Tanne,1,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,2,2,2,64.75256400019862,,,,,,66.61919850017875,1,1,[-0.21        0.23333333],3.6869513001292944,71.65764140011743,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,1,4,test item,1-1,resized_B_B180.png,Geist,129,resized_A_A90.png,Fabrik,12,resized_A_B78.png,Pfeil,13,resized_B_B180.png,Geist,11,resized_B_B167.png,Fliege,2,resized_A_B20.png,Kerze,10,resized_B_B143.png,Tanne,1,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,3,3,3,71.80829549999908,,,,,,73.67515160003677,1,11,[ 0.13166667 -0.1025    ],21.301578599959612,97.16258800006472,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,11,5,test item,1-1,resized_A_B43.png,Parfüm,157,resized_A_B157.png,Hammer,13,resized_B_A142.png,Reiter,14,resized_B_B73.png,Treppe,1,resized_B_A181.png,Wolf,9,resized_A_B43.png,Parfüm,8,resized_A_A122.png,Sturz,5,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,4,4,4,97.31974050006829,,,,,,99.17988720000722,1,8,[0.22666667 0.04916667],3.5529609001241624,103.61803060001694,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,11,6,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_B157.png,Hammer,13,resized_B_A142.png,Reiter,14,resized_B_B73.png,Treppe,1,resized_B_A181.png,Wolf,9,resized_A_B43.png,Parfüm,8,resized_A_A122.png,Sturz,5,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,5,5,5,103.75914190011099,,,,,,105.61889680009335,1,5,[-0.23583333  0.05583333],6.605667599942535,113.44284630008042,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,3,7,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_B54.png,Telefon,2,resized_B_A135.png,Kamel,13,resized_B_A20.png,Grill,6,resized_B_A176.png,Trophäe,7,resized_A_B39.png,Sessel,8,resized_A_B33.png,Zünder,4,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,6,6,6,113.58349049999379,,,,,,115.44361860002391,1,8,[0.23416667 0.0775    ],2.9361813999712467,119.56455030012876,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,3,8,test item,1-1,resized_B_A20.png,Grill,160,resized_A_B54.png,Telefon,2,resized_B_A135.png,Kamel,13,resized_B_A20.png,Grill,6,resized_B_A176.png,Trophäe,7,resized_A_B39.png,Sessel,8,resized_A_B33.png,Zünder,4,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,7,7,7,119.7011706000194,,,,,,121.56542850006372,0,7,[0.11083333 0.08833333],4.387453000061214,138.46379990014248,1,6,[-0.07583333  0.075     ],14.929076800122857,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,5,9,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_A93.png,Haus,2,resized_B_B70.png,Quadrat,12,resized_B_A153.png,Schwein,6,resized_B_A188.png,Tür,13,resized_A_B55.png,Schlange,9,resized_B_A23.png,Flasche,15,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,8,8,8,138.61275950004347,,,,,,140.48137080017477,1,6,[-0.09    0.0675],4.204010399989784,145.6032867000904,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,5,10,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A93.png,Haus,2,resized_B_B70.png,Quadrat,12,resized_B_A153.png,Schwein,6,resized_B_A188.png,Tür,13,resized_A_B55.png,Schlange,9,resized_B_A23.png,Flasche,15,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,9,9,9,145.74898680020124,,,,,,147.62069750018418,1,9,[-0.22583333 -0.10166667],2.318533099954948,150.8076305000577,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,9,11,test item,1-1,resized_A_A04.png,Baum,130,resized_A_B192.png,Katze,15,resized_B_A197.png,Hirsch,9,resized_A_A04.png,Baum,13,resized_A_B196.png,Fenster,1,resized_B_A11.png,Medaille,2,resized_B_B152.png,Säge,8,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,10,10,10,150.9506752002053,,,,,,152.80840500001796,1,13,[-0.275 -0.265],3.469842400169,157.32968419999816,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,9,12,test item,2-1,resized_B_B152.png,Säge,171,resized_A_B192.png,Katze,15,resized_B_A197.png,Hirsch,9,resized_A_A04.png,Baum,13,resized_A_B196.png,Fenster,1,resized_B_A11.png,Medaille,2,resized_B_B152.png,Säge,8,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,11,11,11,157.47684570006095,,,,,,159.3472646002192,1,8,[0.30083333 0.10416667],3.6529736001975834,164.56939890002832,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,2,13,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_B109.png,Boot,14,resized_B_B19.png,Krawatte,9,resized_A_B56.png,Stuhl,7,resized_A_B168.png,Frau,6,resized_B_A129.png,Huhn,15,resized_A_B08.png,Person,10,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,12,12,12,164.71707740006968,,,,,,166.58672540006228,1,7,[0.10166667 0.05583333],5.971990400226787,173.810223700013,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,2,14,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_B109.png,Boot,14,resized_B_B19.png,Krawatte,9,resized_A_B56.png,Stuhl,7,resized_A_B168.png,Frau,6,resized_B_A129.png,Huhn,15,resized_A_B08.png,Person,10,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,13,13,13,173.95492160017602,,,,,,175.82781130005606,1,15,[ 0.09083333 -0.23083333],2.068762600189075,179.26515640015714,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,13,15,test item,1-1,resized_A_B150.png,Rakete,134,resized_B_A156.png,Bär,15,resized_A_A139.png,Gans,12,resized_A_B150.png,Rakete,6,resized_A_B199.png,Fisch,3,resized_A_B139.png,Trichter,14,resized_B_B164.png,kimono,1,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,14,14,14,179.39951220015064,,,,,,181.26567880017683,1,6,[-0.1         0.06666667],3.2032755000982434,185.90414830017835,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,13,16,test item,2-1,resized_A_B199.png,Fisch,148,resized_B_A156.png,Bär,15,resized_A_A139.png,Gans,12,resized_A_B150.png,Rakete,6,resized_A_B199.png,Fisch,3,resized_A_B139.png,Trichter,14,resized_B_B164.png,kimono,1,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,15,15,15,186.04730000020936,,,,,,187.90482820011675,1,3,[0.10166667 0.24666667],13.09459810005501,202.21770060015842,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,1,A,7,17,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A187.png,Brücke,5,resized_A_A02.png,Mühle,12,resized_B_A37.png,Tasse,7,resized_B_B49.png,Magnet,3,resized_A_A74.png,Rubin,2,resized_B_B206.png,Axt,13,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,16,16,16,202.36186180007644,,,,,,204.23498710012063,1,7,[0.09666667 0.055     ],4.3877293998375535,209.60707660019398,,,,,,,130,A,1,2024-12-02_11h28.57.553,task,2023.2.2,59.5387296958615,2024-12-02 11h29.07.448738 +0100,
