study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,12,1,test item,1-1,resized_B_A153.png,Schwein,131,resized_B_A147.png,Hund,5,resized_B_C01.png,Kaninchen,6,resized_B_A153.png,Schwein,10,resized_A_B08.png,Person,4,resized_A_A74.png,Rubin,9,resized_A_B194.png,Raute,7,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,0,0,0,32.52777320000018,,0.001043400000071415,10.061995000000024,10.062004399999978,30.37306590000003,34.35972250000009,1,10,[-0.07333333 -0.06833333],6.373216100000036,41.833212600000024,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,12,2,test item,2-1,resized_A_B194.png,Raute,173,resized_B_A147.png,Hund,5,resized_B_C01.png,Kaninchen,6,resized_B_A153.png,Schwein,10,resized_A_B08.png,Person,4,resized_A_A74.png,Rubin,9,resized_A_B194.png,Raute,7,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,1,1,1,41.96523020000018,,,,,,43.850988700000016,1,7,[0.10333333 0.08416667],6.154866899999888,50.70736810000017,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,1,3,test item,2-1,resized_B_B152.png,Säge,171,resized_A_A90.png,Fabrik,12,resized_B_B70.png,Quadrat,16,resized_B_A23.png,Flasche,6,resized_B_A43.png,Blatt,13,resized_A_B15.png,Schwangere,4,resized_B_B152.png,Säge,9,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,2,2,2,50.837362400000075,,,,,,52.70858670000007,1,9,[-0.24       -0.09833333],3.2697503999997934,56.69596480000018,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,1,4,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_A90.png,Fabrik,12,resized_B_B70.png,Quadrat,16,resized_B_A23.png,Flasche,6,resized_B_A43.png,Blatt,13,resized_A_B15.png,Schwangere,4,resized_B_B152.png,Säge,9,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,3,3,3,56.825866600000154,,,,,,58.69693990000019,0,6,[-0.07083333  0.075     ],9.29080050000016,75.21131400000013,0,16,[ 0.25833333 -0.2575    ],13.49502120000011,1,13,[-0.25083333 -0.2525    ],15.980253600000196,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,9,5,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_A134.png,Vogel,13,resized_A_A02.png,Mühle,1,resized_B_A181.png,Wolf,15,resized_A_A100.png,Ruderer,6,resized_B_A176.png,Trophäe,7,resized_A_A73.png,Klinge,10,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,4,4,4,75.3494862,,,,,,77.22911520000002,1,6,[-0.09333333  0.095     ],4.203373199999987,82.06719370000019,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,9,6,test item,2-1,resized_A_A73.png,Klinge,177,resized_A_A134.png,Vogel,13,resized_A_A02.png,Mühle,1,resized_B_A181.png,Wolf,15,resized_A_A100.png,Ruderer,6,resized_B_A176.png,Trophäe,7,resized_A_A73.png,Klinge,10,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,5,5,5,82.1939648,,,,,,84.06818510000016,1,10,[-0.06666667 -0.0975    ],6.238379899999927,91.05803330000003,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,11,7,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A68.png,Lampe,16,resized_B_A197.png,Hirsch,13,resized_B_A06.png,Hut,10,resized_B_A37.png,Tasse,7,resized_A_A166.png,Pyramide,5,resized_A_A151.png,Fuchs,1,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,6,6,6,91.18618720000018,,,,,,93.0591038,1,7,[0.0925     0.07833333],4.937745699999823,98.647379,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,11,8,test item,1-1,resized_B_A06.png,Hut,135,resized_B_A68.png,Lampe,16,resized_B_A197.png,Hirsch,13,resized_B_A06.png,Hut,10,resized_B_A37.png,Tasse,7,resized_A_A166.png,Pyramide,5,resized_A_A151.png,Fuchs,1,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,7,7,7,98.77434730000004,,,,,,100.6489054000001,1,10,[-0.08       -0.09833333],5.037624800000003,106.42058380000003,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,8,9,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A93.png,Haus,4,resized_B_A142.png,Reiter,16,resized_A_B56.png,Stuhl,13,resized_A_B168.png,Frau,12,resized_B_B143.png,Tanne,1,resized_B_B164.png,kimono,10,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,8,8,8,106.5548646000002,,,,,,108.43881810000016,1,13,[-0.2475     -0.26166667],7.973177000000078,117.31339700000012,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,8,10,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A93.png,Haus,4,resized_B_A142.png,Reiter,16,resized_A_B56.png,Stuhl,13,resized_A_B168.png,Frau,12,resized_B_B143.png,Tanne,1,resized_B_B164.png,kimono,10,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,9,9,9,117.44154309999999,,,,,,119.31457250000017,1,1,[-0.24        0.22666667],3.603016000000025,123.86898200000019,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,3,11,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_B157.png,Hammer,5,resized_A_B78.png,Pfeil,13,resized_A_B150.png,Rakete,8,resized_B_A188.png,Tür,16,resized_B_A129.png,Huhn,2,resized_A_B196.png,Fenster,12,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,10,10,10,123.99867210000002,,,,,,125.8700103000001,1,2,[-0.05833333  0.23416667],4.18705100000011,130.79142330000013,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,3,12,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B157.png,Hammer,5,resized_A_B78.png,Pfeil,13,resized_A_B150.png,Rakete,8,resized_B_A188.png,Tür,16,resized_B_A129.png,Huhn,2,resized_A_B196.png,Fenster,12,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,11,11,11,130.9230113000001,,,,,,132.80929130000004,1,8,[0.26083333 0.07      ],6.105066800000031,139.7153572000002,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,13,13,test item,2-1,resized_A_A52.png,Stein,149,resized_A_A141.png,Pferd,6,resized_A_A139.png,Gans,9,resized_A_A52.png,Stein,3,resized_A_B43.png,Parfüm,12,resized_A_B139.png,Trichter,2,resized_B_A54.png,Flamme,13,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,12,12,12,139.8357003000001,,,,,,141.7167833000001,1,3,[0.09333333 0.25      ],5.1542804999999134,147.6224416,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,13,14,test item,1-1,resized_A_B43.png,Parfüm,157,resized_A_A141.png,Pferd,6,resized_A_A139.png,Gans,9,resized_A_A52.png,Stein,3,resized_A_B43.png,Parfüm,12,resized_A_B139.png,Trichter,2,resized_B_A54.png,Flamme,13,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,13,13,13,147.7494091000001,,,,,,149.6234089000002,1,12,[ 0.22416667 -0.09      ],4.587253500000088,154.9618257000002,,,,,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,1,A,14,15,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_B192.png,Katze,12,resized_B_A132.png,Ente,7,resized_B_B180.png,Geist,8,resized_B_B24.png,Baby,13,resized_A_A76.png,Mauer,14,resized_B_A33.png,Roboter,5,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,14,14,14,155.08930020000003,,,,,,156.96294980000016,0,8,[0.27583333 0.09416667],12.47711830000003,177.0304900000001,1,14,[-0.0725     -0.23916667],19.13295560000006,,,,,,,154,A,1,2025-05-12_16h47.52.164,task,2023.2.2,59.93482686926474,2025-05-12 16h47.58.760742 +0200,
