study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,8,1,test item,2-2,resized_A_B08.png,Person,154,resized_A_A90.png,Fabrik,15,resized_B_C01.png,Kaninchen,10,resized_B_A153.png,Schwein,3,resized_A_A113.png,Engel,6,resized_A_B08.png,Person,12,resized_A_A122.png,Sturz,8,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,0,0,0,37.45231540000532,,0.0010209999745711684,10.070129200001247,10.07013799995184,35.24333269998897,39.229926600004546,1,12,[ 0.26416667 -0.11083333],4.171466400031932,44.23477169999387,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,8,2,test item,1-2,resized_A_A113.png,Engel,139,resized_A_A90.png,Fabrik,15,resized_B_C01.png,Kaninchen,10,resized_B_A153.png,Schwein,3,resized_A_A113.png,Engel,6,resized_A_B08.png,Person,12,resized_A_A122.png,Sturz,8,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,1,1,1,44.376076499931514,,,,,,46.23584929993376,1,6,[-0.06916667  0.0625    ],2.652860500034876,49.73943549999967,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,5,3,test item,2-2,resized_A_B196.png,Fenster,152,resized_B_A187.png,Brücke,14,resized_B_A142.png,Reiter,16,resized_B_A185.png,Gesicht,3,resized_A_B196.png,Fenster,7,resized_A_A100.png,Ruderer,1,resized_B_B152.png,Säge,8,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,2,2,2,49.88330540002789,,,,,,51.74048919999041,1,7,[0.10333333 0.05916667],3.353134100092575,55.977906099986285,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,5,4,test item,1-2,resized_B_A185.png,Gesicht,138,resized_B_A187.png,Brücke,14,resized_B_A142.png,Reiter,16,resized_B_A185.png,Gesicht,3,resized_A_B196.png,Fenster,7,resized_A_A100.png,Ruderer,1,resized_B_B152.png,Säge,8,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,3,3,3,56.11946319998242,,,,,,57.979176399996504,1,3,[0.1        0.25333333],3.05249710008502,61.999806099920534,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,10,5,test item,1-2,resized_B_A188.png,Tür,141,resized_B_B155.png,Messer,9,resized_B_B70.png,Quadrat,14,resized_B_A06.png,Hut,5,resized_B_A188.png,Tür,15,resized_A_A73.png,Klinge,6,resized_B_A54.png,Flamme,4,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,4,4,4,62.143096999963745,,,,,,64.01752059999853,1,15,[ 0.06833333 -0.275     ],3.0694707999937236,67.73789190000389,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,10,6,test item,2-2,resized_B_A54.png,Flamme,178,resized_B_B155.png,Messer,9,resized_B_B70.png,Quadrat,14,resized_B_A06.png,Hut,5,resized_B_A188.png,Tür,15,resized_A_A73.png,Klinge,6,resized_B_A54.png,Flamme,4,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,5,5,5,67.88706029998139,,,,,,69.75580859999172,1,4,[0.19333333 0.21416667],3.1192449999507517,73.60951849992853,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,14,7,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_B192.png,Katze,9,resized_A_B78.png,Pfeil,7,resized_A_B56.png,Stuhl,14,resized_A_A76.png,Mauer,11,resized_A_A179.png,Drachen,12,resized_B_A11.png,Medaille,8,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,6,6,6,73.7519049999537,,,,,,75.61066290002782,1,12,[ 0.26083333 -0.09583333],5.955054400023073,82.30025889992248,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,14,8,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B192.png,Katze,9,resized_A_B78.png,Pfeil,7,resized_A_B56.png,Stuhl,14,resized_A_A76.png,Mauer,11,resized_A_A179.png,Drachen,12,resized_B_A11.png,Medaille,8,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,7,7,7,82.44144409999717,,,,,,84.30128999997396,1,8,[0.24666667 0.05833333],3.753261600038968,88.70550019992515,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,12,9,test item,2-2,resized_B_B164.png,kimono,182,resized_A_A141.png,Pferd,16,resized_A_A02.png,Mühle,4,resized_B_A129.png,Huhn,12,resized_B_A77.png,Hang,9,resized_B_A176.png,Trophäe,6,resized_B_B164.png,kimono,2,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,8,8,8,88.85243620001711,,,,,,90.7066552999895,1,2,[-0.07416667  0.22583333],3.1362580999266356,94.51046769996174,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
LEALCO-EEG,151.0,3,B_A,3.0,1.0,training,2,A,12,10,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_A141.png,Pferd,16,resized_A_A02.png,Mühle,4,resized_B_A129.png,Huhn,12,resized_B_A77.png,Hang,9,resized_B_A176.png,Trophäe,6,resized_B_B164.png,kimono,2,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,9,9,9,94.6578219999792,,,,,,96.52828299999237,1,6,[-0.07666667  0.05583333],4.871096300077625,102.43382169993129,,,,,,,151,A,2,2025-04-29_16h40.38.641,task,2023.2.2,59.93615600890374,2025-04-29 16h40.47.295374 +0200,
