study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,12,1,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A68.png,Lampe,3,resized_A_A148.png,Giraffe,1,resized_B_A33.png,Roboter,5,resized_A_A100.png,Ruderer,12,resized_A_B15.png,Schwangere,10,resized_A_A73.png,Klinge,16,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,0,0,0,25.034811100000297,,0.0011040999997931067,10.067633300001035,10.067642500000147,22.831975900000543,26.818647100000817,1,12,[ 0.2675     -0.06916667],2.1031304000007367,29.35498270000062,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,12,2,test item,2-1,resized_A_A73.png,Klinge,177,resized_B_A68.png,Lampe,3,resized_A_A148.png,Giraffe,1,resized_B_A33.png,Roboter,5,resized_A_A100.png,Ruderer,12,resized_A_B15.png,Schwangere,10,resized_A_A73.png,Klinge,16,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,1,1,1,29.507933900000353,,,,,,31.372389000000112,1,16,[ 0.30333333 -0.2575    ],2.0525016999999934,33.99211000000105,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,8,3,test item,2-1,resized_B_B152.png,Säge,171,resized_B_A156.png,Bär,16,resized_B_A197.png,Hirsch,7,resized_A_A179.png,Drachen,14,resized_B_A20.png,Grill,9,resized_B_A176.png,Trophäe,2,resized_B_B152.png,Säge,6,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,2,2,2,34.13628729999982,,,,,,36.009694300000774,1,6,[-0.0575  0.0775],1.6186440000001312,38.112238499999876,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,8,4,test item,1-1,resized_B_A20.png,Grill,160,resized_B_A156.png,Bär,16,resized_B_A197.png,Hirsch,7,resized_A_A179.png,Drachen,14,resized_B_A20.png,Grill,9,resized_B_A176.png,Trophäe,2,resized_B_B152.png,Säge,6,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,3,3,3,38.259154400000625,,,,,,40.129806000000826,1,9,[-0.24833333 -0.0875    ],2.3028716999997414,42.9663987999993,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,1,5,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A134.png,Vogel,1,resized_B_A150.png,Känguru,5,resized_A_B56.png,Stuhl,10,resized_A_B168.png,Frau,13,resized_A_B55.png,Schlange,11,resized_B_A23.png,Flasche,6,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,4,4,4,43.11006520000046,,,,,,44.967123500000525,1,10,[-0.06   -0.0825],1.9857159000002866,47.63699629999974,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,1,6,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A134.png,Vogel,1,resized_B_A150.png,Känguru,5,resized_A_B56.png,Stuhl,10,resized_A_B168.png,Frau,13,resized_A_B55.png,Schlange,11,resized_B_A23.png,Flasche,6,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,5,5,5,47.780045900000914,,,,,,49.63778470000034,1,11,[ 0.105 -0.05 ],2.5026434999999765,55.89419579999958,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,3,7,test item,1-1,resized_A_B150.png,Rakete,134,resized_B_B155.png,Messer,7,resized_A_A02.png,Mühle,3,resized_A_B150.png,Rakete,16,resized_B_A188.png,Tür,12,resized_A_B194.png,Raute,10,resized_B_A70.png,Brunnen,2,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,6,6,6,56.04124520000005,,,,,,57.89477420000003,1,16,[ 0.26833333 -0.2475    ],2.018769699998302,60.46462489999976,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,3,8,test item,2-1,resized_A_B194.png,Raute,173,resized_B_B155.png,Messer,7,resized_A_A02.png,Mühle,3,resized_A_B150.png,Rakete,16,resized_B_A188.png,Tür,12,resized_A_B194.png,Raute,10,resized_B_A70.png,Brunnen,2,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,7,7,7,60.615035500000886,,,,,,62.48194759999933,1,10,[-0.1075 -0.0825],2.0688325999999506,65.20193629999994,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,9,9,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_A93.png,Haus,8,resized_A_B78.png,Pfeil,16,resized_B_A06.png,Hut,14,resized_A_A166.png,Pyramide,3,resized_A_B39.png,Sessel,4,resized_A_B32.png,Kamin,10,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,8,8,8,65.35513859999992,,,,,,67.21915939999963,1,4,[0.3025     0.25583333],3.070063900000605,70.95651109999926,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
LEALCO-EEG,120.0,1,A-B,4.0,2.0,training,2,B,9,10,test item,1-1,resized_B_A06.png,Hut,135,resized_A_A93.png,Haus,8,resized_A_B78.png,Pfeil,16,resized_B_A06.png,Hut,14,resized_A_A166.png,Pyramide,3,resized_A_B39.png,Sessel,4,resized_A_B32.png,Kamin,10,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,9,9,9,71.10213359999943,,,,,,72.95733509999991,1,14,[-0.10333333 -0.2425    ],2.2858462000003783,75.61055210000086,,,,,,,120,B,2,2024-11-07_13h28.47.359,task,2023.2.2,59.97282031748892,2024-11-07 13h29.01.528799 +0100,
