study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,1,1,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_A03.png,Kleid,12,resized_A_A02.png,Mühle,4,resized_B_A185.png,Gesicht,16,resized_A_A100.png,Ruderer,5,resized_A_B39.png,Sessel,8,resized_B_A70.png,Brunnen,7,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,0,0,0,24.83774960000028,,0.0010390999996161554,10.063707999999679,10.06371609999951,22.63072159999956,26.61741660000007,1,8,[0.25583333 0.08416667],3.7882847000000766,31.755916699999943,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,1,2,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A03.png,Kleid,12,resized_A_A02.png,Mühle,4,resized_B_A185.png,Gesicht,16,resized_A_A100.png,Ruderer,5,resized_A_B39.png,Sessel,8,resized_B_A70.png,Brunnen,7,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,1,1,1,31.893587300000036,,,,,,33.75674749999962,1,5,[-0.24916667  0.10583333],1.5683487000005698,36.52679379999972,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,4,3,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A156.png,Bär,6,resized_B_A150.png,Känguru,8,resized_B_A37.png,Tasse,16,resized_B_A23.png,Flasche,9,resized_B_A43.png,Blatt,11,resized_A_B20.png,Kerze,13,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,2,2,2,36.67229760000009,,,,,,38.5440781999996,1,16,[ 0.28       -0.28083333],2.252573400000074,42.014565700000276,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,4,4,test item,1-1,resized_B_A43.png,Blatt,159,resized_B_A156.png,Bär,6,resized_B_A150.png,Känguru,8,resized_B_A37.png,Tasse,16,resized_B_A23.png,Flasche,9,resized_B_A43.png,Blatt,11,resized_A_B20.png,Kerze,13,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,3,3,3,42.15719369999988,,,,,,44.01544029999968,1,11,[ 0.09083333 -0.09833333],1.7685295000001133,47.40244269999948,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,13,5,test item,2-1,resized_B_A123.png,Tänzer,174,resized_B_A187.png,Brücke,9,resized_B_A140.png,Flamingo,12,resized_A_A04.png,Baum,13,resized_B_B24.png,Baby,3,resized_B_A123.png,Tänzer,10,resized_B_B206.png,Axt,16,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,4,4,4,47.5400595000001,,,,,,49.403323999999884,1,10,[-0.03833333 -0.06916667],2.052039700000023,53.14075299999968,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,13,6,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A187.png,Brücke,9,resized_B_A140.png,Flamingo,12,resized_A_A04.png,Baum,13,resized_B_B24.png,Baby,3,resized_B_A123.png,Tänzer,10,resized_B_B206.png,Axt,16,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,5,5,5,53.28961629999958,,,,,,55.15820149999945,1,13,[-0.22666667 -0.23333333],1.7350766999998086,57.811345000000074,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,3,7,test item,1-1,resized_A_B22.png,Kreisel,158,resized_B_A147.png,Hund,10,resized_B_A197.png,Hirsch,6,resized_B_B73.png,Treppe,14,resized_A_A179.png,Drachen,11,resized_A_B22.png,Kreisel,9,resized_A_B194.png,Raute,2,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,6,6,6,57.95667729999968,,,,,,59.81212979999964,1,9,[-0.235      -0.09333333],2.952928300000167,63.9163509,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,3,8,test item,2-1,resized_A_B194.png,Raute,173,resized_B_A147.png,Hund,10,resized_B_A197.png,Hirsch,6,resized_B_B73.png,Treppe,14,resized_A_A179.png,Drachen,11,resized_A_B22.png,Kreisel,9,resized_A_B194.png,Raute,2,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,7,7,7,64.06592040000032,,,,,,65.9172222999996,1,2,[-0.10583333  0.26083333],1.935412499999984,68.83727279999948,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,12,9,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_A141.png,Pferd,14,resized_A_A148.png,Giraffe,13,resized_B_B177.png,Schloss,5,resized_A_A113.png,Engel,7,resized_B_A181.png,Wolf,15,resized_B_B152.png,Säge,10,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,8,8,8,68.97777649999989,,,,,,70.83809440000005,1,5,[-0.24583333  0.10416667],1.7019044999997277,73.8750930999995,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,4,B,12,10,test item,2-1,resized_B_B152.png,Säge,171,resized_A_A141.png,Pferd,14,resized_A_A148.png,Giraffe,13,resized_B_B177.png,Schloss,5,resized_A_A113.png,Engel,7,resized_B_A181.png,Wolf,15,resized_B_B152.png,Säge,10,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,9,9,9,74.01621619999969,,,,,,75.87552919999962,1,10,[-0.09583333 -0.0775    ],1.5686841999995522,78.97906570000032,,,140,B,4,2025-01-06_11h31.02.649,task,2023.2.2,59.903124666703974,2025-01-06 11h31.14.194053 +0100,
