study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,7,11,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A134.png,Vogel,12,resized_B_B70.png,Quadrat,1,resized_A_B55.png,Schlange,14,resized_B_A23.png,Flasche,4,resized_B_A43.png,Blatt,6,resized_A_A166.png,Pyramide,2,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,10,10,10,499.0851371000026,,,,,,500.95444000000134,1,14,[-0.08916667 -0.24666667],8.090210199996363,513.6162500999926,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,7,12,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_A134.png,Vogel,12,resized_B_B70.png,Quadrat,1,resized_A_B55.png,Schlange,14,resized_B_A23.png,Flasche,4,resized_B_A43.png,Blatt,6,resized_A_A166.png,Pyramide,2,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,11,11,11,513.7682503999968,,,,,,515.6335214999999,1,6,[-0.05666667  0.0975    ],10.192727300003753,528.0118548000028,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,6,13,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_B192.png,Katze,5,resized_B_A140.png,Flamingo,9,resized_B_A06.png,Hut,8,resized_A_B199.png,Fisch,14,resized_A_B139.png,Trichter,10,resized_A_A151.png,Fuchs,15,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,12,12,12,528.1606104999955,,,,,,530.0123533000005,0,10,[-0.08416667 -0.08166667],35.66401659999974,581.7230409999902,1,14,[-0.0775 -0.265 ],46.15592189999006,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,6,14,test item,1-1,resized_B_A06.png,Hut,135,resized_A_B192.png,Katze,5,resized_B_A140.png,Flamingo,9,resized_B_A06.png,Hut,8,resized_A_B199.png,Fisch,14,resized_A_B139.png,Trichter,10,resized_A_A151.png,Fuchs,15,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,13,13,13,581.8680002000037,,,,,,583.7242987999925,1,8,[0.25333333 0.09      ],13.978993000011542,599.571981000001,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,13,15,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B109.png,Boot,10,resized_B_A150.png,Känguru,9,resized_A_B150.png,Rakete,2,resized_B_A188.png,Tür,11,resized_A_A52.png,Stein,12,resized_A_B33.png,Zünder,7,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,14,14,14,599.7183281000034,,,,,,601.5727733999956,1,2,[-0.08583333  0.2725    ],8.741074599995045,612.0493723999971,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,13,16,test item,2-1,resized_A_A52.png,Stein,149,resized_A_B109.png,Boot,10,resized_B_A150.png,Känguru,9,resized_A_B150.png,Rakete,2,resized_B_A188.png,Tür,11,resized_A_A52.png,Stein,12,resized_A_B33.png,Zünder,7,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,15,15,15,612.1862359999941,,,,,,614.0501661000017,1,12,[ 0.26583333 -0.10333333],10.8263697999937,627.1954150999954,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,9,17,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_A141.png,Pferd,4,resized_A_A02.png,Mühle,9,resized_B_A36.png,Stern,12,resized_B_A37.png,Tasse,13,resized_A_A100.png,Ruderer,5,resized_B_A54.png,Flamme,15,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,16,16,16,627.3332114999939,,,,,,629.1961225999985,1,13,[-0.25333333 -0.275     ],5.287695499995607,635.7359022000019,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,9,18,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_A141.png,Pferd,4,resized_A_A02.png,Mühle,9,resized_B_A36.png,Stern,12,resized_B_A37.png,Tasse,13,resized_A_A100.png,Ruderer,5,resized_B_A54.png,Flamme,15,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,17,17,17,635.8796624999959,,,,,,637.7368052999955,1,5,[-0.21333333  0.0825    ],7.289768000002368,646.7285045000026,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,4,19,test item,1-1,resized_A_A04.png,Baum,130,resized_B_B155.png,Messer,13,resized_B_A135.png,Kamel,11,resized_A_A04.png,Baum,4,resized_B_A176.png,Trophäe,1,resized_B_B152.png,Säge,10,resized_B_A70.png,Brunnen,2,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,18,18,18,646.8734904000012,,,,,,648.7292958000035,0,10,[-0.05916667 -0.0875    ],12.127601999993203,672.7672905999934,0,2,[-0.10166667  0.28416667],15.463603600001079,1,4,[0.23833333 0.2575    ],21.56867300000158,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,4,20,test item,2-1,resized_B_B152.png,Säge,171,resized_B_B155.png,Messer,13,resized_B_A135.png,Kamel,11,resized_A_A04.png,Baum,4,resized_B_A176.png,Trophäe,1,resized_B_B152.png,Säge,10,resized_B_A70.png,Brunnen,2,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,19,19,19,672.9077336000046,,,,,,674.7679629999911,1,10,[-0.09333333 -0.1075    ],12.744493600010173,690.0317741000035,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,3,21,test item,2-1,resized_B_B143.png,Tanne,175,resized_B_A187.png,Brücke,4,resized_B_C01.png,Kaninchen,7,resized_B_B180.png,Geist,11,resized_A_A113.png,Engel,16,resized_B_B143.png,Tanne,12,resized_B_B206.png,Axt,15,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,20,20,20,690.1804225999949,,,,,,692.0492036999931,1,12,[ 0.26833333 -0.08583333],12.594448000003467,707.196377500004,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,3,22,test item,1-1,resized_B_B180.png,Geist,129,resized_B_A187.png,Brücke,4,resized_B_C01.png,Kaninchen,7,resized_B_B180.png,Geist,11,resized_A_A113.png,Engel,16,resized_B_B143.png,Tanne,12,resized_B_B206.png,Axt,15,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,21,21,21,707.3426463999931,,,,,,709.1970380999992,0,16,[ 0.26833333 -0.245     ],12.52791220000654,733.6519162999903,1,11,[ 0.09833333 -0.0875    ],21.73571950000769,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,5,23,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A03.png,Kleid,3,resized_B_B19.png,Krawatte,2,resized_B_A129.png,Huhn,7,resized_B_B167.png,Fliege,1,resized_B_B49.png,Magnet,5,resized_A_A74.png,Rubin,15,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,22,22,22,733.800757399993,,,,,,735.6692850999971,1,5,[-0.2225      0.09333333],12.127728699997533,749.8321370999911,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,5,24,test item,2-1,resized_B_A129.png,Huhn,146,resized_B_A03.png,Kleid,3,resized_B_B19.png,Krawatte,2,resized_B_A129.png,Huhn,7,resized_B_B167.png,Fliege,1,resized_B_B49.png,Magnet,5,resized_A_A74.png,Rubin,15,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,23,23,23,749.9784680000012,,,,,,751.8497797000018,1,7,[0.06916667 0.06416667],4.286811800004216,757.6388130999985,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,10,25,test item,1-1,resized_A_B56.png,Stuhl,133,resized_B_A147.png,Hund,10,resized_B_B175.png,Propeller,6,resized_A_B56.png,Stuhl,8,resized_A_A76.png,Mauer,4,resized_B_A11.png,Medaille,2,resized_B_B164.png,kimono,7,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,24,24,24,757.7808439999935,,,,,,759.6395840000041,1,8,[0.28666667 0.07      ],5.888831499993103,767.0136605000007,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,10,26,test item,2-1,resized_A_A76.png,Mauer,147,resized_B_A147.png,Hund,10,resized_B_B175.png,Propeller,6,resized_A_B56.png,Stuhl,8,resized_A_A76.png,Mauer,4,resized_B_A11.png,Medaille,2,resized_B_B164.png,kimono,7,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,25,25,25,767.1495465000044,,,,,,769.0142156999937,1,4,[0.2625     0.27666667],11.360443300000043,782.0593799999915,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,1,27,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_A90.png,Fabrik,13,resized_A_B78.png,Pfeil,4,resized_B_A153.png,Schwein,3,resized_B_A181.png,Wolf,8,resized_A_B20.png,Kerze,11,resized_A_B39.png,Sessel,5,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,26,26,26,782.1968362999905,,,,,,784.0602135999943,1,5,[-0.25833333  0.09666667],10.426460699993186,796.4885477999924,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
LEALCO-EEG,144.0,2,B-A,4.0,1.0,training,1,B,1,28,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_A90.png,Fabrik,13,resized_A_B78.png,Pfeil,4,resized_B_A153.png,Schwein,3,resized_B_A181.png,Wolf,8,resized_A_B20.png,Kerze,11,resized_A_B39.png,Sessel,5,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,27,27,27,796.6333862000029,,,,,,798.4891274999973,1,3,[0.09083333 0.245     ],7.123193799998262,806.5803610000003,,,,,,,,,,,144,B,1,2025-01-10_11h23.57.695,task,2023.2.2,59.962032036662954,2025-01-10 11h24.18.345867 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.6041965999902,816.5869876999932,,,,,,,,,
