study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,4,1,test item,2-1,resized_A_A73.png,Klinge,177,resized_B_A156.png,Bär,12,resized_B_A150.png,Känguru,5,resized_B_B24.png,Baby,7,resized_A_B22.png,Kreisel,3,resized_A_A73.png,Klinge,15,resized_A_B32.png,Kamin,8,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,0,0,0,280.02404200006276,,0.0010472000576555729,10.074741299962625,10.074749799910933,277.81344759999774,281.81672769994475,1,15,[ 0.07083333 -0.2625    ],12.411857399856672,296.07980330009013,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,4,2,test item,1-1,resized_A_B22.png,Kreisel,158,resized_B_A156.png,Bär,12,resized_B_A150.png,Känguru,5,resized_B_B24.png,Baby,7,resized_A_B22.png,Kreisel,3,resized_A_A73.png,Klinge,15,resized_A_B32.png,Kamin,8,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,1,1,1,296.22881689993665,,,,,,298.0971244999673,1,3,[0.095      0.23083333],13.495029699988663,313.9949714001268,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,3,3,test item,2-1,resized_B_B143.png,Tanne,175,resized_B_A03.png,Kleid,15,resized_A_A02.png,Mühle,7,resized_B_A77.png,Hang,2,resized_B_A176.png,Trophäe,13,resized_B_B143.png,Tanne,16,resized_B_B164.png,kimono,14,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,2,2,2,314.13758670003153,,,,,,315.9954729999881,1,16,[ 0.25083333 -0.24583333],5.4215871000196785,323.4360177000053,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,3,4,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A03.png,Kleid,15,resized_A_A02.png,Mühle,7,resized_B_A77.png,Hang,2,resized_B_A176.png,Trophäe,13,resized_B_B143.png,Tanne,16,resized_B_B164.png,kimono,14,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,3,3,3,323.58053259993903,,,,,,325.4534593001008,1,2,[-0.0775  0.21  ],8.05706929997541,335.8297129999846,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,14,5,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_A134.png,Vogel,4,resized_A_B78.png,Pfeil,12,resized_A_B199.png,Fisch,10,resized_A_B196.png,Fenster,13,resized_B_A43.png,Blatt,3,resized_A_B139.png,Trichter,9,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,4,4,4,335.9742078999989,,,,,,337.8305832000915,1,3,[0.03583333 0.20416667],11.125936599913985,351.959964199923,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,14,6,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A134.png,Vogel,4,resized_A_B78.png,Pfeil,12,resized_A_B199.png,Fisch,10,resized_A_B196.png,Fenster,13,resized_B_A43.png,Blatt,3,resized_A_B139.png,Trichter,9,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,5,5,5,352.10948149999604,,,,,,353.97750860010274,0,4,[0.29166667 0.26      ],22.519156700000167,393.14464309997857,1,10,[-0.08833333 -0.08416667],32.277438499964774,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,10,7,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_B155.png,Messer,10,resized_B_A140.png,Flamingo,6,resized_B_A129.png,Huhn,7,resized_B_A33.png,Roboter,11,resized_A_A100.png,Ruderer,16,resized_A_A166.png,Pyramide,14,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,6,6,6,393.293444900075,,,,,,395.16207280009985,1,16,[ 0.2925     -0.24416667],7.140095500042662,404.1709431000054,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,10,8,test item,2-1,resized_B_A129.png,Huhn,146,resized_B_B155.png,Messer,10,resized_B_A140.png,Flamingo,6,resized_B_A129.png,Huhn,7,resized_B_A33.png,Roboter,11,resized_A_A100.png,Ruderer,16,resized_A_A166.png,Pyramide,14,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,7,7,7,404.31181839993224,,,,,,406.17152149998583,1,7,[0.04916667 0.09333333],6.405789399985224,413.64514950010926,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,11,9,test item,2-1,resized_A_B194.png,Raute,173,resized_A_A93.png,Haus,2,resized_A_A139.png,Gans,12,resized_A_B56.png,Stuhl,16,resized_B_B73.png,Treppe,15,resized_A_A179.png,Drachen,5,resized_A_B194.png,Raute,11,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,8,8,8,413.7817653999664,,,,,,415.64615179994144,1,11,[ 0.05666667 -0.06666667],10.809395500225946,429.1587221000809,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,11,10,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A93.png,Haus,2,resized_A_A139.png,Gans,12,resized_A_B56.png,Stuhl,16,resized_B_B73.png,Treppe,15,resized_A_A179.png,Drachen,5,resized_A_B194.png,Raute,11,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,9,9,9,429.3077817999292,,,,,,431.1760285999626,1,16,[ 0.27666667 -0.23333333],10.125428299885243,455.31410560011864,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,8,11,test item,2-1,resized_A_A52.png,Stein,149,resized_A_A141.png,Pferd,15,resized_B_B175.png,Propeller,3,resized_B_A06.png,Hut,12,resized_A_A52.png,Stein,4,resized_B_A23.png,Flasche,11,resized_A_B15.png,Schwangere,5,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,10,10,10,455.45779559994116,,,,,,457.33126250002533,1,4,[0.2075 0.235 ],9.391522099962458,468.55838380008936,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,8,12,test item,1-1,resized_B_A06.png,Hut,135,resized_A_A141.png,Pferd,15,resized_B_B175.png,Propeller,3,resized_B_A06.png,Hut,12,resized_A_A52.png,Stein,4,resized_B_A23.png,Flasche,11,resized_A_B15.png,Schwangere,5,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,11,11,11,468.6984769999981,,,,,,470.5590725999791,1,12,[ 0.295      -0.07666667],15.062981999944896,488.00809990009293,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,9,13,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A90.png,Fabrik,3,resized_B_B19.png,Krawatte,1,resized_B_A36.png,Stern,8,resized_B_B193.png,Auge,7,resized_B_B49.png,Magnet,16,resized_B_A70.png,Brunnen,6,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,12,12,12,488.19872260000557,,,,,,490.0254246001132,1,7,[0.0425 0.08  ],15.997370700119063,510.3934200000949,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,9,14,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_A90.png,Fabrik,3,resized_B_B19.png,Krawatte,1,resized_B_A36.png,Stern,8,resized_B_B193.png,Auge,7,resized_B_B49.png,Magnet,16,resized_B_A70.png,Brunnen,6,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,13,13,13,510.5544888000004,,,,,,512.3942666999064,1,16,[ 0.18833333 -0.20416667],7.356763599906117,521.4027958000079,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,5,15,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_A147.png,Hund,12,resized_B_A142.png,Reiter,10,resized_A_A04.png,Baum,11,resized_A_A113.png,Engel,16,resized_B_B167.png,Fliege,13,resized_A_B39.png,Sessel,7,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,14,14,14,521.5429934000131,,,,,,523.4036193001084,1,7,[0.04333333 0.07083333],7.973211900098249,532.7624399000779,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,5,16,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A147.png,Hund,12,resized_B_A142.png,Reiter,10,resized_A_A04.png,Baum,11,resized_A_A113.png,Engel,16,resized_B_B167.png,Fliege,13,resized_A_B39.png,Sessel,7,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,15,15,15,532.9031603001058,,,,,,534.7631592999678,1,11,[ 0.04416667 -0.03166667],13.261503099929541,550.2938488000073,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,12,17,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B192.png,Katze,4,resized_B_A135.png,Kamel,1,resized_A_B150.png,Rakete,9,resized_A_B08.png,Person,2,resized_A_B20.png,Kerze,12,resized_B_B152.png,Säge,5,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,16,16,16,550.4444935999345,,,,,,552.3112715999596,1,9,[-0.26666667 -0.09833333],6.855974399950355,560.3189387999009,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,12,18,test item,2-1,resized_B_B152.png,Säge,171,resized_A_B192.png,Katze,4,resized_B_A135.png,Kamel,1,resized_A_B150.png,Rakete,9,resized_A_B08.png,Person,2,resized_A_B20.png,Kerze,12,resized_B_B152.png,Säge,5,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,17,17,17,560.4543957000133,,,,,,562.3197882000823,1,5,[-0.22583333  0.04666667],10.792628499912098,574.5975138000213,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,13,19,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_B109.png,Boot,10,resized_B_A132.png,Ente,4,resized_B_A153.png,Schwein,11,resized_B_A188.png,Tür,14,resized_B_A181.png,Wolf,2,resized_A_A122.png,Sturz,7,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,18,18,18,574.7489567000885,,,,,,576.6150807999074,1,7,[0.05       0.05833333],16.247474499978125,594.3142333999276,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,13,20,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B109.png,Boot,10,resized_B_A132.png,Ente,4,resized_B_A153.png,Schwein,11,resized_B_A188.png,Tür,14,resized_B_A181.png,Wolf,2,resized_A_A122.png,Sturz,7,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,19,19,19,594.4619625001214,,,,,,596.3317462999839,1,11,[ 0.125      -0.10833333],5.070983899990097,602.6546318000183,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,7,21,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_B157.png,Hammer,1,resized_B_B70.png,Quadrat,16,resized_B_B177.png,Schloss,5,resized_A_B55.png,Schlange,7,resized_A_A74.png,Rubin,11,resized_B_A54.png,Flamme,3,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,20,20,20,602.8015916000586,,,,,,604.6720632999204,1,5,[-0.23166667  0.0275    ],9.558288299944252,615.8322552000172,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
LEALCO-EEG,131.0,2,B-A,3.0,1.0,training,1,B,7,22,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_B157.png,Hammer,1,resized_B_B70.png,Quadrat,16,resized_B_B177.png,Schloss,5,resized_A_B55.png,Schlange,7,resized_A_A74.png,Rubin,11,resized_B_A54.png,Flamme,3,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,21,21,21,615.9774195000064,,,,,,617.8331091001164,1,7,[0.075      0.08333333],9.241535400040448,629.0935231999028,,,,,,,131,B,1,2024-12-03_09h23.31.855,task,2023.2.2,59.948084926048836,2024-12-03 09h23.53.952184 +0100,
