study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,7,1,test item,1-1,resized_A_B43.png,Parfüm,157,resized_B_A147.png,Hund,13,resized_A_A02.png,Mühle,8,resized_B_B24.png,Baby,6,resized_B_A37.png,Tasse,1,resized_A_B43.png,Parfüm,9,resized_B_A70.png,Brunnen,4,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,0,0,0,46.20325709995814,,0.0010516999755054712,10.06106760003604,10.061075699981302,43.996043400024064,47.99960009998176,1,9,[-0.26666667 -0.05833333],2.2863224999746308,50.86954899993725,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,7,2,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A147.png,Hund,13,resized_A_A02.png,Mühle,8,resized_B_B24.png,Baby,6,resized_B_A37.png,Tasse,1,resized_A_B43.png,Parfüm,9,resized_B_A70.png,Brunnen,4,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,1,1,1,51.02053989993874,,,,,,52.886784599977545,1,1,[-0.26333333  0.22583333],1.6183312999783084,55.072766199940816,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,10,3,test item,1-1,resized_B_B177.png,Schloss,132,resized_B_A03.png,Kleid,5,resized_A_A148.png,Giraffe,10,resized_B_B177.png,Schloss,11,resized_B_A23.png,Flasche,8,resized_B_A176.png,Trophäe,13,resized_A_A122.png,Sturz,15,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,2,2,2,55.21646379993763,,,,,,57.073827199987136,1,11,[ 0.0925     -0.06666667],2.1685893998946995,59.810200199950486,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,10,4,test item,2-1,resized_A_A122.png,Sturz,176,resized_B_A03.png,Kleid,5,resized_A_A148.png,Giraffe,10,resized_B_B177.png,Schloss,11,resized_B_A23.png,Flasche,8,resized_B_A176.png,Trophäe,13,resized_A_A122.png,Sturz,15,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,3,3,3,59.953860500012524,,,,,,61.81113659997936,1,15,[ 0.09166667 -0.21666667],1.7016657999483868,63.96360869996715,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,9,5,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B192.png,Katze,6,resized_B_A150.png,Känguru,11,resized_A_B08.png,Person,5,resized_A_A100.png,Ruderer,4,resized_A_B20.png,Kerze,9,resized_B_A123.png,Tänzer,16,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,4,4,4,64.11907040001824,,,,,,65.9810412999941,1,16,[ 0.21666667 -0.21083333],2.352722099982202,68.95138939993922,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,9,6,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_B192.png,Katze,6,resized_B_A150.png,Känguru,11,resized_A_B08.png,Person,5,resized_A_A100.png,Ruderer,4,resized_A_B20.png,Kerze,9,resized_B_A123.png,Tänzer,16,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,5,5,5,69.10069150000345,,,,,,70.96871050004847,1,4,[0.27083333 0.26083333],1.351458300021477,72.88788019993808,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,1,7,test item,1-1,resized_B_A43.png,Blatt,159,resized_B_A187.png,Brücke,5,resized_B_A132.png,Ente,10,resized_B_B193.png,Auge,2,resized_B_A43.png,Blatt,12,resized_B_A11.png,Medaille,11,resized_B_B206.png,Axt,3,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,6,6,6,73.05805989995133,,,,,,74.90535390004516,1,12,[ 0.2175     -0.06166667],2.1187080999370664,77.77533600002062,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,1,8,test item,2-1,resized_B_B193.png,Auge,145,resized_B_A187.png,Brücke,5,resized_B_A132.png,Ente,10,resized_B_B193.png,Auge,2,resized_B_A43.png,Blatt,12,resized_B_A11.png,Medaille,11,resized_B_B206.png,Axt,3,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,7,7,7,77.95399790001102,,,,,,79.77612840000074,1,2,[-0.1     0.2375],2.1019679000601172,82.47933020000346,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,5,9,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_B54.png,Telefon,4,resized_A_A139.png,Gans,15,resized_A_B150.png,Rakete,12,resized_A_A113.png,Engel,11,resized_B_A129.png,Huhn,9,resized_A_B196.png,Fenster,5,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,8,8,8,82.62286360003054,,,,,,84.48010769998655,1,9,[-0.21       -0.07583333],1.7687203999375924,86.83292660000734,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,4,B,5,10,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B54.png,Telefon,4,resized_A_A139.png,Gans,15,resized_A_B150.png,Rakete,12,resized_A_A113.png,Engel,11,resized_B_A129.png,Huhn,9,resized_A_B196.png,Fenster,5,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,9,9,9,86.98718769999687,,,,,,88.85045909998007,1,12,[ 0.27833333 -0.095     ],1.718519899994135,91.16991569998208,,,,,,,111,B,4,2024-10-24_13h29.54.150,task,2023.2.2,60.35006659209838,2024-10-24 13h30.04.629680 +0200,
