study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,2,1,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_A90.png,Fabrik,9,resized_B_B19.png,Krawatte,13,resized_B_A153.png,Schwein,11,resized_A_B139.png,Trichter,6,resized_B_A123.png,Tänzer,3,resized_B_A70.png,Brunnen,10,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,0,0,0,26.42632779997075,,0.0011051999754272401,10.06861650000792,10.06862579996232,24.21602489997167,28.202668599958997,1,6,[-0.0725  0.0625],2.486868100007996,31.15606959996512,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,2,2,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_A90.png,Fabrik,9,resized_B_B19.png,Krawatte,13,resized_B_A153.png,Schwein,11,resized_A_B139.png,Trichter,6,resized_B_A123.png,Tänzer,3,resized_B_A70.png,Brunnen,10,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,1,1,1,31.30066579999402,,,,,,33.15691679995507,1,6,[-0.08333333  0.095     ],3.720608400006313,37.87867239996558,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,4,3,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B192.png,Katze,13,resized_B_A132.png,Ente,4,resized_B_B177.png,Schloss,7,resized_B_A188.png,Tür,6,resized_A_A76.png,Mauer,11,resized_B_A33.png,Roboter,12,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,2,2,2,38.03326090000337,,,,,,39.895914099994116,1,12,[ 0.23833333 -0.0725    ],4.170741900044959,44.88434140000027,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,4,4,test item,1-2,resized_B_A188.png,Tür,141,resized_A_B192.png,Katze,13,resized_B_A132.png,Ente,4,resized_B_B177.png,Schloss,7,resized_B_A188.png,Tür,6,resized_A_A76.png,Mauer,11,resized_B_A33.png,Roboter,12,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,3,3,3,45.03426759998547,,,,,,46.901791999989655,1,6,[-0.03416667  0.035     ],2.0522026999969967,49.53821779997088,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,11,5,test item,2-2,resized_B_B164.png,kimono,182,resized_B_A68.png,Lampe,13,resized_A_B78.png,Pfeil,5,resized_A_B168.png,Frau,2,resized_B_B49.png,Magnet,3,resized_B_B143.png,Tanne,8,resized_B_B164.png,kimono,7,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,4,4,4,49.671112399955746,,,,,,51.5389589999686,1,7,[0.06166667 0.065     ],3.720531500002835,55.89365399995586,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,11,6,test item,1-2,resized_A_B168.png,Frau,136,resized_B_A68.png,Lampe,13,resized_A_B78.png,Pfeil,5,resized_A_B168.png,Frau,2,resized_B_B49.png,Magnet,3,resized_B_B143.png,Tanne,8,resized_B_B164.png,kimono,7,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,5,5,5,56.03676309995353,,,,,,57.894440400006715,1,2,[-0.0925  0.235 ],2.1349699000129476,60.59776549995877,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,14,7,test item,1-2,resized_B_A185.png,Gesicht,138,resized_B_A156.png,Bär,12,resized_B_A150.png,Känguru,14,resized_B_A185.png,Gesicht,6,resized_B_A23.png,Flasche,8,resized_A_B43.png,Parfüm,13,resized_A_A122.png,Sturz,5,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,6,6,6,60.743624299997464,,,,,,62.5984357999987,1,6,[-0.055       0.05166667],3.903434800042305,67.18642689997796,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,14,8,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A156.png,Bär,12,resized_B_A150.png,Känguru,14,resized_B_A185.png,Gesicht,6,resized_B_A23.png,Flasche,8,resized_A_B43.png,Parfüm,13,resized_A_A122.png,Sturz,5,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,7,7,7,67.31962139997631,,,,,,69.18723589996807,1,8,[0.21416667 0.035     ],2.068751900049392,71.6234623999917,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,6,9,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_A141.png,Pferd,1,resized_B_A140.png,Flamingo,11,resized_B_A06.png,Hut,14,resized_A_A113.png,Engel,9,resized_B_A37.png,Tasse,15,resized_B_B167.png,Fliege,13,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,8,8,8,71.76790419995086,,,,,,73.62430759996641,1,13,[-0.24416667 -0.24083333],7.857141100044828,82.26578889996745,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
LEALCO-EEG,115.0,1,B-A,3.0,1.0,training,2,A,6,10,test item,1-2,resized_A_A113.png,Engel,139,resized_A_A141.png,Pferd,1,resized_B_A140.png,Flamingo,11,resized_B_A06.png,Hut,14,resized_A_A113.png,Engel,9,resized_B_A37.png,Tasse,15,resized_B_B167.png,Fliege,13,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,9,9,9,82.40381809999235,,,,,,84.26672699995106,1,9,[-0.23166667 -0.07666667],7.990219899977092,92.99150699999882,,,,,,,115,A,2,2024-11-04_10h39.52.309,task,2023.2.2,59.67409589808604,2024-11-04 10h40.06.581849 +0100,
