study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,5,1,test item,1-1,resized_B_A77.png,Hang,161,resized_A_B157.png,Hammer,7,resized_B_C01.png,Kaninchen,16,resized_B_A36.png,Stern,1,resized_B_A33.png,Roboter,4,resized_B_A77.png,Hang,14,resized_B_B143.png,Tanne,13,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,0,0,0,58.18275640000138,,0.0010489000014786143,10.06904150000264,10.06905050000205,55.973649400002614,59.96120650000012,1,14,[-0.05166667 -0.2075    ],1.7028847000001406,62.19732550000117,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,5,2,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_B157.png,Hammer,7,resized_B_C01.png,Kaninchen,16,resized_B_A36.png,Stern,1,resized_B_A33.png,Roboter,4,resized_B_A77.png,Hang,14,resized_B_B143.png,Tanne,13,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,1,1,1,62.3366350000033,,,,,,64.1981141000033,1,13,[-0.20333333 -0.21666667],1.8687701000017114,66.63439990000188,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,3,3,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A134.png,Vogel,3,resized_A_A139.png,Gans,14,resized_A_B56.png,Stuhl,2,resized_A_B55.png,Schlange,13,resized_A_B08.png,Person,4,resized_A_B20.png,Kerze,15,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,2,2,2,66.77575390000129,,,,,,68.63513770000282,1,13,[-0.27833333 -0.23166667],1.7514693999983137,70.8713768000016,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,3,4,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A134.png,Vogel,3,resized_A_A139.png,Gans,14,resized_A_B56.png,Stuhl,2,resized_A_B55.png,Schlange,13,resized_A_B08.png,Person,4,resized_A_B20.png,Kerze,15,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,3,3,3,71.02168850000089,,,,,,72.87202180000168,1,2,[-0.04916667  0.28166667],1.4517076000011002,74.79130350000196,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,8,5,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_B192.png,Katze,8,resized_B_B19.png,Krawatte,3,resized_B_B177.png,Schloss,6,resized_B_A188.png,Tür,14,resized_A_A122.png,Sturz,4,resized_B_B206.png,Axt,2,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,4,4,4,74.9423069000004,,,,,,76.8087411000015,1,4,[0.25333333 0.22916667],1.9682328999988385,79.361881300003,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,8,6,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_B192.png,Katze,8,resized_B_B19.png,Krawatte,3,resized_B_B177.png,Schloss,6,resized_B_A188.png,Tür,14,resized_A_A122.png,Sturz,4,resized_B_B206.png,Axt,2,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,5,5,5,79.50679180000225,,,,,,81.36253960000249,1,6,[-0.05166667  0.04916667],1.7854416999980458,83.63154490000306,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,12,7,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A156.png,Bär,10,resized_B_A142.png,Reiter,3,resized_A_A04.png,Baum,1,resized_B_A37.png,Tasse,14,resized_B_A176.png,Trophäe,11,resized_B_A54.png,Flamme,5,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,6,6,6,83.76906370000142,,,,,,85.63326910000251,1,1,[-0.26166667  0.31666667],1.8682332999997016,88.01911980000295,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,12,8,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A156.png,Bär,10,resized_B_A142.png,Reiter,3,resized_A_A04.png,Baum,1,resized_B_A37.png,Tasse,14,resized_B_A176.png,Trophäe,11,resized_B_A54.png,Flamme,5,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,7,7,7,88.1537528000008,,,,,,90.0198773000011,1,14,[-0.03083333 -0.18      ],2.185444999999163,92.82315830000152,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,4,9,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A03.png,Kleid,16,resized_B_B175.png,Propeller,4,resized_A_A52.png,Stein,15,resized_B_A23.png,Flasche,14,resized_A_A100.png,Ruderer,2,resized_A_B139.png,Trichter,5,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,8,8,8,92.96779140000217,,,,,,94.84076190000269,1,2,[-0.07416667  0.2125    ],1.4013716999979806,96.79262700000254,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
LEALCO-EEG,123.0,1,B-A,3.0,2.0,training,5,B,4,10,test item,2-1,resized_A_A52.png,Stein,149,resized_B_A03.png,Kleid,16,resized_B_B175.png,Propeller,4,resized_A_A52.png,Stein,15,resized_B_A23.png,Flasche,14,resized_A_A100.png,Ruderer,2,resized_A_B139.png,Trichter,5,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,9,9,9,96.93674900000042,,,,,,98.79392240000016,1,15,[ 0.11666667 -0.22666667],1.6183140999964962,100.84656510000059,,,123,B,5,2024-11-14_13h43.24.145,task,2023.2.2,59.61081292433153,2024-11-14 13h43.34.525187 +0100,
