study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,10,1,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_A134.png,Vogel,1,resized_A_B78.png,Pfeil,7,resized_A_B56.png,Stuhl,14,resized_B_A11.png,Medaille,6,resized_A_A122.png,Sturz,15,resized_B_A70.png,Brunnen,12,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,0,0,0,37.401921799988486,,0.0011078000534325838,10.055708499974571,10.055715600028634,35.19154479994904,39.179122900008224,1,15,[ 0.09166667 -0.29      ],1.852403900003992,41.51493459998164,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,10,2,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A134.png,Vogel,1,resized_A_B78.png,Pfeil,7,resized_A_B56.png,Stuhl,14,resized_B_A11.png,Medaille,6,resized_A_A122.png,Sturz,15,resized_B_A70.png,Brunnen,12,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,1,1,1,41.65761500003282,,,,,,43.51600409997627,1,14,[-0.06333333 -0.29916667],2.5025131999282166,46.76931100001093,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,6,3,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A141.png,Pferd,12,resized_B_B175.png,Propeller,2,resized_B_A06.png,Hut,15,resized_B_A36.png,Stern,7,resized_B_B143.png,Tanne,10,resized_B_A54.png,Flamme,8,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,2,2,2,46.90335330006201,,,,,,48.77042740001343,1,10,[-0.05166667 -0.065     ],1.451797500019893,50.68933169997763,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,6,4,test item,1-1,resized_B_A06.png,Hut,135,resized_A_A141.png,Pferd,12,resized_B_B175.png,Propeller,2,resized_B_A06.png,Hut,15,resized_B_A36.png,Stern,7,resized_B_B143.png,Tanne,10,resized_B_A54.png,Flamme,8,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,3,3,3,50.83811799995601,,,,,,52.70772259996738,1,15,[ 0.06583333 -0.21583333],1.6678431000327691,54.993842100026086,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,8,5,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B192.png,Katze,15,resized_A_A148.png,Giraffe,1,resized_B_A153.png,Schwein,4,resized_A_B168.png,Frau,7,resized_A_A179.png,Drachen,10,resized_A_B39.png,Sessel,8,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,4,4,4,55.13490359997377,,,,,,56.994041400030255,1,4,[0.24833333 0.25916667],2.3520189999835566,59.93090429995209,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,8,6,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_B192.png,Katze,15,resized_A_A148.png,Giraffe,1,resized_B_A153.png,Schwein,4,resized_A_B168.png,Frau,7,resized_A_A179.png,Drachen,10,resized_A_B39.png,Sessel,8,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,5,5,5,60.072881900006905,,,,,,61.931537299999036,1,8,[0.22833333 0.09916667],4.27036299998872,67.1702175999526,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,1,7,test item,1-1,resized_A_A04.png,Baum,130,resized_B_B155.png,Messer,10,resized_A_A139.png,Gans,9,resized_A_A04.png,Baum,4,resized_B_A23.png,Flasche,5,resized_A_A74.png,Rubin,2,resized_A_B194.png,Raute,15,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,6,6,6,67.31835059996229,,,,,,69.18764420005027,1,4,[0.2325     0.24583333],1.8350008999696001,71.49079559999518,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,1,8,test item,2-1,resized_A_B194.png,Raute,173,resized_B_B155.png,Messer,10,resized_A_A139.png,Gans,9,resized_A_A04.png,Baum,4,resized_B_A23.png,Flasche,5,resized_A_A74.png,Rubin,2,resized_A_B194.png,Raute,15,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,7,7,7,71.63424619997386,,,,,,73.49138789996505,1,15,[ 0.06916667 -0.23      ],1.634655399946496,75.69411080004647,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,5,9,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_B54.png,Telefon,12,resized_B_B19.png,Krawatte,4,resized_B_B49.png,Magnet,5,resized_A_B15.png,Schwangere,15,resized_B_B152.png,Säge,10,resized_A_B33.png,Zünder,16,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,8,8,8,75.83990120003,,,,,,77.71157609997317,1,5,[-0.2725      0.08583333],2.235183900105767,80.43103149998933,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
LEALCO-EEG,118.0,1,A-B,2.0,2.0,training,5,A,5,10,test item,2-1,resized_B_B152.png,Säge,171,resized_A_B54.png,Telefon,12,resized_B_B19.png,Krawatte,4,resized_B_B49.png,Magnet,5,resized_A_B15.png,Schwangere,15,resized_B_B152.png,Säge,10,resized_A_B33.png,Zünder,16,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,9,9,9,80.57870049995836,,,,,,82.44882229994982,1,10,[-0.07   -0.0575],1.501520200050436,84.43477519997396,,,118,A,5,2024-11-06_14h31.56.133,task,2023.2.2,59.943413391623395,2024-11-06 14h32.05.200392 +0100,
