study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,12,1,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_A156.png,Bär,1,resized_B_B70.png,Quadrat,12,resized_B_B180.png,Geist,7,resized_A_B08.png,Person,5,resized_A_A166.png,Pyramide,16,resized_B_B143.png,Tanne,4,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,0,0,0,37.517808000000514,,0.001109599999836064,10.062545700000555,10.062556300001233,35.30626040000061,39.293787800001155,1,16,[ 0.22       -0.24166667],4.705905000000712,44.88278189999983,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,12,2,test item,2-2,resized_A_B08.png,Person,154,resized_B_A156.png,Bär,1,resized_B_B70.png,Quadrat,12,resized_B_B180.png,Geist,7,resized_A_B08.png,Person,5,resized_A_A166.png,Pyramide,16,resized_B_B143.png,Tanne,4,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,1,1,1,45.02860950000104,,,,,,46.90022560000034,1,5,[-0.21083333  0.0825    ],4.037121600000319,51.90483350000068,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,5,3,test item,1-2,resized_A_A113.png,Engel,139,resized_B_A147.png,Hund,16,resized_B_B175.png,Propeller,4,resized_A_A113.png,Engel,9,resized_A_A179.png,Drachen,5,resized_B_A43.png,Blatt,7,resized_A_B39.png,Sessel,11,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,2,2,2,52.04972100000123,,,,,,53.90611490000083,1,9,[-0.2675 -0.08  ],5.855258999999933,60.712792700000136,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,5,4,test item,2-2,resized_A_A179.png,Drachen,150,resized_B_A147.png,Hund,16,resized_B_B175.png,Propeller,4,resized_A_A113.png,Engel,9,resized_A_A179.png,Drachen,5,resized_B_A43.png,Blatt,7,resized_A_B39.png,Sessel,11,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,3,3,3,60.8581506999999,,,,,,62.71354640000027,1,5,[-0.20333333  0.09      ],6.405961500000558,69.75364629999967,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,4,5,test item,2-2,resized_B_B206.png,Axt,179,resized_A_A93.png,Haus,3,resized_B_A140.png,Flamingo,6,resized_A_B199.png,Fisch,2,resized_A_B43.png,Parfüm,14,resized_A_B15.png,Schwangere,8,resized_B_B206.png,Axt,15,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,4,4,4,69.90523969999958,,,,,,71.77118370000062,0,14,[-0.08583333 -0.2325    ],4.654501699998946,82.2475914000006,1,15,[ 0.0925 -0.215 ],9.225157999999283,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,4,6,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_A93.png,Haus,3,resized_B_A140.png,Flamingo,6,resized_A_B199.png,Fisch,2,resized_A_B43.png,Parfüm,14,resized_A_B15.png,Schwangere,8,resized_B_B206.png,Axt,15,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,5,5,5,82.38989690000017,,,,,,84.24838249999993,1,8,[0.27166667 0.05833333],1.935330399999657,86.68459690000054,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,11,7,test item,2-2,resized_A_B33.png,Zünder,180,resized_B_B155.png,Messer,7,resized_B_B19.png,Krawatte,5,resized_A_B56.png,Stuhl,10,resized_B_A37.png,Tasse,15,resized_A_B139.png,Trichter,12,resized_A_B33.png,Zünder,4,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,6,6,6,86.82134840000072,,,,,,88.68598360000033,0,15,[ 0.09833333 -0.25833333],6.522075400000176,102.98185740000008,0,12,[ 0.28333333 -0.08833333],10.742339800000991,1,4,[0.27333333 0.21583333],13.177627500001108,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,11,8,test item,1-2,resized_A_B139.png,Trichter,169,resized_B_B155.png,Messer,7,resized_B_B19.png,Krawatte,5,resized_A_B56.png,Stuhl,10,resized_B_A37.png,Tasse,15,resized_A_B139.png,Trichter,12,resized_A_B33.png,Zünder,4,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,7,7,7,103.12380780000058,,,,,,104.98253440000008,1,12,[ 0.21083333 -0.0675    ],3.2866275000014866,108.93703760000062,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,6,9,test item,1-2,resized_A_A74.png,Rubin,165,resized_A_A134.png,Vogel,10,resized_B_A197.png,Hirsch,14,resized_B_A181.png,Wolf,11,resized_A_A100.png,Ruderer,7,resized_A_A74.png,Rubin,15,resized_B_A123.png,Tänzer,3,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,8,8,8,109.0819889000013,,,,,,110.9541191999997,1,15,[ 0.0675     -0.24083333],2.719513799998822,114.22408040000118,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,6,10,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_A134.png,Vogel,10,resized_B_A197.png,Hirsch,14,resized_B_A181.png,Wolf,11,resized_A_A100.png,Ruderer,7,resized_A_A74.png,Rubin,15,resized_B_A123.png,Tänzer,3,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,9,9,9,114.37490780000007,,,,,,116.24197360000107,1,11,[ 0.09       -0.08916667],4.037173200000325,120.8800996000009,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,2,11,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_B157.png,Hammer,16,resized_B_A150.png,Känguru,3,resized_A_A04.png,Baum,10,resized_B_A185.png,Gesicht,11,resized_A_A122.png,Sturz,9,resized_A_B32.png,Kamin,5,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,10,10,10,121.03227359999983,,,,,,122.89767510000092,1,11,[ 0.05416667 -0.06833333],5.454837999999654,129.00362020000102,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,2,12,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_B157.png,Hammer,16,resized_B_A150.png,Känguru,3,resized_A_A04.png,Baum,10,resized_B_A185.png,Gesicht,11,resized_A_A122.png,Sturz,9,resized_A_B32.png,Kamin,5,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,11,11,11,129.149044400001,,,,,,131.00447330000134,1,5,[-0.24666667  0.05      ],4.670961899999384,136.40992420000111,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
LEALCO-EEG,105.0,1,B-A,1.0,1.0,training,1,B,9,13,test item,1-2,resized_B_A188.png,Tür,141,resized_B_A68.png,Lampe,3,resized_B_A132.png,Ente,14,resized_B_A188.png,Tür,9,resized_A_B55.png,Schlange,1,resized_B_B49.png,Magnet,13,resized_B_A70.png,Brunnen,6,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,12,12,12,136.55024010000125,,,,,,138.41076280000016,1,9,[-0.24333333 -0.11333333],3.369853399999556,142.4149580000012,,,,,,,,,,,105,B,1,2024-10-18_13h57.44.625,task,2023.2.2,59.975050379323385,2024-10-18 13h57.53.455242 +0200,
