study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,14,1,test item,1-1,resized_B_B180.png,Geist,129,resized_B_A68.png,Lampe,2,resized_B_B19.png,Krawatte,8,resized_B_B180.png,Geist,13,resized_A_A76.png,Mauer,6,resized_B_A176.png,Trophäe,14,resized_A_A151.png,Fuchs,1,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,0,0,0,24.058101999999963,,0.0010406999999759137,10.067449600000145,10.067459300000337,21.848370700000487,25.835888999999952,1,13,[-0.27       -0.28583333],2.5370600999995077,29.556533099999797,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,14,2,test item,2-1,resized_A_A76.png,Mauer,147,resized_B_A68.png,Lampe,2,resized_B_B19.png,Krawatte,8,resized_B_B180.png,Geist,13,resized_A_A76.png,Mauer,6,resized_B_A176.png,Trophäe,14,resized_A_A151.png,Fuchs,1,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,1,1,1,29.701663499999995,,,,,,31.57412579999982,1,6,[-0.05833333  0.08833333],1.768426200000249,34.377201199999945,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,6,3,test item,2-1,resized_A_B55.png,Schlange,143,resized_B_B155.png,Messer,1,resized_B_A142.png,Reiter,16,resized_A_B168.png,Frau,7,resized_A_B55.png,Schlange,8,resized_B_A33.png,Roboter,13,resized_B_B49.png,Magnet,4,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,2,2,2,34.515824500000235,,,,,,36.37815430000046,1,8,[0.24916667 0.09      ],1.6012151999993876,39.1479444000006,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,6,4,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_B155.png,Messer,1,resized_B_A142.png,Reiter,16,resized_A_B168.png,Frau,7,resized_A_B55.png,Schlange,8,resized_B_A33.png,Roboter,13,resized_B_B49.png,Magnet,4,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,3,3,3,39.297822800000176,,,,,,41.165521900000385,1,4,[0.23666667 0.21666667],1.7018378000002485,44.1183731000001,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,5,5,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_A134.png,Vogel,3,resized_B_B175.png,Propeller,2,resized_A_B56.png,Stuhl,13,resized_A_B196.png,Fenster,14,resized_A_A74.png,Rubin,4,resized_B_B143.png,Tanne,7,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,4,4,4,44.2600465000005,,,,,,46.119703299999856,1,13,[-0.2825 -0.225 ],1.835135899999841,49.30610609999985,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,5,6,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_A134.png,Vogel,3,resized_B_B175.png,Propeller,2,resized_A_B56.png,Stuhl,13,resized_A_B196.png,Fenster,14,resized_A_A74.png,Rubin,4,resized_B_B143.png,Tanne,7,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,5,5,5,49.4371615,,,,,,51.30737980000049,1,7,[0.05333333 0.08      ],1.5518972999998368,54.04393330000039,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,8,7,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_A90.png,Fabrik,9,resized_B_A135.png,Kamel,1,resized_B_A36.png,Stern,4,resized_B_A77.png,Hang,15,resized_A_A122.png,Sturz,11,resized_B_A54.png,Flamme,13,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,6,6,6,54.186732799999845,,,,,,56.044671200000266,1,11,[ 0.0525     -0.08083333],1.5519078999996054,58.69784189999973,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,8,8,test item,1-1,resized_B_A77.png,Hang,161,resized_A_A90.png,Fabrik,9,resized_B_A135.png,Kamel,1,resized_B_A36.png,Stern,4,resized_B_A77.png,Hang,15,resized_A_A122.png,Sturz,11,resized_B_A54.png,Flamme,13,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,7,7,7,58.83814450000045,,,,,,60.69879620000029,1,15,[ 0.05416667 -0.225     ],2.2521562000001722,64.15236580000055,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,11,9,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B109.png,Boot,6,resized_B_A132.png,Ente,5,resized_B_A153.png,Schwein,2,resized_A_B199.png,Fisch,9,resized_A_B15.png,Schwangere,12,resized_A_B32.png,Kamin,13,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,8,8,8,64.29747240000052,,,,,,66.15318519999983,1,2,[-0.1025      0.25333333],1.9355273000001034,69.15657209999972,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
LEALCO-EEG,140.0,2,A-B,4.0,1.0,training,3,B,11,10,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_B109.png,Boot,6,resized_B_A132.png,Ente,5,resized_B_A153.png,Schwein,2,resized_A_B199.png,Fisch,9,resized_A_B15.png,Schwangere,12,resized_A_B32.png,Kamin,13,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,9,9,9,69.30148759999975,,,,,,71.17412969999987,1,9,[-0.23083333 -0.0725    ],2.5191438000001654,75.01186510000025,,,140,B,3,2025-01-06_11h10.40.080,task,2023.2.2,59.95477012131111,2025-01-06 11h10.49.541538 +0100,
