study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,3,1,test item,2-1,resized_A_B199.png,Fisch,148,resized_B_A147.png,Hund,10,resized_A_A139.png,Gans,12,resized_A_A04.png,Baum,13,resized_A_B199.png,Fisch,5,resized_A_B15.png,Schwangere,9,resized_B_A54.png,Flamme,8,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,0,0,0,33.23575529991649,,0.0010401001200079918,10.061396199977025,10.061404699925333,31.019903500098735,35.00655540009029,1,5,[-0.23666667  0.08083333],3.804612700128928,40.14450079994276,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,3,2,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A147.png,Hund,10,resized_A_A139.png,Gans,12,resized_A_A04.png,Baum,13,resized_A_B199.png,Fisch,5,resized_A_B15.png,Schwangere,9,resized_B_A54.png,Flamme,8,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,1,1,1,40.284976799972355,,,,,,42.145969999954104,1,13,[-0.2575     -0.23583333],3.6193929999135435,47.150882800109684,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,14,3,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A156.png,Bär,8,resized_B_A142.png,Reiter,14,resized_B_A36.png,Stern,12,resized_A_B08.png,Person,10,resized_B_B49.png,Magnet,1,resized_B_B143.png,Tanne,6,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,2,2,2,47.29873979999684,,,,,,49.15181690012105,1,1,[-0.24916667  0.2475    ],2.2350541001651436,52.822183599928394,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,14,4,test item,2-1,resized_B_B143.png,Tanne,175,resized_B_A156.png,Bär,8,resized_B_A142.png,Reiter,14,resized_B_A36.png,Stern,12,resized_A_B08.png,Person,10,resized_B_B49.png,Magnet,1,resized_B_B143.png,Tanne,6,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,3,3,3,52.97267089993693,,,,,,54.83994810003787,1,6,[-0.03083333  0.04      ],2.168386499863118,58.17666810005903,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,1,5,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_A187.png,Brücke,1,resized_B_A132.png,Ente,15,resized_B_B180.png,Geist,3,resized_B_A188.png,Tür,13,resized_B_B167.png,Fliege,2,resized_A_B39.png,Sessel,16,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,4,4,4,58.31893489998765,,,,,,60.17776990006678,1,16,[ 0.24083333 -0.22333333],3.536152800079435,64.78236549999565,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,1,6,test item,1-1,resized_B_B180.png,Geist,129,resized_B_A187.png,Brücke,1,resized_B_A132.png,Ente,15,resized_B_B180.png,Geist,3,resized_B_A188.png,Tür,13,resized_B_B167.png,Fliege,2,resized_A_B39.png,Sessel,16,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,5,5,5,64.92601169995032,,,,,,66.78330489993095,1,3,[0.04416667 0.26166667],4.504207000136375,72.1718608001247,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,6,7,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A68.png,Lampe,1,resized_B_A140.png,Flamingo,5,resized_B_A06.png,Hut,7,resized_B_B24.png,Baby,15,resized_B_A37.png,Tasse,9,resized_A_B32.png,Kamin,8,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,6,6,6,72.31349069997668,,,,,,74.17284919996746,1,9,[-0.23083333 -0.07083333],3.0524688998702914,78.52722820010968,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,6,8,test item,1-1,resized_B_A06.png,Hut,135,resized_B_A68.png,Lampe,1,resized_B_A140.png,Flamingo,5,resized_B_A06.png,Hut,7,resized_B_B24.png,Baby,15,resized_B_A37.png,Tasse,9,resized_A_B32.png,Kamin,8,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,7,7,7,78.67500489996746,,,,,,80.5283039000351,1,7,[0.07583333 0.045     ],2.6686454999726266,84.0986023999285,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,12,9,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_A134.png,Vogel,12,resized_B_B19.png,Krawatte,2,resized_A_B168.png,Frau,9,resized_A_A76.png,Mauer,15,resized_B_A43.png,Blatt,6,resized_A_B33.png,Zünder,8,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,8,8,8,84.24309180001728,,,,,,86.09960860013962,1,15,[ 0.09   -0.2075],2.8860701001249254,90.03694060002454,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
LEALCO-EEG,152.0,3,B_A,3.0,1.0,training,4,B,12,10,test item,1-1,resized_B_A43.png,Blatt,159,resized_A_A134.png,Vogel,12,resized_B_B19.png,Krawatte,2,resized_A_B168.png,Frau,9,resized_A_A76.png,Mauer,15,resized_B_A43.png,Blatt,6,resized_A_B33.png,Zünder,8,6.1,8.33,5.82,2.81,2.25,2.46,2.58,2.96,2.21,12.17,2.49,LF,None,None,None,None,1,5,nn,33.92657783,93.25312611,0,9,9,9,90.18553070002235,,,,,,92.05463559995405,1,6,[-0.02916667  0.02833333],3.2197303001303226,96.32512379996479,,,152,B,4,2025-05-05_16h57.54.111,task,2023.2.2,59.92225684401723,2025-05-05 16h58.07.755967 +0200,
