study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,12,1,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_A134.png,Vogel,16,resized_B_B70.png,Quadrat,4,resized_B_B180.png,Geist,12,resized_B_B73.png,Treppe,14,resized_A_A179.png,Drachen,8,resized_A_B39.png,Sessel,11,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,0,0,0,33.649127000011504,,0.0011206999188289046,10.067461699945852,10.067471700021997,31.434875899925828,35.421680599916726,1,8,[0.24333333 0.10166667],5.154948899988085,42.36182260001078,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,12,2,test item,1-2,resized_B_B73.png,Treppe,137,resized_A_A134.png,Vogel,16,resized_B_B70.png,Quadrat,4,resized_B_B180.png,Geist,12,resized_B_B73.png,Treppe,14,resized_A_A179.png,Drachen,8,resized_A_B39.png,Sessel,11,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,1,1,1,42.50752759992611,,,,,,44.379222800023854,1,14,[-0.11416667 -0.27833333],2.5023840999929234,48.150027800002135,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,14,3,test item,1-2,resized_A_B20.png,Kerze,168,resized_B_A03.png,Kleid,15,resized_A_B78.png,Pfeil,2,resized_A_B43.png,Parfüm,7,resized_A_B20.png,Kerze,14,resized_A_B194.png,Raute,12,resized_A_B33.png,Zünder,5,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,2,2,2,48.29822180001065,,,,,,50.16744909994304,1,14,[-0.1   -0.255],3.486638300004415,54.838791999965906,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,14,4,test item,2-2,resized_A_B33.png,Zünder,180,resized_B_A03.png,Kleid,15,resized_A_B78.png,Pfeil,2,resized_A_B43.png,Parfüm,7,resized_A_B20.png,Kerze,14,resized_A_B194.png,Raute,12,resized_A_B33.png,Zünder,5,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,3,3,3,54.988937599933706,,,,,,56.85631609999109,1,5,[-0.26        0.08166667],2.4859474000986665,61.36106409993954,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,4,5,test item,1-2,resized_B_A176.png,Trophäe,164,resized_B_A156.png,Bär,7,resized_B_A150.png,Känguru,15,resized_B_A06.png,Hut,11,resized_A_A76.png,Mauer,3,resized_B_A181.png,Wolf,8,resized_B_A176.png,Trophäe,4,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,4,4,4,61.50447579997126,,,,,,63.3784906999208,1,4,[0.25666667 0.2625    ],3.25259529997129,67.58284469996579,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,4,6,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_A156.png,Bär,7,resized_B_A150.png,Känguru,15,resized_B_A06.png,Hut,11,resized_A_A76.png,Mauer,3,resized_B_A181.png,Wolf,8,resized_B_A176.png,Trophäe,4,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,5,5,5,67.72601779992692,,,,,,69.58373549999669,1,8,[0.25833333 0.08166667],4.287262000027113,75.33948399999645,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,3,7,test item,2-2,resized_B_B206.png,Axt,179,resized_B_A187.png,Brücke,5,resized_B_B175.png,Propeller,7,resized_A_A113.png,Engel,16,resized_A_A52.png,Stein,14,resized_B_B49.png,Magnet,6,resized_B_B206.png,Axt,3,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,6,6,6,75.4853425999172,,,,,,77.34034949995112,1,3,[0.06166667 0.23166667],3.0194291000952944,81.42810479993932,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,3,8,test item,1-2,resized_A_A113.png,Engel,139,resized_B_A187.png,Brücke,5,resized_B_B175.png,Propeller,7,resized_A_A113.png,Engel,16,resized_A_A52.png,Stein,14,resized_B_B49.png,Magnet,6,resized_B_B206.png,Axt,3,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,7,7,7,81.5679960999405,,,,,,83.42858419998083,1,16,[ 0.24666667 -0.26833333],2.535956699983217,87.53329489997122,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,8,9,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_A141.png,Pferd,14,resized_B_A135.png,Kamel,8,resized_A_A04.png,Baum,4,resized_B_A37.png,Tasse,2,resized_B_B167.png,Fliege,1,resized_A_A74.png,Rubin,5,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,8,8,8,87.67624379997142,,,,,,89.53386109997518,1,1,[-0.2625      0.24666667],1.9686669000657275,92.23694450000767,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,4,A,8,10,test item,1-2,resized_A_A74.png,Rubin,165,resized_A_A141.png,Pferd,14,resized_B_A135.png,Kamel,8,resized_A_A04.png,Baum,4,resized_B_A37.png,Tasse,2,resized_B_B167.png,Fliege,1,resized_A_A74.png,Rubin,5,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,9,9,9,92.38544169999659,,,,,,94.2545030999463,1,5,[-0.25166667  0.09166667],2.385702700004913,98.47559229994658,,,127,A,4,2024-11-26_10h40.46.191,task,2023.2.2,59.95024128376177,2024-11-26 10h40.54.409380 +0100,
