study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,2,1,test item,1-1,resized_B_A20.png,Grill,160,resized_B_A156.png,Bär,12,resized_A_A02.png,Mühle,4,resized_B_A20.png,Grill,13,resized_A_A166.png,Pyramide,16,resized_A_B194.png,Raute,5,resized_A_B33.png,Zünder,10,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,0,0,0,39.96929869998712,,0.0010551000013947487,10.068070799985435,10.068080500001088,37.75787859997945,41.74544359999709,1,13,[-0.25916667 -0.285     ],2.7536555000115186,45.68290879999404,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,2,2,test item,2-1,resized_A_B194.png,Raute,173,resized_B_A156.png,Bär,12,resized_A_A02.png,Mühle,4,resized_B_A20.png,Grill,13,resized_A_A166.png,Pyramide,16,resized_A_B194.png,Raute,5,resized_A_B33.png,Zünder,10,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,1,1,1,45.82903149997583,,,,,,47.70034759998089,1,5,[-0.21416667  0.09333333],2.619534700002987,51.50454759999411,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,9,3,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A93.png,Haus,6,resized_B_B175.png,Propeller,11,resized_A_B150.png,Rakete,1,resized_B_B193.png,Auge,10,resized_A_A74.png,Rubin,2,resized_B_B206.png,Axt,14,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,2,2,2,51.68391829999746,,,,,,53.5053369999805,1,10,[-0.06833333 -0.09333333],2.185502100008307,56.75899239999126,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,9,4,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_A93.png,Haus,6,resized_B_B175.png,Propeller,11,resized_A_B150.png,Rakete,1,resized_B_B193.png,Auge,10,resized_A_A74.png,Rubin,2,resized_B_B206.png,Axt,14,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,3,3,3,56.92223549998016,,,,,,58.75978419999592,1,1,[-0.25916667  0.245     ],2.235514100000728,62.13016489997972,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,11,5,test item,2-1,resized_B_B152.png,Säge,171,resized_B_A03.png,Kleid,14,resized_B_B70.png,Quadrat,15,resized_B_B180.png,Geist,9,resized_B_A188.png,Tür,7,resized_B_B152.png,Säge,10,resized_B_A54.png,Flamme,3,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,4,4,4,62.279555899993284,,,,,,64.1478858999908,1,10,[-0.04583333 -0.08416667],1.5681106999982148,66.91754179997952,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,11,6,test item,1-1,resized_B_B180.png,Geist,129,resized_B_A03.png,Kleid,14,resized_B_B70.png,Quadrat,15,resized_B_B180.png,Geist,9,resized_B_A188.png,Tür,7,resized_B_B152.png,Säge,10,resized_B_A54.png,Flamme,3,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,5,5,5,67.06527490000008,,,,,,68.93519219997688,1,9,[-0.22916667 -0.095     ],1.7348955000052229,71.62150229999679,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,8,7,test item,2-1,resized_A_A76.png,Mauer,147,resized_B_A68.png,Lampe,14,resized_B_A140.png,Flamingo,5,resized_A_A76.png,Mauer,10,resized_A_B196.png,Fenster,9,resized_B_A77.png,Hang,3,resized_B_A176.png,Trophäe,8,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,6,6,6,71.76334029997815,,,,,,73.62238549999893,1,10,[-0.0825     -0.08416667],7.573432700010017,83.13145009998698,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,8,8,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A68.png,Lampe,14,resized_B_A140.png,Flamingo,5,resized_A_A76.png,Mauer,10,resized_A_B196.png,Fenster,9,resized_B_A77.png,Hang,3,resized_B_A176.png,Trophäe,8,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,7,7,7,83.28253989998484,,,,,,85.14881579999928,1,3,[0.0975     0.24333333],2.435843000013847,88.53582619997906,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,4,9,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_A134.png,Vogel,15,resized_B_A132.png,Ente,9,resized_B_B177.png,Schloss,4,resized_B_A36.png,Stern,6,resized_B_A129.png,Huhn,7,resized_A_A151.png,Fuchs,5,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,8,8,8,88.67874509998364,,,,,,90.53670309999143,1,7,[0.05416667 0.06333333],2.2525771999789868,94.09061159999692,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,3,A,4,10,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_A134.png,Vogel,15,resized_B_A132.png,Ente,9,resized_B_B177.png,Schloss,4,resized_B_A36.png,Stern,6,resized_B_A129.png,Huhn,7,resized_A_A151.png,Fuchs,5,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,9,9,9,94.22712299998966,,,,,,96.09142729997984,1,4,[0.24666667 0.2425    ],2.4690877000102773,99.9290406999935,,,137,A,3,2024-12-17_09h52.46.059,task,2023.2.2,59.948084957426595,2024-12-17 09h52.57.819397 +0100,
