study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,12,1,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_B157.png,Hammer,7,resized_A_A148.png,Giraffe,13,resized_A_A76.png,Mauer,11,resized_B_A33.png,Roboter,1,resized_B_A43.png,Blatt,16,resized_B_A176.png,Trophäe,12,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,0,0,0,44.94876689999364,,0.0010579000227153301,10.060701099981088,10.060711800004356,42.731533300015144,46.71820469998056,1,12,[ 0.23916667 -0.07916667],4.888197800028138,53.07449329999508,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,12,2,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B157.png,Hammer,7,resized_A_A148.png,Giraffe,13,resized_A_A76.png,Mauer,11,resized_B_A33.png,Roboter,1,resized_B_A43.png,Blatt,16,resized_B_A176.png,Trophäe,12,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,1,1,1,53.22157250001328,,,,,,55.07522749999771,1,1,[-0.27083333  0.2425    ],2.1188931000069715,58.312135600019246,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,10,3,test item,1-2,resized_A_B139.png,Trichter,169,resized_A_B54.png,Telefon,14,resized_B_A132.png,Ente,15,resized_B_A06.png,Hut,9,resized_B_A129.png,Huhn,16,resized_A_B139.png,Trichter,1,resized_A_B32.png,Kamin,13,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,2,2,2,58.45539329998428,,,,,,60.31298859999515,1,1,[-0.21416667  0.2525    ],2.1355059999623336,63.48274850001326,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,10,4,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_B54.png,Telefon,14,resized_B_A132.png,Ente,15,resized_B_A06.png,Hut,9,resized_B_A129.png,Huhn,16,resized_A_B139.png,Trichter,1,resized_A_B32.png,Kamin,13,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,3,3,3,63.63044129998889,,,,,,65.50060660002055,1,13,[-0.21166667 -0.2425    ],3.1861019000061788,69.65495519997785,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,1,5,test item,1-2,resized_A_A166.png,Pyramide,166,resized_A_A90.png,Fabrik,12,resized_A_A02.png,Mühle,14,resized_B_B180.png,Geist,4,resized_A_B08.png,Person,5,resized_A_A166.png,Pyramide,6,resized_B_B143.png,Tanne,7,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,4,4,4,69.79896529996768,,,,,,71.65586619998794,1,6,[-0.055       0.05083333],2.836127699993085,75.94374389998848,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,1,6,test item,2-2,resized_A_B08.png,Person,154,resized_A_A90.png,Fabrik,12,resized_A_A02.png,Mühle,14,resized_B_B180.png,Geist,4,resized_A_B08.png,Person,5,resized_A_A166.png,Pyramide,6,resized_B_B143.png,Tanne,7,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,5,5,5,76.09736159996828,,,,,,77.96108570002252,1,5,[-0.22916667  0.1025    ],3.5702055000001565,82.73231200000737,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,6,7,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_A141.png,Pferd,9,resized_B_A135.png,Kamel,6,resized_B_A185.png,Gesicht,13,resized_B_A37.png,Tasse,10,resized_A_A179.png,Drachen,1,resized_B_B49.png,Magnet,14,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,6,6,6,82.89353649999248,,,,,,84.73354200000176,1,1,[-0.2         0.22666667],4.203538800007664,90.95589109999128,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,6,8,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_A141.png,Pferd,9,resized_B_A135.png,Kamel,6,resized_B_A185.png,Gesicht,13,resized_B_A37.png,Tasse,10,resized_A_A179.png,Drachen,1,resized_B_B49.png,Magnet,14,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,7,7,7,91.10260639997432,,,,,,92.957178200013,1,13,[-0.21916667 -0.22      ],2.535287700011395,96.26043129997561,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,2,9,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_A93.png,Haus,9,resized_A_A139.png,Gans,8,resized_B_A77.png,Hang,16,resized_B_A11.png,Medaille,6,resized_A_A122.png,Sturz,11,resized_B_A54.png,Flamme,7,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,8,8,8,96.40127299999585,,,,,,98.26155479997396,1,7,[0.08583333 0.06333333],8.490967300022021,108.78798239998287,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,2,10,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_A93.png,Haus,9,resized_A_A139.png,Gans,8,resized_B_A77.png,Hang,16,resized_B_A11.png,Medaille,6,resized_A_A122.png,Sturz,11,resized_B_A54.png,Flamme,7,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,9,9,9,108.93167650001124,,,,,,110.78882070002146,1,6,[-0.04333333  0.08      ],2.5187199999927543,114.64279159996659,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
LEALCO-EEG,149.0,3,A_B,1.0,1.0,training,2,B,11,11,test item,1-2,resized_B_A188.png,Tür,141,resized_B_A03.png,Kleid,8,resized_B_A150.png,Känguru,3,resized_A_A04.png,Baum,6,resized_B_A188.png,Tür,1,resized_A_A52.png,Stein,2,resized_A_A151.png,Fuchs,9,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,10,10,10,114.78877029998694,,,,,,116.64376100001391,1,1,[-0.25166667  0.25583333],2.969553199945949,120.91492060001474,,,149,B,2,2025-04-22_16h23.15.625,task,2023.2.2,59.9833246205087,2025-04-22 16h23.28.900103 +0200,
