study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,2,1,test item,1-2,resized_B_A11.png,Medaille,167,resized_B_A156.png,Bär,13,resized_B_A132.png,Ente,10,resized_B_B180.png,Geist,4,resized_B_A33.png,Roboter,6,resized_B_A11.png,Medaille,16,resized_A_B39.png,Sessel,15,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,0,0,0,59.5040483000339,,0.001173800032120198,10.065950500022154,10.0659601999796,57.29295119998278,61.27970140002435,1,16,[ 0.24666667 -0.24833333],2.4200913999811746,64.31648610002594,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,2,2,test item,2-2,resized_B_A33.png,Roboter,156,resized_B_A156.png,Bär,13,resized_B_A132.png,Ente,10,resized_B_B180.png,Geist,4,resized_B_A33.png,Roboter,6,resized_B_A11.png,Medaille,16,resized_A_B39.png,Sessel,15,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,1,1,1,64.46181710000383,,,,,,66.3172942000092,1,6,[-0.025  0.06 ],2.4856554999714717,69.38750479998998,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,6,3,test item,1-2,resized_A_A74.png,Rubin,165,resized_B_A68.png,Lampe,10,resized_B_B19.png,Krawatte,13,resized_A_A04.png,Baum,2,resized_B_B193.png,Auge,16,resized_A_A74.png,Rubin,6,resized_A_A151.png,Fuchs,11,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,2,2,2,69.55699300003471,,,,,,71.40490710001905,1,6,[-0.05416667  0.07416667],2.1522118000430055,74.1413276999956,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,6,4,test item,2-2,resized_A_A151.png,Fuchs,181,resized_B_A68.png,Lampe,10,resized_B_B19.png,Krawatte,13,resized_A_A04.png,Baum,2,resized_B_B193.png,Auge,16,resized_A_A74.png,Rubin,6,resized_A_A151.png,Fuchs,11,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,3,3,3,74.30043100001058,,,,,,76.14226090000011,1,11,[ 0.08       -0.05416667],1.7685569999739528,78.52871360001154,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,10,5,test item,1-2,resized_B_A185.png,Gesicht,138,resized_B_A187.png,Brücke,11,resized_A_A02.png,Mühle,15,resized_A_B56.png,Stuhl,9,resized_B_A185.png,Gesicht,5,resized_B_A37.png,Tasse,2,resized_B_B164.png,kimono,10,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,4,4,4,78.66941229999065,,,,,,80.52926580002531,1,5,[-0.25666667  0.04083333],1.7350061000324786,82.84869880002225,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,10,6,test item,2-2,resized_B_B164.png,kimono,182,resized_B_A187.png,Brücke,11,resized_A_A02.png,Mühle,15,resized_A_B56.png,Stuhl,9,resized_B_A185.png,Gesicht,5,resized_B_A37.png,Tasse,2,resized_B_B164.png,kimono,10,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,5,5,5,82.99329940002644,,,,,,84.86625730001833,1,10,[-0.01       -0.09333333],2.31893210002454,87.83627089997754,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,5,7,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_B157.png,Hammer,8,resized_B_A135.png,Kamel,16,resized_A_B08.png,Person,6,resized_B_A43.png,Blatt,2,resized_A_B15.png,Schwangere,10,resized_A_A73.png,Klinge,13,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,6,6,6,87.98627230001148,,,,,,89.85386760003166,1,10,[-0.03666667 -0.06416667],1.7516273999935947,92.28999830002431,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,5,8,test item,2-2,resized_A_B08.png,Person,154,resized_A_B157.png,Hammer,8,resized_B_A135.png,Kamel,16,resized_A_B08.png,Person,6,resized_B_A43.png,Blatt,2,resized_A_B15.png,Schwangere,10,resized_A_A73.png,Klinge,13,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,7,7,7,92.43040509999264,,,,,,94.29105150001124,1,6,[-0.0325      0.03333333],2.0513796000159346,96.97723790002055,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,11,9,test item,1-2,resized_B_A188.png,Tür,141,resized_B_A03.png,Kleid,15,resized_B_A142.png,Reiter,13,resized_B_A188.png,Tür,10,resized_B_A129.png,Huhn,2,resized_B_B49.png,Magnet,9,resized_B_A70.png,Brunnen,8,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,8,8,8,97.11616819998017,,,,,,98.97814309998648,1,10,[-0.0125     -0.08416667],2.102120499999728,101.69798400002765,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
LEALCO-EEG,109.0,1,A-B,1.0,2.0,training,3,B,11,10,test item,2-2,resized_B_A70.png,Brunnen,183,resized_B_A03.png,Kleid,15,resized_B_A142.png,Reiter,13,resized_B_A188.png,Tür,10,resized_B_A129.png,Huhn,2,resized_B_B49.png,Magnet,9,resized_B_A70.png,Brunnen,8,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,9,9,9,101.83527039998444,,,,,,103.69872159999795,1,8,[0.23416667 0.1125    ],2.3186418000259437,106.46856800001115,,,,,,,109,B,3,2024-10-23_13h54.02.935,task,2023.2.2,60.023253003595194,2024-10-23 13h54.13.195281 +0200,
