study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,5,1,test item,1-2,resized_B_B73.png,Treppe,137,resized_B_B155.png,Messer,2,resized_B_A197.png,Hirsch,5,resized_B_B73.png,Treppe,13,resized_A_B22.png,Kreisel,10,resized_A_A73.png,Klinge,3,resized_B_B164.png,kimono,6,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,0,0,0,27.35621729999548,,0.0010266999888699502,10.060165300004883,10.060175799997523,25.146402699989267,29.132990400015842,1,13,[-0.2625 -0.2325],7.807827199983876,38.65875870001037,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,5,2,test item,2-2,resized_B_B164.png,kimono,182,resized_B_B155.png,Messer,2,resized_B_A197.png,Hirsch,5,resized_B_B73.png,Treppe,13,resized_A_B22.png,Kreisel,10,resized_A_A73.png,Klinge,3,resized_B_B164.png,kimono,6,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,1,1,1,38.804404800001066,,,,,,40.65939899999648,1,6,[-0.06833333  0.07833333],10.10897840000689,52.3703586999909,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,4,3,test item,2-2,resized_A_A151.png,Fuchs,181,resized_A_A134.png,Vogel,1,resized_B_A132.png,Ente,7,resized_B_B177.png,Schloss,3,resized_B_A36.png,Stern,9,resized_B_A129.png,Huhn,4,resized_A_A151.png,Fuchs,5,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,2,2,2,52.512072699988494,,,,,,54.37102610000875,1,5,[-0.22166667  0.06416667],7.657086400024127,64.59718449998763,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,4,4,test item,1-2,resized_B_A36.png,Stern,140,resized_A_A134.png,Vogel,1,resized_B_A132.png,Ente,7,resized_B_B177.png,Schloss,3,resized_B_A36.png,Stern,9,resized_B_A129.png,Huhn,4,resized_A_A151.png,Fuchs,5,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,3,3,3,64.73155379999662,,,,,,66.59803560000728,1,9,[-0.25166667 -0.08166667],7.223512500000652,75.69006920000538,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,12,5,test item,1-2,resized_A_B168.png,Frau,136,resized_A_A141.png,Pferd,5,resized_B_C01.png,Kaninchen,15,resized_A_B56.png,Stuhl,4,resized_A_B168.png,Frau,11,resized_A_B199.png,Fisch,6,resized_A_B08.png,Person,12,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,4,4,4,75.82763559999876,,,,,,77.6909050999966,1,11,[ 0.07666667 -0.05583333],13.178052899980685,93.0880288000044,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,12,6,test item,2-2,resized_A_B08.png,Person,154,resized_A_A141.png,Pferd,5,resized_B_C01.png,Kaninchen,15,resized_A_B56.png,Stuhl,4,resized_A_B168.png,Frau,11,resized_A_B199.png,Fisch,6,resized_A_B08.png,Person,12,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,5,5,5,93.22951900001499,,,,,,95.08885759999976,1,12,[ 0.2525     -0.06333333],10.509275599993998,107.25008170001092,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,6,7,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B109.png,Boot,12,resized_B_B19.png,Krawatte,5,resized_B_A33.png,Roboter,4,resized_B_B49.png,Magnet,15,resized_B_A11.png,Medaille,14,resized_B_A123.png,Tänzer,7,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,6,6,6,107.39667809999082,,,,,,109.26743390000775,1,4,[0.26666667 0.24333333],9.64187910000328,120.96165280000423,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,6,8,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B109.png,Boot,12,resized_B_B19.png,Krawatte,5,resized_B_A33.png,Roboter,4,resized_B_B49.png,Magnet,15,resized_B_A11.png,Medaille,14,resized_B_A123.png,Tänzer,7,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,7,7,7,121.10613040000317,,,,,,122.97910440000123,1,14,[-0.07916667 -0.235     ],8.257802600011928,133.0889285999874,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,11,9,test item,1-2,resized_B_A188.png,Tür,141,resized_B_A03.png,Kleid,3,resized_B_B70.png,Quadrat,12,resized_B_B180.png,Geist,6,resized_B_A188.png,Tür,7,resized_B_B152.png,Säge,1,resized_B_A54.png,Flamme,4,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,8,8,8,133.2349194000126,,,,,,135.10605080000823,1,7,[0.06166667 0.07083333],8.824463900004048,147.03376059999573,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,11,10,test item,2-2,resized_B_A54.png,Flamme,178,resized_B_A03.png,Kleid,3,resized_B_B70.png,Quadrat,12,resized_B_B180.png,Geist,6,resized_B_A188.png,Tür,7,resized_B_B152.png,Säge,1,resized_B_A54.png,Flamme,4,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,9,9,9,147.17665879998822,,,,,,149.03446729999268,0,6,[-0.05416667  0.07      ],15.213307800004259,192.83910420001484,1,4,[0.21416667 0.25583333],41.769994800008135,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,7,11,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_B192.png,Katze,7,resized_B_A135.png,Kamel,14,resized_B_A153.png,Schwein,2,resized_A_A113.png,Engel,12,resized_A_A52.png,Stein,6,resized_A_A179.png,Drachen,4,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,10,10,10,192.9907055000076,,,,,,194.8566850000061,1,4,[0.24833333 0.25916667],26.8064413999964,227.3016234000097,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,7,12,test item,1-2,resized_A_A113.png,Engel,139,resized_A_B192.png,Katze,7,resized_B_A135.png,Kamel,14,resized_B_A153.png,Schwein,2,resized_A_A113.png,Engel,12,resized_A_A52.png,Stein,6,resized_A_A179.png,Drachen,4,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,11,11,11,227.4502208000049,,,,,,229.31906370000797,1,12,[ 0.26333333 -0.08833333],7.123345900006825,239.22850669999025,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,1,B,2,13,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_A156.png,Bär,6,resized_A_A02.png,Mühle,13,resized_B_A20.png,Grill,12,resized_A_A166.png,Pyramide,16,resized_A_B194.png,Raute,3,resized_A_B33.png,Zünder,10,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,12,12,12,239.37727399999858,,,,,,241.24593239999376,1,16,[ 0.2525     -0.24333333],9.908972800010815,257.66065239999443,,,,,,,137,B,1,2024-12-17_09h33.49.417,task,2023.2.2,59.565079607229656,2024-12-17 09h33.58.356654 +0100,
