study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,9,1,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B192.png,Katze,14,resized_B_A150.png,Känguru,12,resized_A_B08.png,Person,1,resized_A_A100.png,Ruderer,7,resized_A_B20.png,Kerze,8,resized_B_A123.png,Tänzer,4,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,0,0,0,54.23231500003021,,0.0010743000311776996,10.064000500016846,10.064010899979621,52.02281100000255,56.01033700001426,1,4,[0.23416667 0.2375    ],6.106926599983126,63.167293899925426,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,9,2,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_B192.png,Katze,14,resized_B_A150.png,Känguru,12,resized_A_B08.png,Person,1,resized_A_A100.png,Ruderer,7,resized_A_B20.png,Kerze,8,resized_B_A123.png,Tänzer,4,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,1,1,1,63.299212599988095,,,,,,65.16805189999286,1,7,[0.095      0.06583333],2.202219199971296,67.95465560001321,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,10,3,test item,1-1,resized_B_B177.png,Schloss,132,resized_B_A03.png,Kleid,11,resized_A_A148.png,Giraffe,4,resized_B_B177.png,Schloss,15,resized_B_A23.png,Flasche,13,resized_B_A176.png,Trophäe,10,resized_A_A122.png,Sturz,1,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,2,2,2,68.0953915999271,,,,,,69.95545499993023,0,11,[ 0.1        -0.10166667],3.35306709993165,80.61539379996248,1,15,[ 0.06666667 -0.25      ],9.691820799955167,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,10,4,test item,2-1,resized_A_A122.png,Sturz,176,resized_B_A03.png,Kleid,11,resized_A_A148.png,Giraffe,4,resized_B_B177.png,Schloss,15,resized_B_A23.png,Flasche,13,resized_B_A176.png,Trophäe,10,resized_A_A122.png,Sturz,1,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,3,3,3,80.75863970001228,,,,,,82.61615339992568,1,1,[-0.22083333  0.2375    ],3.753720000036992,87.27050819993019,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,14,5,test item,1-1,resized_A_A04.png,Baum,130,resized_A_A134.png,Vogel,9,resized_B_A140.png,Flamingo,14,resized_A_A04.png,Baum,7,resized_B_A188.png,Tür,15,resized_B_A181.png,Wolf,8,resized_A_A73.png,Klinge,16,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,4,4,4,87.41134039999451,,,,,,89.27175580000039,1,7,[0.08833333 0.085     ],7.139821800054051,97.0457859999733,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,14,6,test item,2-1,resized_A_A73.png,Klinge,177,resized_A_A134.png,Vogel,9,resized_B_A140.png,Flamingo,14,resized_A_A04.png,Baum,7,resized_B_A188.png,Tür,15,resized_B_A181.png,Wolf,8,resized_A_A73.png,Klinge,16,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,5,5,5,97.18873970001005,,,,,,99.04665939998813,1,16,[ 0.2825 -0.27  ],4.554320399998687,104.38537579996046,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,11,7,test item,2-1,resized_A_B199.png,Fisch,148,resized_B_B155.png,Messer,2,resized_B_C01.png,Kaninchen,9,resized_B_B180.png,Geist,5,resized_A_B199.png,Fisch,15,resized_B_A33.png,Roboter,8,resized_A_B139.png,Trichter,3,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,6,6,6,104.52518789994065,,,,,,106.38618449994829,0,5,[-0.2775  0.085 ],6.706188300042413,130.590975399944,0,8,[0.25833333 0.05      ],10.859714800026268,1,15,[ 0.075      -0.25166667],22.569489700021222,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,11,8,test item,1-1,resized_B_B180.png,Geist,129,resized_B_B155.png,Messer,2,resized_B_C01.png,Kaninchen,9,resized_B_B180.png,Geist,5,resized_A_B199.png,Fisch,15,resized_B_A33.png,Roboter,8,resized_A_B139.png,Trichter,3,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,7,7,7,130.73759569996037,,,,,,132.60833529999945,1,5,[-0.22    0.0825],1.8520420000422746,135.0780187000055,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,3,9,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_A141.png,Pferd,6,resized_B_B70.png,Quadrat,3,resized_A_A52.png,Stein,10,resized_A_B22.png,Kreisel,13,resized_A_A166.png,Pyramide,8,resized_A_B32.png,Kamin,4,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,8,8,8,135.22501459997147,,,,,,137.0955064999871,1,13,[-0.22       -0.27916667],9.424426199984737,147.605374100036,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,B,3,10,test item,2-1,resized_A_A52.png,Stein,149,resized_A_A141.png,Pferd,6,resized_B_B70.png,Quadrat,3,resized_A_A52.png,Stein,10,resized_A_B22.png,Kreisel,13,resized_A_A166.png,Pyramide,8,resized_A_B32.png,Kamin,4,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,9,9,9,147.7440448999405,,,,,,149.60599349997938,1,10,[-0.08   -0.0825],7.840260099968873,159.43185309995897,,,,,,,,,,,111,B,1,2024-10-24_12h55.09.735,task,2023.2.2,60.290721870668214,2024-10-24 12h55.18.599188 +0200,
