study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,8,1,test item,1-2,resized_B_B24.png,Baby,142,resized_A_B192.png,Katze,10,resized_B_A140.png,Flamingo,5,resized_A_A04.png,Baum,15,resized_B_B24.png,Baby,14,resized_B_A37.png,Tasse,6,resized_B_B167.png,Fliege,1,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,0,0,0,22.647473100048956,,0.001138300052843988,10.065735600015614,10.065745900035836,20.44733090000227,24.43401530000847,1,14,[-0.04166667 -0.23833333],1.902393199969083,26.870326100033708,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,8,2,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_B192.png,Katze,10,resized_B_A140.png,Flamingo,5,resized_A_A04.png,Baum,15,resized_B_B24.png,Baby,14,resized_B_A37.png,Tasse,6,resized_B_B167.png,Fliege,1,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,1,1,1,27.01181340002222,,,,,,28.871208099997602,1,1,[-0.23583333  0.24166667],1.8685770999873057,31.47453560004942,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,10,3,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_A141.png,Pferd,3,resized_A_A139.png,Gans,16,resized_A_A179.png,Drachen,7,resized_B_A43.png,Blatt,6,resized_B_A176.png,Trophäe,5,resized_B_B152.png,Säge,9,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,2,2,2,31.621383400051855,,,,,,33.47504650003975,1,7,[0.06       0.04333333],2.302357599954121,36.31180330005009,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,10,4,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_A141.png,Pferd,3,resized_A_A139.png,Gans,16,resized_A_A179.png,Drachen,7,resized_B_A43.png,Blatt,6,resized_B_A176.png,Trophäe,5,resized_B_B152.png,Säge,9,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,3,3,3,36.46194850001484,,,,,,38.31245480000507,1,5,[-0.28083333  0.06833333],1.9520076000480913,40.96585740003502,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,6,5,test item,1-2,resized_B_B73.png,Treppe,137,resized_B_A147.png,Hund,2,resized_A_A02.png,Mühle,11,resized_B_B177.png,Schloss,16,resized_B_B73.png,Treppe,1,resized_B_A181.png,Wolf,3,resized_A_A73.png,Klinge,15,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,4,4,4,41.11178650002694,,,,,,42.9831062000012,1,1,[-0.22166667  0.23916667],1.8851235999609344,45.41930780000985,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,6,6,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_A147.png,Hund,2,resized_A_A02.png,Mühle,11,resized_B_B177.png,Schloss,16,resized_B_B73.png,Treppe,1,resized_B_A181.png,Wolf,3,resized_A_A73.png,Klinge,15,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,5,5,5,45.562979500042275,,,,,,47.42031150002731,1,3,[0.075      0.23083333],1.6683378999587148,49.65606290003052,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,4,7,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_B109.png,Boot,13,resized_B_A132.png,Ente,4,resized_B_A185.png,Gesicht,6,resized_A_B196.png,Fenster,3,resized_A_A100.png,Ruderer,1,resized_A_B39.png,Sessel,10,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,6,6,6,49.80064080003649,,,,,,51.65697230002843,1,6,[-0.05833333  0.04666667],2.7194247000152245,54.977663600002415,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,4,8,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_B109.png,Boot,13,resized_B_A132.png,Ente,4,resized_B_A185.png,Gesicht,6,resized_A_B196.png,Fenster,3,resized_A_A100.png,Ruderer,1,resized_A_B39.png,Sessel,10,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,7,7,7,55.1258877000073,,,,,,56.99488310003653,1,3,[0.06583333 0.23333333],2.3191795999882743,59.91505340003641,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,9,9,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_B155.png,Messer,7,resized_B_C01.png,Kaninchen,4,resized_A_B56.png,Stuhl,15,resized_A_B168.png,Frau,2,resized_A_B55.png,Schlange,14,resized_B_A23.png,Flasche,6,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,8,8,8,60.058435300015844,,,,,,61.91602220002096,1,6,[-0.055       0.03916667],1.5175091999699362,63.95158700004686,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
LEALCO-EEG,108.0,1,B-A,4.0,1.0,training,3,A,9,10,test item,1-2,resized_A_B168.png,Frau,136,resized_B_B155.png,Messer,7,resized_B_C01.png,Kaninchen,4,resized_A_B56.png,Stuhl,15,resized_A_B168.png,Frau,2,resized_A_B55.png,Schlange,14,resized_B_A23.png,Flasche,6,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,9,9,9,64.0958796000341,,,,,,65.95237440004712,1,2,[-0.0475      0.23416667],1.5851193999988027,68.02168970002094,,,108,A,3,2024-10-22_13h01.05.674,task,2023.2.2,60.302501462105475,2024-10-22 13h01.15.463611 +0200,
