study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,12,1,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_A141.png,Pferd,7,resized_B_B175.png,Propeller,4,resized_B_B177.png,Schloss,5,resized_B_B73.png,Treppe,14,resized_A_B199.png,Fisch,13,resized_B_A54.png,Flamme,12,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,0,0,0,30.10771070001647,,0.0011728000827133656,10.06164039997384,10.061650200048462,27.899295300012454,31.886694699991494,1,5,[-0.2025      0.04666667],3.2707573999650776,36.791758599923924,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,12,2,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A141.png,Pferd,7,resized_B_B175.png,Propeller,4,resized_B_B177.png,Schloss,5,resized_B_B73.png,Treppe,14,resized_A_B199.png,Fisch,13,resized_B_A54.png,Flamme,12,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,1,1,1,36.934424800099805,,,,,,38.79254709999077,1,13,[-0.21333333 -0.22833333],2.469242800027132,42.61327619990334,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,14,3,test item,1-1,resized_B_B180.png,Geist,129,resized_B_A03.png,Kleid,3,resized_B_A142.png,Reiter,12,resized_B_B180.png,Geist,4,resized_B_B193.png,Auge,15,resized_B_A181.png,Wolf,8,resized_B_A11.png,Medaille,10,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,2,2,2,42.781727500027046,,,,,,44.6308013999369,1,4,[0.22166667 0.305     ],2.1188484001904726,48.50172520009801,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,14,4,test item,2-1,resized_B_B193.png,Auge,145,resized_B_A03.png,Kleid,3,resized_B_A142.png,Reiter,12,resized_B_B180.png,Geist,4,resized_B_B193.png,Auge,15,resized_B_A181.png,Wolf,8,resized_B_A11.png,Medaille,10,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,3,3,3,48.68456969992258,,,,,,50.51907470007427,1,15,[ 0.05916667 -0.2625    ],1.9188095999415964,54.72368890000507,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,3,5,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_A90.png,Fabrik,12,resized_A_B78.png,Pfeil,2,resized_A_A179.png,Drachen,15,resized_A_A100.png,Ruderer,5,resized_A_B20.png,Kerze,9,resized_B_B152.png,Säge,8,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,4,4,4,54.868651600088924,,,,,,56.72432460007258,1,5,[-0.28083333  0.07833333],2.6859416000079364,61.22923710010946,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,3,6,test item,2-1,resized_B_B152.png,Säge,171,resized_A_A90.png,Fabrik,12,resized_A_B78.png,Pfeil,2,resized_A_A179.png,Drachen,15,resized_A_A100.png,Ruderer,5,resized_A_B20.png,Kerze,9,resized_B_B152.png,Säge,8,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,5,5,5,61.376648700097576,,,,,,63.24651119997725,1,8,[0.24333333 0.06416667],1.7521347000729293,66.11649559997022,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,7,7,test item,1-1,resized_B_A06.png,Hut,135,resized_A_B54.png,Telefon,11,resized_B_A135.png,Kamel,12,resized_B_A06.png,Hut,9,resized_B_A188.png,Tür,1,resized_B_A123.png,Tänzer,8,resized_A_B32.png,Kamin,15,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,6,6,6,66.26459020003676,,,,,,68.1338434999343,1,9,[-0.22333333 -0.08833333],1.8187515998724848,71.05399950011633,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,7,8,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B54.png,Telefon,11,resized_B_A135.png,Kamel,12,resized_B_A06.png,Hut,9,resized_B_A188.png,Tür,1,resized_B_A123.png,Tänzer,8,resized_A_B32.png,Kamin,15,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,7,7,7,71.20342870010063,,,,,,73.07142960000783,1,8,[0.21166667 0.10416667],1.9187527999747545,76.7755658000242,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,6,9,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_B109.png,Boot,15,resized_A_A148.png,Giraffe,11,resized_A_B56.png,Stuhl,16,resized_A_B168.png,Frau,8,resized_A_B55.png,Schlange,3,resized_A_B33.png,Zünder,6,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,8,8,8,76.91521580005065,,,,,,78.77625799993984,1,3,[0.03333333 0.28166667],2.986185299931094,83.26421419996768,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
LEALCO-EEG,132.0,2,B-A,4.0,1.0,training,5,B,6,10,test item,1-1,resized_A_B56.png,Stuhl,133,resized_A_B109.png,Boot,15,resized_A_A148.png,Giraffe,11,resized_A_B56.png,Stuhl,16,resized_A_B168.png,Frau,8,resized_A_B55.png,Schlange,3,resized_A_B33.png,Zünder,6,35.29,36.47,4.11,3.41,3.43,1.75,3.31,1.79,2.86,30.67,2.892,HF,0.5,1.82,6.23,2.86,1,5,nn,33.05184438,50.36666169,0,9,9,9,83.40313369990326,,,,,,85.26504230010323,1,16,[ 0.2125     -0.24666667],1.7685984000563622,88.86912390007637,,,132,B,5,2024-12-04_14h00.39.290,task,2023.2.2,59.976884886164186,2024-12-04 14h00.53.671442 +0100,
