study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,10,1,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_B109.png,Boot,8,resized_B_C01.png,Kaninchen,2,resized_B_A06.png,Hut,1,resized_B_B73.png,Treppe,13,resized_A_B55.png,Schlange,3,resized_B_A70.png,Brunnen,10,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,0,0,0,95.78504420000081,,0.0011359000000084052,10.06812280000031,10.0681340000001,93.57474840000032,97.56162370000038,1,10,[-0.08916667 -0.08916667],3.15440050000052,101.59926470000028,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,10,2,test item,1-2,resized_B_B73.png,Treppe,137,resized_A_B109.png,Boot,8,resized_B_C01.png,Kaninchen,2,resized_B_A06.png,Hut,1,resized_B_B73.png,Treppe,13,resized_A_B55.png,Schlange,3,resized_B_A70.png,Brunnen,10,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,1,1,1,101.75074650000079,,,,,,103.61660630000006,0,3,[0.10583333 0.2325    ],2.452576399999998,109.87300529999993,1,13,[-0.25416667 -0.23333333],5.55513719999999,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,5,3,test item,2-2,resized_A_B08.png,Person,154,resized_B_B155.png,Messer,9,resized_B_A150.png,Känguru,1,resized_A_B08.png,Person,10,resized_B_A43.png,Blatt,2,resized_A_B20.png,Kerze,11,resized_A_A73.png,Klinge,12,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,2,2,2,110.01190150000002,,,,,,111.87352700000065,1,10,[-0.08416667 -0.07583333],3.4870530999996845,115.92791540000053,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,5,4,test item,1-2,resized_A_B20.png,Kerze,168,resized_B_B155.png,Messer,9,resized_B_A150.png,Känguru,1,resized_A_B08.png,Person,10,resized_B_A43.png,Blatt,2,resized_A_B20.png,Kerze,11,resized_A_A73.png,Klinge,12,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,3,3,3,116.0640269000005,,,,,,117.92854360000001,1,11,[ 0.09   -0.0575],2.002536400000281,120.58143440000003,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,6,5,test item,2-2,resized_A_B32.png,Kamin,184,resized_B_A03.png,Kleid,11,resized_B_A132.png,Ente,14,resized_B_B177.png,Schloss,12,resized_B_B193.png,Auge,2,resized_A_A74.png,Rubin,16,resized_A_B32.png,Kamin,8,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,4,4,4,120.74639480000042,,,,,,122.58258260000002,1,8,[0.27916667 0.07916667],1.885718999999881,125.00238300000001,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,6,6,test item,1-2,resized_A_A74.png,Rubin,165,resized_B_A03.png,Kleid,11,resized_B_A132.png,Ente,14,resized_B_B177.png,Schloss,12,resized_B_B193.png,Auge,2,resized_A_A74.png,Rubin,16,resized_A_B32.png,Kamin,8,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,5,5,5,125.16479359999994,,,,,,127.00294040000063,1,16,[ 0.22333333 -0.2375    ],2.4861463999995976,129.98982220000016,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,12,7,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_A90.png,Fabrik,7,resized_A_A148.png,Giraffe,1,resized_B_A185.png,Gesicht,16,resized_A_B199.png,Fisch,3,resized_A_B43.png,Parfüm,4,resized_B_B206.png,Axt,11,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,6,6,6,130.1463921000004,,,,,,132.00713500000074,1,16,[ 0.25333333 -0.24583333],3.1199060999997528,135.7447342000005,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,12,8,test item,2-2,resized_B_B206.png,Axt,179,resized_A_A90.png,Fabrik,7,resized_A_A148.png,Giraffe,1,resized_B_A185.png,Gesicht,16,resized_A_B199.png,Fisch,3,resized_A_B43.png,Parfüm,4,resized_B_B206.png,Axt,11,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,7,7,7,135.8868493,,,,,,137.74534140000014,0,4,[0.24083333 0.25666667],4.604658400000517,150.49041810000017,0,7,[0.04166667 0.07583333],10.125732600000447,1,11,[ 0.04166667 -0.05666667],11.87726610000027,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,1,9,test item,1-2,resized_A_B168.png,Frau,136,resized_B_A187.png,Brücke,16,resized_A_A139.png,Gans,12,resized_B_B180.png,Geist,15,resized_A_B168.png,Frau,4,resized_A_A52.png,Stein,13,resized_B_A23.png,Flasche,8,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,8,8,8,150.63327460000073,,,,,,152.49107100000037,1,4,[0.2475 0.2475],3.1531888999998046,156.31210350000038,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,1,A,1,10,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A187.png,Brücke,16,resized_A_A139.png,Gans,12,resized_B_B180.png,Geist,15,resized_A_B168.png,Frau,4,resized_A_A52.png,Stein,13,resized_B_A23.png,Flasche,8,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,9,9,9,156.4525134000005,,,,,,158.3127157000008,1,8,[0.25916667 0.0975    ],4.954689700000017,164.01851609999994,,,,,,,,,,,124,A,1,2025-01-03_13h55.10.524,task,2023.2.2,59.92150283142091,2025-01-03 13h55.19.889661 +0100,
