study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,5,1,test item,2-1,resized_A_B194.png,Raute,173,resized_B_A03.png,Kleid,15,resized_B_B175.png,Propeller,8,resized_B_A06.png,Hut,14,resized_A_B08.png,Person,2,resized_A_A166.png,Pyramide,4,resized_A_B194.png,Raute,11,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,0,0,0,97.86854349996429,,0.0010077999904751778,10.067599400004838,10.067609499965329,95.65502189996187,99.64244209998287,1,11,[ 0.0375     -0.07416667],1.9036346999928355,102.11251559999073,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,5,2,test item,1-1,resized_B_A06.png,Hut,135,resized_B_A03.png,Kleid,15,resized_B_B175.png,Propeller,8,resized_B_A06.png,Hut,14,resized_A_B08.png,Person,2,resized_A_A166.png,Pyramide,4,resized_A_B194.png,Raute,11,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,1,1,1,102.26064930000575,,,,,,104.12969659996452,1,14,[-0.09083333 -0.225     ],1.7680521999718621,106.44931180001004,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,14,3,test item,2-1,resized_A_A52.png,Stein,149,resized_B_B155.png,Messer,4,resized_A_A02.png,Mühle,7,resized_A_A04.png,Baum,2,resized_A_B168.png,Frau,13,resized_A_A52.png,Stein,1,resized_B_B164.png,kimono,6,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,2,2,2,106.60276099998737,,,,,,108.46684579999419,1,1,[-0.2625      0.22666667],3.0364603999769315,112.05404159997124,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,14,4,test item,1-1,resized_A_A04.png,Baum,130,resized_B_B155.png,Messer,4,resized_A_A02.png,Mühle,7,resized_A_A04.png,Baum,2,resized_A_B168.png,Frau,13,resized_A_A52.png,Stein,1,resized_B_B164.png,kimono,6,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,3,3,3,112.20058830000926,,,,,,114.054706099967,1,2,[-0.01833333  0.29416667],2.402568199962843,116.99148229998536,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,1,5,test item,1-1,resized_A_B22.png,Kreisel,158,resized_B_A68.png,Lampe,5,resized_A_B78.png,Pfeil,12,resized_A_B55.png,Schlange,15,resized_B_A181.png,Wolf,2,resized_A_B22.png,Kreisel,3,resized_A_B15.png,Schwangere,6,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,4,4,4,117.13443559996085,,,,,,118.99215149995871,1,3,[0.075  0.2175],1.7022410999634303,121.19508099998347,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,1,6,test item,2-1,resized_A_B55.png,Schlange,143,resized_B_A68.png,Lampe,5,resized_A_B78.png,Pfeil,12,resized_A_B55.png,Schlange,15,resized_B_A181.png,Wolf,2,resized_A_B22.png,Kreisel,3,resized_A_B15.png,Schwangere,6,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,5,5,5,121.33375659998273,,,,,,123.1957851999905,1,15,[ 0.1225     -0.28083333],1.9687592000118457,125.76589179999428,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,13,7,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_A141.png,Pferd,14,resized_B_C01.png,Kaninchen,9,resized_B_A153.png,Schwein,16,resized_B_B193.png,Auge,6,resized_B_A23.png,Flasche,13,resized_A_A74.png,Rubin,12,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,6,6,6,125.933963199961,,,,,,127.78294949996052,1,16,[ 0.23916667 -0.24      ],2.2857469000155106,130.56959359999746,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,13,8,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A141.png,Pferd,14,resized_B_C01.png,Kaninchen,9,resized_B_A153.png,Schwein,16,resized_B_B193.png,Auge,6,resized_B_A23.png,Flasche,13,resized_A_A74.png,Rubin,12,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,7,7,7,130.75106769998092,,,,,,132.57034159998875,1,6,[-0.11416667  0.09833333],2.402640199987218,135.5404714999604,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,3,9,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A187.png,Brücke,2,resized_B_A150.png,Känguru,5,resized_B_A188.png,Tür,9,resized_B_A77.png,Hang,6,resized_A_A73.png,Klinge,1,resized_A_B33.png,Zünder,11,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,8,8,8,135.67985660000704,,,,,,137.54121599998325,1,6,[-0.07083333  0.07833333],2.335679900017567,140.7449027999537,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
LEALCO-EEG,107.0,1,B-A,3.0,1.0,training,3,B,3,10,test item,2-1,resized_A_A73.png,Klinge,177,resized_B_A187.png,Brücke,2,resized_B_A150.png,Känguru,5,resized_B_A188.png,Tür,9,resized_B_A77.png,Hang,6,resized_A_A73.png,Klinge,1,resized_A_B33.png,Zünder,11,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,9,9,9,140.88489839999238,,,,,,142.74555099999998,1,1,[-0.18333333  0.22333333],3.136644400015939,146.46624559996417,,,107,B,3,2024-10-22_10h08.17.480,task,2023.2.2,59.932707552888985,2024-10-22 10h08.29.307228 +0200,
