study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,9,11,test item,1-1,resized_A_A04.png,Baum,130,resized_A_A141.png,Pferd,12,resized_A_A148.png,Giraffe,1,resized_A_A04.png,Baum,7,resized_B_A188.png,Tür,5,resized_B_A23.png,Flasche,10,resized_A_A122.png,Sturz,6,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,10,10,10,134.76619350000146,,,,,,136.6256979000009,1,7,[0.09       0.07833333],2.1355424000012135,139.36198680000052,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,9,12,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_A141.png,Pferd,12,resized_A_A148.png,Giraffe,1,resized_A_A04.png,Baum,7,resized_B_A188.png,Tür,5,resized_B_A23.png,Flasche,10,resized_A_A122.png,Sturz,6,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,11,11,11,139.49843340000007,,,,,,141.36304390000078,1,6,[-0.1025      0.07416667],3.5363133999999263,145.53430180000032,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,12,13,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_A03.png,Kleid,3,resized_B_B19.png,Krawatte,9,resized_B_A36.png,Stern,4,resized_A_B43.png,Parfüm,8,resized_A_B39.png,Sessel,15,resized_B_B164.png,kimono,6,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,12,12,12,145.68258320000132,,,,,,147.55163250000078,1,15,[ 0.12416667 -0.2975    ],3.203043199999229,151.58921139999984,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,12,14,test item,1-1,resized_A_B43.png,Parfüm,157,resized_B_A03.png,Kleid,3,resized_B_B19.png,Krawatte,9,resized_B_A36.png,Stern,4,resized_A_B43.png,Parfüm,8,resized_A_B39.png,Sessel,15,resized_B_B164.png,kimono,6,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,13,13,13,151.73295140000118,,,,,,153.5899655000012,1,8,[0.27416667 0.1075    ],3.4866799999999785,157.6271772,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,7,15,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_B155.png,Messer,4,resized_B_B70.png,Quadrat,1,resized_A_A52.png,Stein,7,resized_B_A181.png,Wolf,6,resized_B_B49.png,Magnet,8,resized_A_A166.png,Pyramide,5,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,14,14,14,157.76571390000026,,,,,,159.6285011,0,1,[-0.25583333  0.26083333],4.103720199998861,173.59104780000052,0,7,[0.07916667 0.06833333],7.857129799998802,1,8,[0.2325     0.06583333],13.228073999998742,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,7,16,test item,2-1,resized_A_A52.png,Stein,149,resized_B_B155.png,Messer,4,resized_B_B70.png,Quadrat,1,resized_A_A52.png,Stein,7,resized_B_A181.png,Wolf,6,resized_B_B49.png,Magnet,8,resized_A_A166.png,Pyramide,5,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,15,15,15,173.7317364999999,,,,,,175.5918683,1,7,[0.08416667 0.09166667],3.2697611000003235,179.47936880000088,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,14,17,test item,1-1,resized_B_A153.png,Schwein,131,resized_B_A156.png,Bär,7,resized_B_A197.png,Hirsch,15,resized_B_A153.png,Schwein,9,resized_A_B199.png,Fisch,1,resized_A_A74.png,Rubin,14,resized_B_B206.png,Axt,10,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,16,16,16,179.61984940000002,,,,,,181.48019710000153,1,9,[-0.2425     -0.07166667],4.2537639000001946,186.30122230000052,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,14,18,test item,2-1,resized_A_B199.png,Fisch,148,resized_B_A156.png,Bär,7,resized_B_A197.png,Hirsch,15,resized_B_A153.png,Schwein,9,resized_A_B199.png,Fisch,1,resized_A_A74.png,Rubin,14,resized_B_B206.png,Axt,10,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,17,17,17,186.44398060000094,,,,,,188.31914850000067,0,10,[-0.08666667 -0.0925    ],4.50427049999962,200.29635860000053,1,1,[-0.21666667  0.22916667],11.093119399998614,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,6,19,test item,2-1,resized_B_A129.png,Huhn,146,resized_B_A147.png,Hund,10,resized_A_A02.png,Mühle,16,resized_B_B177.png,Schloss,9,resized_B_A129.png,Huhn,7,resized_B_A176.png,Trophäe,11,resized_A_B33.png,Zünder,8,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,18,18,18,200.43700830000125,,,,,,202.29760140000144,1,7,[0.09833333 0.09333333],2.3690638999996736,205.2343021000015,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,6,20,test item,1-1,resized_B_B177.png,Schloss,132,resized_B_A147.png,Hund,10,resized_A_A02.png,Mühle,16,resized_B_B177.png,Schloss,9,resized_B_A129.png,Huhn,7,resized_B_A176.png,Trophäe,11,resized_A_B33.png,Zünder,8,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,19,19,19,205.37568120000105,,,,,,207.23516870000094,0,16,[ 0.23916667 -0.24916667],3.3696395000006305,215.5762752999999,1,9,[-0.2075 -0.0875],7.556611200001498,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,1,21,test item,1-1,resized_B_B180.png,Geist,129,resized_A_B109.png,Boot,1,resized_B_A150.png,Känguru,2,resized_B_B180.png,Geist,8,resized_B_A185.png,Gesicht,7,resized_A_A179.png,Drachen,10,resized_B_B143.png,Tanne,15,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,20,20,20,215.7209139000006,,,,,,217.59388840000065,1,8,[0.28083333 0.07666667],2.6193373999994947,220.81414790000053,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,1,22,test item,2-1,resized_B_B143.png,Tanne,175,resized_A_B109.png,Boot,1,resized_B_A150.png,Känguru,2,resized_B_B180.png,Geist,8,resized_B_A185.png,Gesicht,7,resized_A_A179.png,Drachen,10,resized_B_B143.png,Tanne,15,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,21,21,21,220.95977200000016,,,,,,222.83171530000072,1,15,[ 0.07166667 -0.23916667],2.6358347999994294,225.96794010000121,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,11,23,test item,1-1,resized_B_A06.png,Hut,135,resized_A_A93.png,Haus,14,resized_B_B175.png,Propeller,12,resized_B_A06.png,Hut,1,resized_A_B168.png,Frau,9,resized_A_B55.png,Schlange,4,resized_B_A54.png,Flamme,2,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,22,22,22,226.10108330000003,,,,,,227.9691883000014,1,1,[-0.25333333  0.275     ],2.9361070999984804,231.4730096000003,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,11,24,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_A93.png,Haus,14,resized_B_B175.png,Propeller,12,resized_B_A06.png,Hut,1,resized_A_B168.png,Frau,9,resized_A_B55.png,Schlange,4,resized_B_A54.png,Flamme,2,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,23,23,23,231.61217060000126,,,,,,233.47377920000145,1,4,[0.22166667 0.25      ],2.936259500000233,237.12775890000012,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,8,25,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B192.png,Katze,5,resized_B_C01.png,Kaninchen,8,resized_A_B150.png,Rakete,16,resized_A_B139.png,Trichter,13,resized_A_A73.png,Klinge,9,resized_A_B32.png,Kamin,2,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,24,24,24,237.26624840000113,,,,,,239.1286282000001,1,16,[ 0.23416667 -0.22166667],4.403896100000566,244.1169499000007,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,8,26,test item,2-1,resized_A_A73.png,Klinge,177,resized_A_B192.png,Katze,5,resized_B_C01.png,Kaninchen,8,resized_A_B150.png,Rakete,16,resized_A_B139.png,Trichter,13,resized_A_A73.png,Klinge,9,resized_A_B32.png,Kamin,2,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,25,25,25,244.2587223999999,,,,,,246.11778870000126,1,9,[-0.25416667 -0.09416667],3.1197391000005155,249.80468890000157,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,3,27,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_B157.png,Hammer,2,resized_B_A140.png,Flamingo,8,resized_B_B24.png,Baby,3,resized_B_A37.png,Tasse,16,resized_B_A77.png,Hang,5,resized_B_A70.png,Brunnen,7,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,26,26,26,249.94243050000114,,,,,,251.80584420000014,1,16,[ 0.24166667 -0.245     ],2.6693264999994426,255.1095452999998,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
LEALCO-EEG,113.0,1,B-A,1.0,2.0,training,1,A,3,28,test item,1-1,resized_B_A77.png,Hang,161,resized_A_B157.png,Hammer,2,resized_B_A140.png,Flamingo,8,resized_B_B24.png,Baby,3,resized_B_A37.png,Tasse,16,resized_B_A77.png,Hang,5,resized_B_A70.png,Brunnen,7,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,27,27,27,255.25794040000073,,,,,,257.1103597000001,1,5,[-0.32416667  0.06916667],2.4519775999997364,260.0303770999999,,,,,,,,,,,113,A,1,2024-10-30_13h33.35.391,task,2023.2.2,59.95200242692229,2024-10-30 13h33.41.545292 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.05216819999987,270.0370684999998,,,,,,,,,
