study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,12,11,test item,1-2,resized_B_A185.png,Gesicht,138,resized_A_A90.png,Fabrik,8,resized_A_A148.png,Giraffe,10,resized_B_A185.png,Gesicht,6,resized_A_B199.png,Fisch,1,resized_A_B43.png,Parfüm,16,resized_B_B206.png,Axt,15,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,10,10,10,84.19857290000073,,,,,,86.06427580000036,1,6,[-0.03916667  0.0675    ],1.6353564999999435,88.30040610000015,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,12,12,test item,2-2,resized_B_B206.png,Axt,179,resized_A_A90.png,Fabrik,8,resized_A_A148.png,Giraffe,10,resized_B_A185.png,Gesicht,6,resized_A_B199.png,Fisch,1,resized_A_B43.png,Parfüm,16,resized_B_B206.png,Axt,15,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,11,11,11,88.44871670000066,,,,,,90.30116780000026,1,15,[ 0.09       -0.23083333],2.5693553000000975,93.50485700000081,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,4,13,test item,2-2,resized_B_A181.png,Wolf,155,resized_B_A147.png,Hund,11,resized_B_B70.png,Quadrat,15,resized_B_A181.png,Wolf,13,resized_A_B22.png,Kreisel,2,resized_A_A166.png,Pyramide,8,resized_B_A123.png,Tänzer,12,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,12,12,12,93.64848390000043,,,,,,95.5055753000006,1,13,[-0.23666667 -0.22833333],2.285640699999931,98.44242440000016,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,4,14,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_A147.png,Hund,11,resized_B_B70.png,Quadrat,15,resized_B_A181.png,Wolf,13,resized_A_B22.png,Kreisel,2,resized_A_A166.png,Pyramide,8,resized_B_A123.png,Tänzer,12,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,13,13,13,98.5831147000008,,,,,,100.4430452000006,1,8,[0.22833333 0.0625    ],1.8520296000006056,102.9794606000005,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,2,15,test item,1-2,resized_B_A36.png,Stern,140,resized_A_A134.png,Vogel,13,resized_B_A197.png,Hirsch,15,resized_B_A153.png,Schwein,16,resized_B_A36.png,Stern,6,resized_A_B39.png,Sessel,8,resized_B_A54.png,Flamme,4,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,14,14,14,103.122206,,,,,,104.98022930000025,1,6,[-0.07583333  0.07916667],1.6346811000003072,107.1329179000004,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,2,16,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_A134.png,Vogel,13,resized_B_A197.png,Hirsch,15,resized_B_A153.png,Schwein,16,resized_B_A36.png,Stern,6,resized_A_B39.png,Sessel,8,resized_B_A54.png,Flamme,4,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,15,15,15,107.28416330000073,,,,,,109.1503945000004,1,4,[0.28416667 0.1975    ],1.7519626999992397,111.55326160000004,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,9,17,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_A141.png,Pferd,16,resized_B_A142.png,Reiter,1,resized_B_B167.png,Fliege,3,resized_B_A77.png,Hang,15,resized_B_A176.png,Trophäe,7,resized_A_B194.png,Raute,13,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,16,16,16,111.70436210000025,,,,,,113.55407200000082,1,3,[0.075      0.21166667],2.052389200000107,116.2572312000002,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,9,18,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_A141.png,Pferd,16,resized_B_A142.png,Reiter,1,resized_B_B167.png,Fliege,3,resized_B_A77.png,Hang,15,resized_B_A176.png,Trophäe,7,resized_A_B194.png,Raute,13,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,17,17,17,116.40728180000042,,,,,,118.27470840000024,1,7,[0.05333333 0.09333333],2.118979300000319,121.02797640000063,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,7,19,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B192.png,Katze,11,resized_A_B78.png,Pfeil,12,resized_A_B56.png,Stuhl,2,resized_B_A129.png,Huhn,6,resized_B_A33.png,Roboter,9,resized_B_A11.png,Medaille,1,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,18,18,18,121.17096270000002,,,,,,123.02872430000025,1,1,[-0.25        0.25916667],1.9690575000004173,125.76525860000038,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,7,20,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B192.png,Katze,11,resized_A_B78.png,Pfeil,12,resized_A_B56.png,Stuhl,2,resized_B_A129.png,Huhn,6,resized_B_A33.png,Roboter,9,resized_B_A11.png,Medaille,1,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,19,19,19,125.91111290000026,,,,,,127.76606270000048,1,9,[-0.26166667 -0.05583333],1.2349795000000086,129.95209670000077,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,3,21,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_B54.png,Telefon,11,resized_B_B19.png,Krawatte,16,resized_A_A76.png,Mauer,12,resized_B_A20.png,Grill,5,resized_A_B15.png,Schwangere,2,resized_A_B33.png,Zünder,8,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,20,20,20,130.09424840000065,,,,,,131.95292080000036,1,2,[-0.08        0.20333333],1.418323099999725,133.97222670000065,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,3,22,test item,2-2,resized_A_B33.png,Zünder,180,resized_A_B54.png,Telefon,11,resized_B_B19.png,Krawatte,16,resized_A_A76.png,Mauer,12,resized_B_A20.png,Grill,5,resized_A_B15.png,Schwangere,2,resized_A_B33.png,Zünder,8,10.59,11.76,5.31,3.07,2.71,2.32,2.93,3,2.54,4.8,2.09,LF,None,None,None,None,2,6,nn,0.711231873,0.825682979,0,21,21,21,134.11910540000008,,,,,,135.9729997000004,1,8,[0.22666667 0.07833333],1.768692600000577,138.3092355000008,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,8,23,test item,2-2,resized_B_B164.png,kimono,182,resized_A_B157.png,Hammer,9,resized_B_B175.png,Propeller,12,resized_A_B150.png,Rakete,11,resized_B_B24.png,Baby,13,resized_B_A37.png,Tasse,16,resized_B_B164.png,kimono,15,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,22,22,22,138.45093070000075,,,,,,140.30983510000078,1,15,[ 0.08166667 -0.20666667],1.6349559999998746,142.51267800000005,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,8,24,test item,1-2,resized_B_B24.png,Baby,142,resized_A_B157.png,Hammer,9,resized_B_B175.png,Propeller,12,resized_A_B150.png,Rakete,11,resized_B_B24.png,Baby,13,resized_B_A37.png,Tasse,16,resized_B_B164.png,kimono,15,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,23,23,23,142.6621440000008,,,,,,144.51352270000007,1,13,[-0.22833333 -0.24416667],2.1355256999995618,147.30001549999997,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,1,25,test item,1-2,resized_A_B168.png,Frau,136,resized_B_A187.png,Brücke,5,resized_A_A139.png,Gans,2,resized_B_B180.png,Geist,10,resized_A_B168.png,Frau,7,resized_A_A52.png,Stein,12,resized_B_A23.png,Flasche,4,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,24,24,24,147.44412869999996,,,,,,149.3008509000001,1,7,[0.1025     0.09833333],1.8854127000004155,151.85389900000064,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,1,26,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A187.png,Brücke,5,resized_A_A139.png,Gans,2,resized_B_B180.png,Geist,10,resized_A_B168.png,Frau,7,resized_A_A52.png,Stein,12,resized_B_A23.png,Flasche,4,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,25,25,25,151.99964510000063,,,,,,153.87137490000077,1,4,[0.22333333 0.27166667],2.202479999999923,156.5078757000001,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,10,27,test item,2-2,resized_B_A70.png,Brunnen,183,resized_A_B109.png,Boot,2,resized_B_C01.png,Kaninchen,16,resized_B_A06.png,Hut,1,resized_B_B73.png,Treppe,8,resized_A_B55.png,Schlange,11,resized_B_A70.png,Brunnen,7,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,26,26,26,156.64838820000023,,,,,,158.50867670000025,1,7,[0.08416667 0.07833333],1.5183470000001762,160.6114367,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
LEALCO-EEG,124.0,1,B-A,4.0,1.0,training,3,A,10,28,test item,1-2,resized_B_B73.png,Treppe,137,resized_A_B109.png,Boot,2,resized_B_C01.png,Kaninchen,16,resized_B_A06.png,Hut,1,resized_B_B73.png,Treppe,8,resized_A_B55.png,Schlange,11,resized_B_A70.png,Brunnen,7,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,27,27,27,160.75454489999993,,,,,,162.61214710000058,1,11,[ 0.11833333 -0.06166667],1.6850850999999238,164.74767610000072,,124,A,3,2025-01-03_14h13.36.620,task,2023.2.2,59.59727735806374,2025-01-03 14h13.48.294990 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.7625222000006,,,,,,,,,
