study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,14,1,test item,1-1,resized_A_B43.png,Parfüm,157,resized_B_A03.png,Kleid,12,resized_A_B78.png,Pfeil,7,resized_A_B43.png,Parfüm,15,resized_A_B20.png,Kerze,8,resized_A_B194.png,Raute,10,resized_A_B33.png,Zünder,13,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,0,0,0,32.92598519998137,,0.0010461000492796302,10.061438500066288,10.061448800028302,30.718551800004207,34.70519610005431,1,15,[ 0.06583333 -0.24166667],7.224332900019363,43.37998100009281,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,14,2,test item,2-1,resized_A_B194.png,Raute,173,resized_B_A03.png,Kleid,12,resized_A_B78.png,Pfeil,7,resized_A_B43.png,Parfüm,15,resized_A_B20.png,Kerze,8,resized_A_B194.png,Raute,10,resized_A_B33.png,Zünder,13,4.76,8.24,5.91,2.72,2.11,3.11,2.69,2.76,1.93,0.28,0.9,LF,None,None,None,None,2,5,nn,0.302477923,0.539555214,0,1,1,1,43.52504179999232,,,,,,45.38086600007955,1,10,[-0.06083333 -0.09916667],5.754919599974528,52.9547172000166,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,7,3,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_A93.png,Haus,5,resized_B_A132.png,Ente,4,resized_B_A129.png,Huhn,7,resized_A_B196.png,Fenster,6,resized_A_B22.png,Kreisel,3,resized_A_B139.png,Trichter,14,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,2,2,2,53.09733980009332,,,,,,54.95556250005029,1,3,[0.03083333 0.29083333],5.221858499920927,62.696474700002,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,7,4,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_A93.png,Haus,5,resized_B_A132.png,Ente,4,resized_B_A129.png,Huhn,7,resized_A_B196.png,Fenster,6,resized_A_B22.png,Kreisel,3,resized_A_B139.png,Trichter,14,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,3,3,3,62.845256600063294,,,,,,64.7138258999912,1,7,[0.09083333 0.085     ],10.2588178999722,77.62561139999889,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,2,5,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_B157.png,Hammer,7,resized_A_A148.png,Giraffe,8,resized_A_A100.png,Ruderer,4,resized_A_A166.png,Pyramide,10,resized_A_A122.png,Sturz,15,resized_B_A70.png,Brunnen,1,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,4,4,4,77.76897279999685,,,,,,79.64302369998768,1,15,[ 0.07333333 -0.23833333],5.488419099943712,87.53411080001388,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,2,6,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_B157.png,Hammer,7,resized_A_A148.png,Giraffe,8,resized_A_A100.png,Ruderer,4,resized_A_A166.png,Pyramide,10,resized_A_A122.png,Sturz,15,resized_B_A70.png,Brunnen,1,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,5,5,5,87.6824877000181,,,,,,89.55135750002228,1,4,[0.2425 0.2225],4.787665999960154,96.24079389998224,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,4,7,test item,2-1,resized_A_A76.png,Mauer,147,resized_B_A156.png,Bär,10,resized_B_A150.png,Känguru,12,resized_B_A06.png,Hut,14,resized_A_A76.png,Mauer,9,resized_B_A181.png,Wolf,1,resized_B_A176.png,Trophäe,2,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,6,6,6,96.37824610003736,,,,,,98.24207340006251,0,14,[-0.08833333 -0.25166667],14.61210059991572,121.84622150007635,1,9,[-0.27083333 -0.08166667],20.834599599940702,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,4,8,test item,1-1,resized_B_A06.png,Hut,135,resized_B_A156.png,Bär,10,resized_B_A150.png,Känguru,12,resized_B_A06.png,Hut,14,resized_A_A76.png,Mauer,9,resized_B_A181.png,Wolf,1,resized_B_A176.png,Trophäe,2,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,7,7,7,121.99670680006966,,,,,,123.8636960000731,1,14,[-0.10166667 -0.25333333],3.036146399914287,128.45174759998918,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,6,9,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_B54.png,Telefon,13,resized_A_A02.png,Mühle,8,resized_B_A153.png,Schwein,2,resized_B_A188.png,Tür,12,resized_A_B55.png,Schlange,7,resized_A_B08.png,Person,15,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,8,8,8,128.59287589997984,,,,,,130.4525165000232,1,7,[0.04083333 0.0625    ],3.4200176999438554,135.3076069999952,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,6,10,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B54.png,Telefon,13,resized_A_A02.png,Mühle,8,resized_B_A153.png,Schwein,2,resized_B_A188.png,Tür,12,resized_A_B55.png,Schlange,7,resized_A_B08.png,Person,15,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,9,9,9,135.4488188000396,,,,,,137.30830490007065,1,2,[-0.10083333  0.2625    ],5.171260400093161,144.76557490008418,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
LEALCO-EEG,127.0,2,A-B,3.0,2.0,training,1,B,13,11,test item,2-1,resized_B_B152.png,Säge,171,resized_A_A90.png,Fabrik,4,resized_B_A197.png,Hirsch,9,resized_B_A185.png,Gesicht,13,resized_B_A33.png,Roboter,5,resized_B_A77.png,Hang,10,resized_B_B152.png,Säge,1,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,10,10,10,144.9089754000306,,,,,,146.76622230000794,1,1,[-0.23666667  0.25916667],3.4533505999716,151.92137840006035,,,,,,,127,B,1,2024-11-26_10h02.15.666,task,2023.2.2,59.95764595934886,2024-11-26 10h02.23.795346 +0100,
