study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,12,1,test item,1-2,resized_A_A113.png,Engel,139,resized_B_A147.png,Hund,13,resized_B_C01.png,Kaninchen,9,resized_B_B177.png,Schloss,6,resized_A_A113.png,Engel,3,resized_A_A179.png,Drachen,5,resized_A_A73.png,Klinge,14,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,0,0,0,28.09311129990965,,0.0010393999982625246,10.066347599960864,10.066357400035486,25.87972899992019,29.86644949996844,1,3,[0.115      0.21666667],7.023904099827632,39.22517729992978,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,12,2,test item,2-2,resized_A_A179.png,Drachen,150,resized_B_A147.png,Hund,13,resized_B_C01.png,Kaninchen,9,resized_B_B177.png,Schloss,6,resized_A_A113.png,Engel,3,resized_A_A179.png,Drachen,5,resized_A_A73.png,Klinge,14,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,1,1,1,39.3770181001164,,,,,,41.24262779997662,1,5,[-0.28        0.03583333],5.254385700216517,48.23294589994475,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,10,3,test item,2-2,resized_A_B32.png,Kamin,184,resized_B_A03.png,Kleid,8,resized_B_A150.png,Känguru,3,resized_B_A185.png,Gesicht,15,resized_A_A52.png,Stein,6,resized_A_A100.png,Ruderer,7,resized_A_B32.png,Kamin,11,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,2,2,2,48.37814339995384,,,,,,50.25021190010011,1,11,[ 0.09083333 -0.06      ],2.5192280001938343,54.55473949993029,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,10,4,test item,1-2,resized_B_A185.png,Gesicht,138,resized_B_A03.png,Kleid,8,resized_B_A150.png,Känguru,3,resized_B_A185.png,Gesicht,15,resized_A_A52.png,Stein,6,resized_A_A100.png,Ruderer,7,resized_A_B32.png,Kamin,11,14.46,34.52,5.44,3.5,2.39,3.57,3.32,2.39,2.89,195.05,3.695,HF,1,2.67,6,3.79,2,7,nn,196.2591215,239.1537609,0,3,3,3,54.70161459990777,,,,,,56.57219660002738,1,15,[ 0.0975     -0.24666667],3.5535774999298155,61.227171499980614,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,7,5,test item,2-2,resized_B_B206.png,Axt,179,resized_B_A187.png,Brücke,15,resized_A_A02.png,Mühle,1,resized_B_A37.png,Tasse,6,resized_B_B49.png,Magnet,9,resized_A_A74.png,Rubin,7,resized_B_B206.png,Axt,10,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,4,4,4,61.36901449994184,,,,,,63.22780640004203,1,10,[-0.0875     -0.10916667],11.710439899936318,77.04051960003562,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,7,6,test item,1-2,resized_A_A74.png,Rubin,165,resized_B_A187.png,Brücke,15,resized_A_A02.png,Mühle,1,resized_B_A37.png,Tasse,6,resized_B_B49.png,Magnet,9,resized_A_A74.png,Rubin,7,resized_B_B206.png,Axt,10,9.41,10.59,5.13,3.14,3.07,1.93,2.93,2.86,3.11,1.02,1.43,LF,1.4,2.61,6.22,8.94,2,5,nn,0.8175079,1.357063113,0,5,5,5,77.18972050002776,,,,,,79.05785099999048,1,7,[0.08166667 0.04833333],1.8018809000495821,82.22802360006608,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,2,7,test item,1-2,resized_A_B168.png,Frau,136,resized_A_B109.png,Boot,1,resized_B_B19.png,Krawatte,6,resized_A_B56.png,Stuhl,2,resized_A_B168.png,Frau,13,resized_B_A129.png,Huhn,9,resized_A_B08.png,Person,11,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,6,6,6,82.37785580009222,,,,,,84.24562390008941,0,11,[ 0.11083333 -0.07      ],6.122298900038004,95.90633090003394,1,13,[-0.2325 -0.2575],9.45835500000976,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,2,8,test item,2-2,resized_A_B08.png,Person,154,resized_A_B109.png,Boot,1,resized_B_B19.png,Krawatte,6,resized_A_B56.png,Stuhl,2,resized_A_B168.png,Frau,13,resized_B_A129.png,Huhn,9,resized_A_B08.png,Person,11,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,7,7,7,96.05575709999539,,,,,,97.92367719998583,1,11,[ 0.06166667 -0.04583333],3.3032961999997497,102.69552020006813,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,9,9,test item,1-2,resized_B_A11.png,Medaille,167,resized_A_B192.png,Katze,3,resized_B_A197.png,Hirsch,7,resized_A_A04.png,Baum,9,resized_A_B196.png,Fenster,4,resized_B_A11.png,Medaille,2,resized_B_B152.png,Säge,6,15.48,15.48,4.86,2.82,3.07,2.36,2.79,2.54,2.68,3.98,2.01,LF,1.6,2.89,6.22,5.57,3,8,nn,3.760536338,6.008683062,0,8,8,8,102.84162979992107,,,,,,104.69611839996651,1,2,[-0.09583333  0.21916667],3.937087900005281,109.85141290002503,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
LEALCO-EEG,130.0,2,B-A,2.0,2.0,training,2,B,9,10,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_B192.png,Katze,3,resized_B_A197.png,Hirsch,7,resized_A_A04.png,Baum,9,resized_A_B196.png,Fenster,4,resized_B_A11.png,Medaille,2,resized_B_B152.png,Säge,6,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,9,9,9,109.99182020011358,,,,,,111.85209900001064,1,4,[0.24416667 0.2325    ],3.920533899916336,117.34103909996338,,,,,,,130,B,2,2024-12-02_11h34.53.199,task,2023.2.2,59.97648923269918,2024-12-02 11h35.02.486001 +0100,
