study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,5,1,test item,2-2,resized_B_B206.png,Axt,179,resized_A_B54.png,Telefon,10,resized_B_A142.png,Reiter,5,resized_B_B180.png,Geist,16,resized_A_B168.png,Frau,12,resized_A_B194.png,Raute,6,resized_B_B206.png,Axt,8,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,0,0,0,198.57124150000163,,0.0010291999933542684,10.061986200002139,10.061995399999432,196.35828450000554,200.36149890000524,1,8,[0.24583333 0.0825    ],12.178680299999542,214.0908664000017,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,5,2,test item,1-2,resized_A_B168.png,Frau,136,resized_A_B54.png,Telefon,10,resized_B_A142.png,Reiter,5,resized_B_B180.png,Geist,16,resized_A_B168.png,Frau,12,resized_A_B194.png,Raute,6,resized_B_B206.png,Axt,8,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,1,1,1,214.23714559999644,,,,,,216.10827840000275,1,12,[ 0.27  -0.095],8.25730470000417,226.45161180000287,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,9,3,test item,2-2,resized_B_A33.png,Roboter,156,resized_A_B109.png,Boot,15,resized_B_C01.png,Kaninchen,9,resized_B_B177.png,Schloss,14,resized_A_B55.png,Schlange,16,resized_B_A33.png,Roboter,11,resized_A_B20.png,Kerze,12,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,2,2,2,226.59541439999884,,,,,,228.46868499999982,1,11,[ 0.03833333 -0.045     ],8.424390500003938,239.04513640000368,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,9,4,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_B109.png,Boot,15,resized_B_C01.png,Kaninchen,9,resized_B_B177.png,Schloss,14,resized_A_B55.png,Schlange,16,resized_B_A33.png,Roboter,11,resized_A_B20.png,Kerze,12,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,3,3,3,239.18236039999465,,,,,,241.04599669999152,1,12,[ 0.21833333 -0.0775    ],3.6202482000080636,246.73507529999188,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,10,5,test item,2-2,resized_B_A23.png,Flasche,153,resized_A_A93.png,Haus,16,resized_B_A135.png,Kamel,2,resized_A_B56.png,Stuhl,11,resized_B_A23.png,Flasche,5,resized_A_B15.png,Schwangere,12,resized_B_B143.png,Tanne,8,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,4,4,4,246.87428819999332,,,,,,248.73583239999425,1,5,[-0.26166667  0.06833333],6.622558400005801,256.9603522999969,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,10,6,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_A93.png,Haus,16,resized_B_A135.png,Kamel,2,resized_A_B56.png,Stuhl,11,resized_B_A23.png,Flasche,5,resized_A_B15.png,Schwangere,12,resized_B_B143.png,Tanne,8,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,5,5,5,257.10232330000144,,,,,,258.9610823999974,1,12,[ 0.22666667 -0.0625    ],11.643558399999165,272.4736639000039,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,12,7,test item,1-2,resized_A_A113.png,Engel,139,resized_B_A147.png,Hund,5,resized_B_A150.png,Känguru,15,resized_A_A113.png,Engel,1,resized_B_A43.png,Blatt,16,resized_A_B39.png,Sessel,10,resized_A_A151.png,Fuchs,11,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,6,6,6,272.6140982999932,,,,,,274.4742589999951,1,1,[-0.20916667  0.25333333],10.759287399996538,289.55454969999846,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,12,8,test item,2-2,resized_A_A151.png,Fuchs,181,resized_B_A147.png,Hund,5,resized_B_A150.png,Känguru,15,resized_A_A113.png,Engel,1,resized_B_A43.png,Blatt,16,resized_A_B39.png,Sessel,10,resized_A_A151.png,Fuchs,11,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,7,7,7,289.7045114999928,,,,,,291.57193299999926,1,11,[ 0.0775     -0.03416667],5.8221955000044545,298.8623737000016,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,2,9,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_A134.png,Vogel,10,resized_A_A02.png,Mühle,3,resized_B_A188.png,Tür,6,resized_A_A100.png,Ruderer,4,resized_A_A73.png,Klinge,11,resized_B_A54.png,Flamme,5,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,8,8,8,299.0110985999927,,,,,,300.8798853000044,1,5,[-0.25166667  0.1       ],6.989600800006883,309.6047025000007,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,1,B,2,10,test item,1-2,resized_B_A188.png,Tür,141,resized_A_A134.png,Vogel,10,resized_A_A02.png,Mühle,3,resized_B_A188.png,Tür,6,resized_A_A100.png,Ruderer,4,resized_A_A73.png,Klinge,11,resized_B_A54.png,Flamme,5,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,9,9,9,309.748176299996,,,,,,311.60558400000446,1,6,[-0.035  0.075],8.69121809999342,321.8985341999942,,,142,B,1,2025-01-07_12h22.04.106,task,2023.2.2,59.940359340147126,2025-01-07 12h22.15.586108 +0100,
