study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,9,1,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A93.png,Haus,10,resized_B_B175.png,Propeller,5,resized_A_B150.png,Rakete,6,resized_B_B193.png,Auge,3,resized_A_A74.png,Rubin,7,resized_B_B206.png,Axt,4,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,0,0,0,44.40102950000437,,0.0010203999991063029,10.068046900007175,10.0680546000076,42.14754949999042,46.1343482999946,1,3,[0.08   0.2525],3.9544693999923766,51.322867700015195,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,9,2,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_A93.png,Haus,10,resized_B_B175.png,Propeller,5,resized_A_B150.png,Rakete,6,resized_B_B193.png,Auge,3,resized_A_A74.png,Rubin,7,resized_B_B206.png,Axt,4,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,1,1,1,51.474103599990485,,,,,,53.32358500000555,1,6,[-0.06083333  0.06333333],3.5033026000019163,57.72818659999757,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,8,3,test item,1-1,resized_B_A77.png,Hang,161,resized_B_A68.png,Lampe,5,resized_B_A140.png,Flamingo,16,resized_A_A76.png,Mauer,10,resized_A_B196.png,Fenster,1,resized_B_A77.png,Hang,7,resized_B_A176.png,Trophäe,12,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,2,2,2,57.86307900000247,,,,,,59.7295882999897,1,7,[0.075      0.08583333],4.754005700000562,65.73511320000398,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,8,4,test item,2-1,resized_A_A76.png,Mauer,147,resized_B_A68.png,Lampe,5,resized_B_A140.png,Flamingo,16,resized_A_A76.png,Mauer,10,resized_A_B196.png,Fenster,1,resized_B_A77.png,Hang,7,resized_B_A176.png,Trophäe,12,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,3,3,3,65.87578410000424,,,,,,67.7357561000099,0,1,[-0.2475      0.24166667],4.437504600005923,79.19670610001776,1,10,[-0.08666667 -0.08666667],9.525106999994023,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,6,5,test item,1-1,resized_B_B49.png,Magnet,163,resized_A_B109.png,Boot,1,resized_B_B19.png,Krawatte,7,resized_B_A33.png,Roboter,9,resized_B_B49.png,Magnet,15,resized_B_A11.png,Medaille,4,resized_B_A123.png,Tänzer,16,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,4,4,4,79.34826800000155,,,,,,81.21386640000856,1,15,[ 0.0625 -0.26  ],2.435847399989143,84.53438749999623,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,6,6,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B109.png,Boot,1,resized_B_B19.png,Krawatte,7,resized_B_A33.png,Roboter,9,resized_B_B49.png,Magnet,15,resized_B_A11.png,Medaille,4,resized_B_A123.png,Tänzer,16,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,5,5,5,84.68243230000371,,,,,,86.55186710000271,1,16,[ 0.22083333 -0.23916667],3.1197159999865107,91.00594380000257,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,7,7,test item,2-1,resized_A_A52.png,Stein,149,resized_A_B192.png,Katze,16,resized_B_A135.png,Kamel,11,resized_B_A153.png,Schwein,3,resized_A_A113.png,Engel,6,resized_A_A52.png,Stein,8,resized_A_A179.png,Drachen,1,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,6,6,6,91.15140030000475,,,,,,93.00715900000068,1,8,[0.23166667 0.09666667],3.2533340000081807,97.36172350001289,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,7,8,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B192.png,Katze,16,resized_B_A135.png,Kamel,11,resized_B_A153.png,Schwein,3,resized_A_A113.png,Engel,6,resized_A_A52.png,Stein,8,resized_A_A179.png,Drachen,1,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,7,7,7,97.50742280000122,,,,,,99.36253750001197,1,3,[0.11583333 0.24083333],3.3033885000040755,103.70052879999275,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,14,9,test item,1-1,resized_A_A04.png,Baum,130,resized_A_A90.png,Fabrik,16,resized_A_A139.png,Gans,1,resized_A_A04.png,Baum,5,resized_B_B24.png,Baby,4,resized_B_A37.png,Tasse,11,resized_B_B167.png,Fliege,9,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,8,8,8,103.84050140000181,,,,,,105.70122360001551,1,5,[-0.24916667  0.09833333],5.805577599996468,113.29206310000154,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
LEALCO-EEG,137.0,2,A-B,1.0,2.0,training,2,A,14,10,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_A90.png,Fabrik,16,resized_A_A139.png,Gans,1,resized_A_A04.png,Baum,5,resized_B_B24.png,Baby,4,resized_B_A37.png,Tasse,11,resized_B_B167.png,Fliege,9,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,9,9,9,113.43674490001285,,,,,,115.30935920000775,1,11,[ 0.13583333 -0.07833333],2.5359532999864314,118.86324380000588,,,,,,,137,A,2,2024-12-17_09h43.40.998,task,2023.2.2,60.33091506747973,2024-12-17 09h43.53.124126 +0100,
