study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,13,1,test item,2-2,resized_B_A70.png,Brunnen,183,resized_B_A187.png,Brücke,1,resized_A_A139.png,Gans,5,resized_A_A113.png,Engel,3,resized_A_B43.png,Parfüm,13,resized_A_B194.png,Raute,2,resized_B_A70.png,Brunnen,12,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,0,0,0,28.794313800000054,,0.0009146000002147048,10.063105900000664,10.063115599999946,26.581920399999944,30.568576100000428,1,12,[ 0.2325     -0.10083333],2.1200229000005493,33.50503640000079,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,13,2,test item,1-2,resized_A_A113.png,Engel,139,resized_B_A187.png,Brücke,1,resized_A_A139.png,Gans,5,resized_A_A113.png,Engel,3,resized_A_B43.png,Parfüm,13,resized_A_B194.png,Raute,2,resized_B_A70.png,Brunnen,12,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,1,1,1,33.641557200000534,,,,,,35.50614120000046,1,3,[0.06333333 0.22666667],2.0017112999994424,38.5759321000005,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,2,3,test item,1-2,resized_A_B20.png,Kerze,168,resized_B_A156.png,Bär,13,resized_B_B19.png,Krawatte,10,resized_A_A04.png,Baum,12,resized_A_B08.png,Person,6,resized_A_B20.png,Kerze,4,resized_B_A123.png,Tänzer,15,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,2,2,2,38.72112610000022,,,,,,40.59366510000018,1,4,[0.29166667 0.23833333],2.2688293999999587,43.980599299999994,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,2,4,test item,2-2,resized_A_B08.png,Person,154,resized_B_A156.png,Bär,13,resized_B_B19.png,Krawatte,10,resized_A_A04.png,Baum,12,resized_A_B08.png,Person,6,resized_A_B20.png,Kerze,4,resized_B_A123.png,Tänzer,15,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,3,3,3,44.11934530000053,,,,,,45.981577700000344,1,6,[-0.09416667  0.08333333],4.5539466000000175,51.82037600000058,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,6,5,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_A90.png,Fabrik,9,resized_B_A197.png,Hirsch,15,resized_A_B55.png,Schlange,2,resized_B_A77.png,Hang,16,resized_B_A176.png,Trophäe,5,resized_B_B206.png,Axt,12,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,4,4,4,51.95527240000047,,,,,,53.82164300000022,1,5,[-0.21        0.05416667],2.86915560000034,57.74210850000054,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,6,6,test item,2-2,resized_B_B206.png,Axt,179,resized_A_A90.png,Fabrik,9,resized_B_A197.png,Hirsch,15,resized_A_B55.png,Schlange,2,resized_B_A77.png,Hang,16,resized_B_A176.png,Trophäe,5,resized_B_B206.png,Axt,12,8.43,9.52,5.89,2.77,1.86,3.46,2.81,2.5,2.07,6.93,2.25,LF,None,None,None,None,1,3,nn,2.918503202,3.678785548,0,5,5,5,57.88408640000034,,,,,,59.74320280000029,1,12,[ 0.27333333 -0.05833333],2.2690137999998115,63.31304,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,3,7,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_B155.png,Messer,15,resized_A_B78.png,Pfeil,10,resized_B_A153.png,Schwein,16,resized_A_A52.png,Stein,13,resized_B_A23.png,Flasche,12,resized_A_A166.png,Pyramide,5,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,6,6,6,63.45942430000014,,,,,,65.3312807000002,1,12,[ 0.23       -0.07083333],2.485690600000453,68.9348899000006,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,3,8,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_B155.png,Messer,15,resized_A_B78.png,Pfeil,10,resized_B_A153.png,Schwein,16,resized_A_A52.png,Stein,13,resized_B_A23.png,Flasche,12,resized_A_A166.png,Pyramide,5,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,7,7,7,69.07940710000003,,,,,,70.93621180000082,1,5,[-0.22916667  0.07083333],2.001708900000267,74.5225272000007,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,8,9,test item,1-2,resized_A_B15.png,Schwangere,170,resized_B_A03.png,Kleid,15,resized_B_A150.png,Känguru,5,resized_A_B56.png,Stuhl,16,resized_B_A33.png,Roboter,9,resized_A_B15.png,Schwangere,14,resized_A_A122.png,Sturz,13,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,8,8,8,74.65575179999996,,,,,,76.52402700000039,1,14,[-0.06333333 -0.22666667],2.3521683000008125,80.11122479999995,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
LEALCO-EEG,143.0,2,B-A,3.0,1.0,training,4,A,8,10,test item,2-2,resized_B_A33.png,Roboter,156,resized_B_A03.png,Kleid,15,resized_B_A150.png,Känguru,5,resized_A_B56.png,Stuhl,16,resized_B_A33.png,Roboter,9,resized_A_B15.png,Schwangere,14,resized_A_A122.png,Sturz,13,8.33,9.52,5.81,2.86,2.21,3.54,3.25,2.68,2.37,30.59,2.89,HF,None,None,None,5.43,3,7,nn,1.479689298,1.798517379,0,9,9,9,80.25360040000032,,,,,,82.11209850000068,1,9,[-0.2675 -0.065 ],2.1685972000004767,85.31524119999995,,,143,A,4,2025-01-08_14h11.21.621,task,2023.2.2,60.05021398898421,2025-01-08 14h11.30.652757 +0100,
