study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,10,1,test item,2-1,resized_A_B39.png,Sessel,172,resized_A_B54.png,Telefon,4,resized_B_B175.png,Propeller,11,resized_B_A153.png,Schwein,2,resized_B_B167.png,Fliege,12,resized_A_A74.png,Rubin,6,resized_A_B39.png,Sessel,3,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,0,0,0,138.22581380000338,,0.0010304999887011945,10.08066559996223,10.080674499971792,136.01469449995784,140.0023547000019,1,3,[0.12083333 0.2575    ],3.029029100027401,143.6228010999621,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,10,2,test item,1-1,resized_B_A153.png,Schwein,131,resized_A_B54.png,Telefon,4,resized_B_B175.png,Propeller,11,resized_B_A153.png,Schwein,2,resized_B_B167.png,Fliege,12,resized_A_A74.png,Rubin,6,resized_A_B39.png,Sessel,3,28.57,45.24,3.8,3.18,2.86,2.54,2.75,1.89,3.29,62.09,3.2,HF,0.59,2.77,5.95,2.81,1,7,nn,7.995227258,18.36122743,0,1,1,1,143.76260159997037,,,,,,145.62353390001226,1,2,[-0.0925  0.2375],2.6529333000071347,148.89383779995842,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,13,3,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_A93.png,Haus,12,resized_B_A150.png,Känguru,2,resized_A_A100.png,Ruderer,13,resized_A_B15.png,Schwangere,14,resized_B_B152.png,Säge,8,resized_B_B164.png,kimono,16,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,2,2,2,149.04711029998725,,,,,,150.91146989999106,1,13,[-0.17333333 -0.23416667],3.3363871999899857,154.8322637999663,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,13,4,test item,2-1,resized_B_B152.png,Säge,171,resized_A_A93.png,Haus,12,resized_B_A150.png,Känguru,2,resized_A_A100.png,Ruderer,13,resized_A_B15.png,Schwangere,14,resized_B_B152.png,Säge,8,resized_B_B164.png,kimono,16,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,3,3,3,154.97573850001208,,,,,,156.84975829999894,1,8,[0.23666667 0.07916667],2.9857386000221595,160.50372119998792,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,12,5,test item,2-1,resized_B_A123.png,Tänzer,174,resized_A_B157.png,Hammer,8,resized_B_A140.png,Flamingo,3,resized_B_B180.png,Geist,7,resized_B_A36.png,Stern,14,resized_B_A123.png,Tänzer,13,resized_B_A70.png,Brunnen,12,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,4,4,4,160.6569104999653,,,,,,162.5211765000131,1,13,[-0.30583333 -0.23083333],3.5867698999936692,166.97595409996575,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,12,6,test item,1-1,resized_B_B180.png,Geist,129,resized_A_B157.png,Hammer,8,resized_B_A140.png,Flamingo,3,resized_B_B180.png,Geist,7,resized_B_A36.png,Stern,14,resized_B_A123.png,Tänzer,13,resized_B_A70.png,Brunnen,12,26.19,38.1,4.73,3.43,2.89,2.68,3,2.57,2.59,77.01,3.29,HF,1.1,2.83,4,6.22,1,5,nn,99.6787382,173.1808735,0,5,5,5,167.1180674000061,,,,,,168.97677869995823,1,7,[0.03916667 0.08666667],4.604013399977703,174.18189509998774,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,8,7,test item,2-1,resized_A_B55.png,Schlange,143,resized_B_A156.png,Bär,4,resized_B_A142.png,Reiter,13,resized_B_B24.png,Baby,1,resized_A_B55.png,Schlange,7,resized_A_B08.png,Person,8,resized_B_B49.png,Magnet,11,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,6,6,6,174.3293836999801,,,,,,176.19943069998408,1,7,[0.05083333 0.05416667],3.1029719000216573,180.20374659996014,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,8,8,test item,1-1,resized_B_B49.png,Magnet,163,resized_B_A156.png,Bär,4,resized_B_A142.png,Reiter,13,resized_B_B24.png,Baby,1,resized_A_B55.png,Schlange,7,resized_A_B08.png,Person,8,resized_B_B49.png,Magnet,11,15.48,15.48,4.88,2.93,3.11,1.89,2.93,2.79,3.11,1.5,1.591,LF,0.6,2.21,6.22,6.74,2,6,nn,1.119985822,3.000253992,0,7,7,7,180.34906659997068,,,,,,182.20454289996997,1,11,[ 0.08166667 -0.05083333],1.7184617000166327,184.70753349998267,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,9,9,test item,2-1,resized_A_A52.png,Stein,149,resized_A_B192.png,Katze,15,resized_A_A148.png,Giraffe,5,resized_A_A113.png,Engel,13,resized_A_A52.png,Stein,6,resized_B_A77.png,Hang,4,resized_B_A54.png,Flamme,12,4.71,5.88,5.95,2.55,2.21,3.04,2.28,2.41,1.89,43.86,3.05,HF,0.23,2,5.5,2.58,1,5,nn,37.40098641,66.14456416,0,8,8,8,184.8414783999906,,,,,,186.70825119997608,1,12,[ 0.2525     -0.07583333],2.9699495999957435,190.24549719999777,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,9,10,test item,1-1,resized_B_A77.png,Hang,161,resized_A_B192.png,Katze,15,resized_A_A148.png,Giraffe,5,resized_A_A113.png,Engel,13,resized_A_A52.png,Stein,6,resized_B_A77.png,Hang,4,resized_B_A54.png,Flamme,12,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,9,9,9,190.38632089999737,,,,,,192.24631299998146,1,4,[0.245  0.3175],5.071564999991097,198.00224359997083,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,3,11,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_A134.png,Vogel,8,resized_B_A197.png,Hirsch,12,resized_A_A76.png,Mauer,6,resized_A_B22.png,Kreisel,15,resized_A_B20.png,Kerze,2,resized_A_A151.png,Fuchs,14,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,10,10,10,198.14735980000114,,,,,,200.00281729997369,1,15,[ 0.095      -0.21083333],3.3366011999896728,204.27405879995786,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,3,12,test item,2-1,resized_A_A76.png,Mauer,147,resized_A_A134.png,Vogel,8,resized_B_A197.png,Hirsch,12,resized_A_A76.png,Mauer,6,resized_A_B22.png,Kreisel,15,resized_A_B20.png,Kerze,2,resized_A_A151.png,Fuchs,14,9.41,14.12,5.6,2.72,2.61,2.36,2.69,2.59,2.44,16.89,2.63,HF,-0.5,2.78,5.64,3.53,2,5,nn,27.26388845,44.11272626,0,11,11,11,204.4241486999672,,,,,,206.2914732999634,1,6,[-0.05  0.06],2.2525406000204384,209.29500189999817,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,7,13,test item,1-1,resized_B_B177.png,Schloss,132,resized_B_A147.png,Hund,1,resized_B_A132.png,Ente,8,resized_B_B177.png,Schloss,6,resized_A_B139.png,Trichter,5,resized_B_B143.png,Tanne,13,resized_A_B33.png,Zünder,14,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,12,12,12,209.4305306999595,,,,,,211.2956996000139,1,6,[-0.05833333  0.08333333],3.2025714000337757,215.16648109996459,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
LEALCO-EEG,110.0,1,A-B,2.0,2.0,training,1,A,7,14,test item,2-1,resized_B_B143.png,Tanne,175,resized_B_A147.png,Hund,1,resized_B_A132.png,Ente,8,resized_B_B177.png,Schloss,6,resized_A_B139.png,Trichter,5,resized_B_B143.png,Tanne,13,resized_A_B33.png,Zünder,14,22.62,26.19,4.2,3.75,3.07,2.54,3.21,2.25,2.96,0.43,1.08,LF,1.25,1.6,5.73,4.3,2,5,nn,1.177211375,3.507108889,0,13,13,13,215.31465789995855,,,,,,217.18395529995905,1,13,[-0.2025     -0.24666667],2.635977300000377,221.0548217999749,,,,,,,,,,,110,A,1,2024-10-24_09h50.13.339,task,2023.2.2,59.82503571244917,2024-10-24 09h50.21.625753 +0200,
