study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,1,1,test item,1-2,resized_A_A113.png,Engel,139,resized_B_A147.png,Hund,5,resized_B_B19.png,Krawatte,12,resized_A_A113.png,Engel,15,resized_B_B193.png,Auge,7,resized_A_B22.png,Kreisel,11,resized_A_B32.png,Kamin,1,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,0,0,0,33.59755219996441,,0.001094199949875474,10.067437099991366,10.067447099951096,31.37388829991687,35.3608372999588,1,15,[ 0.11833333 -0.27083333],5.320954700000584,41.39964519999921,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,1,2,test item,2-2,resized_A_B32.png,Kamin,184,resized_B_A147.png,Hund,5,resized_B_B19.png,Krawatte,12,resized_A_A113.png,Engel,15,resized_B_B193.png,Auge,7,resized_A_B22.png,Kreisel,11,resized_A_B32.png,Kamin,1,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,1,1,1,41.56429289991502,,,,,,43.417452099965885,1,1,[-0.21416667  0.21      ],3.1031236000126228,47.47142389998771,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,9,3,test item,2-2,resized_B_B167.png,Fliege,151,resized_A_A93.png,Haus,14,resized_B_A140.png,Flamingo,15,resized_B_A06.png,Hut,12,resized_B_B167.png,Fliege,13,resized_A_B15.png,Schwangere,9,resized_A_A122.png,Sturz,11,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,2,2,2,47.61165289999917,,,,,,49.472543200012296,1,13,[-0.2675     -0.25583333],4.587231600075029,54.71088659996167,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,9,4,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_A93.png,Haus,14,resized_B_A140.png,Flamingo,15,resized_B_A06.png,Hut,12,resized_B_B167.png,Fliege,13,resized_A_B15.png,Schwangere,9,resized_A_A122.png,Sturz,11,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,3,3,3,54.85417960002087,,,,,,56.71212669997476,1,9,[-0.23916667 -0.1075    ],2.969082999974489,60.665891199954785,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,12,5,test item,1-2,resized_A_B139.png,Trichter,169,resized_B_A03.png,Kleid,16,resized_A_A02.png,Mühle,5,resized_A_A52.png,Stein,14,resized_B_A20.png,Grill,10,resized_A_B139.png,Trichter,3,resized_B_A70.png,Brunnen,4,22.08,30.59,4.95,2.97,2.5,2.89,3.1,2.93,2.58,0.79,1.32,LF,None,None,None,None,2,8,nn,3.286381756,3.924037918,0,4,4,4,60.807654900010675,,,,,,62.667045400012285,0,16,[ 0.3    -0.2775],6.255095699918456,77.83045369992033,1,3,[0.07583333 0.28416667],14.328952400013804,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,12,6,test item,2-2,resized_B_A70.png,Brunnen,183,resized_B_A03.png,Kleid,16,resized_A_A02.png,Mühle,5,resized_A_A52.png,Stein,14,resized_B_A20.png,Grill,10,resized_A_B139.png,Trichter,3,resized_B_A70.png,Brunnen,4,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,5,5,5,77.97634900000412,,,,,,79.84809649991803,0,3,[0.16083333 0.245     ],3.569932200014591,87.93921570002567,1,4,[0.225  0.2625],7.073017099988647,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,3,7,test item,1-2,resized_B_A36.png,Stern,140,resized_B_A68.png,Lampe,13,resized_B_A142.png,Reiter,5,resized_B_A36.png,Stern,16,resized_B_A37.png,Tasse,11,resized_A_A100.png,Ruderer,15,resized_B_A54.png,Flamme,2,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,6,6,6,88.08476579992566,,,,,,89.95663569995668,1,16,[ 0.2325     -0.22666667],3.9866830999962986,94.87803309992887,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,3,8,test item,2-2,resized_B_A54.png,Flamme,178,resized_B_A68.png,Lampe,13,resized_B_A142.png,Reiter,5,resized_B_A36.png,Stern,16,resized_B_A37.png,Tasse,11,resized_A_A100.png,Ruderer,15,resized_B_A54.png,Flamme,2,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,7,7,7,95.02248169993982,,,,,,96.89585789991543,1,2,[-0.08333333  0.22333333],6.305432199966162,104.21947589993943,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,7,9,test item,2-2,resized_A_A151.png,Fuchs,181,resized_A_B157.png,Hammer,8,resized_A_A148.png,Giraffe,2,resized_B_A153.png,Schwein,11,resized_B_B24.png,Baby,12,resized_B_B152.png,Säge,15,resized_A_A151.png,Fuchs,10,41.18,42.35,2.86,4.14,3.71,2.14,3.41,2.1,3.93,5.32,2.13,LF,-0.18,3.5,6.09,3.42,1,5,nn,10.40687556,12.56509642,0,8,8,8,104.36372279992793,,,,,,106.22036329994444,1,10,[-0.0525     -0.08666667],3.7868437999859452,111.37480859993957,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
LEALCO-EEG,150.0,3,A_B,3.0,1.0,training,2,A,7,10,test item,1-2,resized_B_B24.png,Baby,142,resized_A_B157.png,Hammer,8,resized_A_A148.png,Giraffe,2,resized_B_A153.png,Schwein,11,resized_B_B24.png,Baby,12,resized_B_B152.png,Säge,15,resized_A_A151.png,Fuchs,10,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,9,9,9,111.52049689996056,,,,,,113.37636619992554,1,12,[ 0.2175     -0.05333333],3.9200452000368387,118.44808669993654,,,,,,,,,,,150,A,2,2025-04-28_16h27.32.274,task,2023.2.2,60.42504184406218,2025-04-28 16h27.48.333041 +0200,
