study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,13,1,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_A90.png,Fabrik,3,resized_B_B19.png,Krawatte,7,resized_B_B24.png,Baby,9,resized_A_B199.png,Fisch,6,resized_B_B167.png,Fliege,16,resized_B_A77.png,Hang,15,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,0,0,0,48.16175829998974,,0.0010526999976718798,10.063108499991358,10.063117500001681,45.95042629999807,49.937143799994374,1,6,[-0.04833333  0.05416667],2.453438399999868,53.24083559999417,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,13,2,test item,1-1,resized_B_A77.png,Hang,161,resized_A_A90.png,Fabrik,3,resized_B_B19.png,Krawatte,7,resized_B_B24.png,Baby,9,resized_A_B199.png,Fisch,6,resized_B_B167.png,Fliege,16,resized_B_A77.png,Hang,15,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,1,1,1,53.38520069999504,,,,,,55.2416940999974,1,15,[ 0.1425     -0.21333333],1.8186015000101179,58.02840599999763,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,2,3,test item,1-1,resized_A_A100.png,Ruderer,162,resized_A_A134.png,Vogel,4,resized_A_A02.png,Mühle,8,resized_B_A188.png,Tür,5,resized_A_A100.png,Ruderer,10,resized_A_A73.png,Klinge,6,resized_B_A54.png,Flamme,16,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,2,2,2,58.16968599999382,,,,,,60.02910289999272,1,10,[-0.0025     -0.01666667],2.085455100008403,62.848946300000534,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,2,4,test item,2-1,resized_A_A73.png,Klinge,177,resized_A_A134.png,Vogel,4,resized_A_A02.png,Mühle,8,resized_B_A188.png,Tür,5,resized_A_A100.png,Ruderer,10,resized_A_A73.png,Klinge,6,resized_B_A54.png,Flamme,16,7.23,12.94,5.75,2.83,3.25,1.96,2.9,2.41,2.82,10.79,2.44,LF,-1.3,3.68,5.14,6.37,2,6,nn,2.346247672,4.308266631,0,3,3,3,62.98708989999432,,,,,,64.84977010000148,1,6,[-0.025  0.035],1.5512221999961184,67.75305010000011,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,9,5,test item,2-1,resized_A_B55.png,Schlange,143,resized_A_B109.png,Boot,1,resized_B_C01.png,Kaninchen,7,resized_B_B177.png,Schloss,4,resized_A_B55.png,Schlange,8,resized_B_A33.png,Roboter,14,resized_A_B20.png,Kerze,10,15.29,15.29,4.53,3.17,2.96,1.93,2.62,1.83,2.46,29.84,2.88,HF,None,None,None,None,2,8,nn,8.829085316,13.96303493,0,4,4,4,67.8998098000011,,,,,,69.77085719999741,1,8,[0.20083333 0.0875    ],2.635742999991635,73.34110419999342,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,9,6,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_B109.png,Boot,1,resized_B_C01.png,Kaninchen,7,resized_B_B177.png,Schloss,4,resized_A_B55.png,Schlange,8,resized_B_A33.png,Roboter,14,resized_A_B20.png,Kerze,10,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,5,5,5,73.49178099998971,,,,,,75.35862030000135,1,4,[0.18666667 0.2       ],1.334791999994195,77.54474959999789,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,1,7,test item,2-1,resized_B_A37.png,Tasse,144,resized_A_B157.png,Hammer,6,resized_B_A132.png,Ente,13,resized_B_A06.png,Hut,2,resized_B_A37.png,Tasse,5,resized_A_B196.png,Fenster,15,resized_A_B139.png,Trichter,9,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,6,6,6,77.69019470000057,,,,,,79.54550169999129,1,5,[-0.2825      0.08666667],2.4860031999996863,83.18277509999461,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,1,8,test item,1-1,resized_B_A06.png,Hut,135,resized_A_B157.png,Hammer,6,resized_B_A132.png,Ente,13,resized_B_A06.png,Hut,2,resized_B_A37.png,Tasse,5,resized_A_B196.png,Fenster,15,resized_A_B139.png,Trichter,9,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,7,7,7,83.32037849999324,,,,,,85.18366470000183,1,2,[-0.09583333  0.22583333],1.9518802000093274,88.0368701999978,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,8,9,test item,2-1,resized_B_B193.png,Auge,145,resized_B_B155.png,Messer,12,resized_B_B175.png,Propeller,1,resized_A_A04.png,Baum,10,resized_B_B193.png,Auge,16,resized_B_A181.png,Wolf,13,resized_B_A11.png,Medaille,14,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,8,8,8,88.22072669999034,,,,,,90.05442039998889,1,16,[ 0.27666667 -0.27416667],2.0521632000018144,93.05772769999749,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
LEALCO-EEG,142.0,2,B-A,2.0,2.0,training,4,A,8,10,test item,1-1,resized_A_A04.png,Baum,130,resized_B_B155.png,Messer,12,resized_B_B175.png,Propeller,1,resized_A_A04.png,Baum,10,resized_B_B193.png,Auge,16,resized_B_A181.png,Wolf,13,resized_B_A11.png,Medaille,14,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,9,9,9,93.21932429999288,,,,,,95.05863780000072,1,10,[-0.0325     -0.04916667],2.151619299998856,98.17886999998882,,,142,A,4,2025-01-07_13h14.22.501,task,2023.2.2,59.98764254232577,2025-01-07 13h14.46.559767 +0100,
