study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,10,1,test item,1-1,resized_A_B43.png,Parfüm,157,resized_A_B192.png,Katze,12,resized_B_B19.png,Krawatte,15,resized_A_B199.png,Fisch,10,resized_A_B43.png,Parfüm,13,resized_A_A74.png,Rubin,5,resized_B_B164.png,kimono,6,14.29,18.82,5.36,2.62,2.54,2.96,3.38,2.59,2.71,5.59,2.16,LF,1.77,3,4.41,6.56,2,6,nn,2.354422751,3.057479545,0,0,0,0,250.703589099925,,0.001267199870198965,10.073479499900714,10.073488099966198,248.4940339999739,252.48077449994162,1,13,[-0.2725     -0.25416667],3.0542397999670357,257.08547159982845,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,10,2,test item,2-1,resized_A_B199.png,Fisch,148,resized_A_B192.png,Katze,12,resized_B_B19.png,Krawatte,15,resized_A_B199.png,Fisch,10,resized_A_B43.png,Parfüm,13,resized_A_A74.png,Rubin,5,resized_B_B164.png,kimono,6,20.48,24.71,5.03,2.48,2.46,2.71,3.03,2.38,2.68,42.72,3.04,HF,0.36,2.36,5.86,2.76,1,5,nn,16.26023212,42.6575622,0,1,1,1,257.2255738999229,,,,,,259.0862879999913,1,10,[-0.0525     -0.08416667],4.554196699988097,264.8752736998722,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,8,3,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_A93.png,Haus,1,resized_B_A150.png,Känguru,3,resized_B_B193.png,Auge,8,resized_A_B22.png,Kreisel,16,resized_A_B15.png,Schwangere,2,resized_A_B32.png,Kamin,15,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,2,2,2,265.034081999911,,,,,,266.87614649999887,0,8,[0.24583333 0.08916667],3.203072999836877,273.8329115000088,1,16,[ 0.24416667 -0.22833333],5.9052292997948825,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,8,4,test item,2-1,resized_B_B193.png,Auge,145,resized_A_A93.png,Haus,1,resized_B_A150.png,Känguru,3,resized_B_B193.png,Auge,8,resized_A_B22.png,Kreisel,16,resized_A_B15.png,Schwangere,2,resized_A_B32.png,Kamin,15,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,3,3,3,274.00760219991207,,,,,,275.83369859983213,1,8,[0.235      0.08333333],2.8027293998748064,279.48762539983727,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,14,5,test item,1-1,resized_A_A04.png,Baum,130,resized_B_A187.png,Brücke,13,resized_B_A197.png,Hirsch,2,resized_A_A04.png,Baum,15,resized_B_A11.png,Medaille,12,resized_A_B39.png,Sessel,11,resized_A_A151.png,Fuchs,4,20.73,40,4.8,2.9,2.68,2.57,3.24,2.34,2.56,40.24,3.01,HF,1.5,1.5,6.67,2.85,1,4,nn,26.37280484,74.55672044,0,4,4,4,279.6316137998365,,,,,,281.4883988997899,1,15,[ 0.075      -0.22833333],3.1030190999154,285.59270349983126,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,14,6,test item,2-1,resized_A_B39.png,Sessel,172,resized_B_A187.png,Brücke,13,resized_B_A197.png,Hirsch,2,resized_A_A04.png,Baum,15,resized_B_A11.png,Medaille,12,resized_A_B39.png,Sessel,11,resized_A_A151.png,Fuchs,4,11.9,12.94,5.47,3.1,2.79,2.89,3.17,2.17,2.75,4.61,2.07,LF,1.4,1.78,5.82,3.23,2,6,nn,15.00126996,17.24941668,0,5,5,5,285.7371477999259,,,,,,287.59360809996724,1,11,[ 0.0975     -0.08166667],2.6693582001607865,291.33126109978184,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,1,7,test item,2-1,resized_B_B152.png,Säge,171,resized_A_A134.png,Vogel,11,resized_B_A140.png,Flamingo,9,resized_B_B177.png,Schloss,2,resized_A_A113.png,Engel,1,resized_B_A23.png,Flasche,15,resized_B_B152.png,Säge,10,15.48,20.24,4.54,3.57,3.21,2.32,2.46,2.68,3,3.11,1.9,LF,-1.09,2.95,5.68,None,2,4,nn,1.978369117,2.812227175,0,6,6,6,291.48249419988133,,,,,,293.3317137998529,1,10,[-0.08416667 -0.09916667],2.2022409001365304,296.6521222998854,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,1,8,test item,1-1,resized_B_B177.png,Schloss,132,resized_A_A134.png,Vogel,11,resized_B_A140.png,Flamingo,9,resized_B_B177.png,Schloss,2,resized_A_A113.png,Engel,1,resized_B_A23.png,Flasche,15,resized_B_B152.png,Säge,10,25,32.14,4.02,3.43,2.93,3.07,3.36,2.43,3,46.3,3.071,HF,None,None,None,None,1,7,nn,0.989184559,53.18706395,0,7,7,7,296.79770299978554,,,,,,298.66956549999304,1,2,[-0.07666667  0.2375    ],4.787202099803835,304.45817819982767,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,12,9,test item,1-1,resized_A_A100.png,Ruderer,162,resized_B_A156.png,Bär,1,resized_B_B70.png,Quadrat,15,resized_B_B24.png,Baby,4,resized_B_A37.png,Tasse,8,resized_A_B08.png,Person,10,resized_A_A100.png,Ruderer,13,8.33,31.76,5.68,3.72,3.18,2.93,3.14,2.52,3.22,0.16,0.699,LF,None,None,None,None,3,7,nn,0.768457426,0.907433769,0,8,8,8,304.5992506998591,,,,,,306.45948179997504,1,13,[-0.26583333 -0.23916667],3.2532149001490325,310.6472658999264,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
LEALCO-EEG,133.0,2,A-B,1.0,2.0,training,1,A,12,10,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A156.png,Bär,1,resized_B_B70.png,Quadrat,15,resized_B_B24.png,Baby,4,resized_B_A37.png,Tasse,8,resized_A_B08.png,Person,10,resized_A_A100.png,Ruderer,13,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,9,9,9,310.7954307999462,,,,,,312.6645576998126,1,8,[0.24416667 0.07666667],2.6695326000917703,316.3019606999587,,,,,,,133,A,1,2024-12-05_10h01.52.689,task,2023.2.2,59.96429722292111,2024-12-05 10h02.01.925836 +0100,
