study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,3,1,test item,1-1,resized_A_B150.png,Rakete,134,resized_A_B157.png,Hammer,7,resized_A_B78.png,Pfeil,13,resized_A_B150.png,Rakete,15,resized_B_A188.png,Tür,3,resized_B_A129.png,Huhn,4,resized_A_B196.png,Fenster,8,28.92,30.59,4.48,2.93,2.61,3.14,3.14,2.41,2.59,16.02,2.61,HF,-0.6,3.47,6.67,4.87,3,6,nn,3.507108889,12.47517055,0,0,0,0,35.532904000000144,,0.0011402000000089174,10.059641499999998,10.059652400000232,33.37469629999987,37.361391899999944,1,15,[ 0.08333333 -0.2575    ],4.054488799999945,42.26567040000009,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,3,2,test item,2-1,resized_B_A129.png,Huhn,146,resized_A_B157.png,Hammer,7,resized_A_B78.png,Pfeil,13,resized_A_B150.png,Rakete,15,resized_B_A188.png,Tür,3,resized_B_A129.png,Huhn,4,resized_A_B196.png,Fenster,8,34.52,38.1,2.99,3.89,3.54,2.64,3.18,2.14,3.86,17.05,2.64,HF,-0.09,2.43,5.91,3,1,4,nn,4.553519001,11.90291502,0,1,1,1,42.39171709999982,,,,,,44.267151999999896,1,4,[0.28583333 0.27916667],3.65329759999986,48.6214187999999,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,6,3,test item,1-1,resized_B_A20.png,Grill,160,resized_B_B155.png,Messer,7,resized_B_A140.png,Flamingo,13,resized_A_A179.png,Drachen,6,resized_B_A20.png,Grill,9,resized_A_B20.png,Kerze,10,resized_B_A123.png,Tänzer,11,16.05,16.67,5.17,2.46,2.43,3.18,3.18,2.64,2.69,3.7,1.98,LF,None,None,None,6.13,1,5,nn,0.833858058,0.842033137,0,2,2,2,48.7515671000001,,,,,,50.622544899999866,1,9,[-0.2275 -0.1075],2.2683359000002383,53.44196789999978,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,6,4,test item,2-1,resized_B_A123.png,Tänzer,174,resized_B_B155.png,Messer,7,resized_B_A140.png,Flamingo,13,resized_A_A179.png,Drachen,6,resized_B_A20.png,Grill,9,resized_A_B20.png,Kerze,10,resized_B_A123.png,Tänzer,11,8.33,23.81,5.5,3.68,2.71,3.36,3.86,2,3.29,6.06,2.19,LF,None,None,None,None,2,6,nn,3.973088392,4.700670423,0,3,3,3,53.57146379999995,,,,,,55.44329639999978,1,11,[ 0.11583333 -0.07333333],3.3694550000000163,59.51417240000001,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,11,5,test item,1-1,resized_B_A06.png,Hut,135,resized_B_A68.png,Lampe,1,resized_B_A197.png,Hirsch,10,resized_B_A06.png,Hut,14,resized_B_A37.png,Tasse,2,resized_A_A166.png,Pyramide,5,resized_A_A151.png,Fuchs,15,25,30.95,4.37,3.43,3.07,2.11,3.25,2.14,3.15,45.91,3.067,HF,None,None,None,4,1,3,nn,33.34614722,41.24327353,0,4,4,4,59.649646700000176,,,,,,61.53184109999984,1,14,[-0.08833333 -0.27333333],3.702755799999977,65.78565479999997,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,11,6,test item,2-1,resized_B_A37.png,Tasse,144,resized_B_A68.png,Lampe,1,resized_B_A197.png,Hirsch,10,resized_B_A06.png,Hut,14,resized_B_A37.png,Tasse,2,resized_A_A166.png,Pyramide,5,resized_A_A151.png,Fuchs,15,10.84,13.1,5.55,2.61,2.36,2.32,2.93,2.68,2.29,18.43,2.67,HF,0.73,1.82,6,3.24,2,5,nn,11.19985822,15.65527628,0,5,5,5,65.9092397999998,,,,,,67.78701570000021,1,2,[-0.0425  0.29  ],3.3694166999998743,71.65778790000013,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,4,7,test item,2-1,resized_A_A122.png,Sturz,176,resized_A_B54.png,Telefon,15,resized_B_A135.png,Kamel,4,resized_B_A185.png,Gesicht,5,resized_A_B22.png,Kreisel,2,resized_A_A122.png,Sturz,8,resized_B_A70.png,Brunnen,10,3.53,4.71,6.19,2.48,2.25,3.89,3.21,2.62,1.79,6.26,2.2,LF,-1.6,3.76,5.56,3.8,1,5,nn,13.16187718,16.13760594,0,6,6,6,71.78742610000018,,,,,,73.65862479999987,1,8,[0.18916667 0.075     ],3.836492200000066,78.24612919999981,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,4,8,test item,1-1,resized_A_B22.png,Kreisel,158,resized_A_B54.png,Telefon,15,resized_B_A135.png,Kamel,4,resized_B_A185.png,Gesicht,5,resized_A_B22.png,Kreisel,2,resized_A_A122.png,Sturz,8,resized_B_A70.png,Brunnen,10,17.65,17.65,5.31,2.62,2.54,2.82,3,2.17,2.59,0.55,1.18,LF,0.68,2.86,5.09,4.35,2,7,nn,1.348888034,1.585965325,0,7,7,7,78.37499530000014,,,,,,80.24751409999999,1,2,[-0.0725      0.22333333],3.219118299999991,84.21818190000022,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,7,9,test item,1-1,resized_B_A77.png,Hang,161,resized_A_B109.png,Boot,9,resized_B_B19.png,Krawatte,4,resized_A_A113.png,Engel,1,resized_B_B193.png,Auge,16,resized_B_A77.png,Hang,15,resized_B_B206.png,Axt,2,19.28,21.43,5.19,3.26,3,2.14,2.93,2.89,2.61,2.8,1.86,LF,None,None,None,None,1,4,nn,7.365746175,11.15898283,0,8,8,8,84.36373030000004,,,,,,86.21920739999996,1,15,[ 0.10083333 -0.24166667],4.05317070000001,91.0901973,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
LEALCO-EEG,154.0,3,B_A,1.0,2.0,training,3,A,7,10,test item,2-1,resized_B_B193.png,Auge,145,resized_A_B109.png,Boot,9,resized_B_B19.png,Krawatte,4,resized_A_A113.png,Engel,1,resized_B_B193.png,Auge,16,resized_B_A77.png,Hang,15,resized_B_B206.png,Axt,2,3.61,10.71,5.94,2.68,2.29,2.68,3.39,2.89,2.07,92.05,3.37,HF,1.12,2.06,6.65,2.69,2,4,nn,77.94937823,392.1258391,0,9,9,9,91.26420259999986,,,,,,93.1083306999999,1,16,[ 0.23083333 -0.22833333],3.186187699999664,97.42929289999984,,,,,,,154,A,3,2025-05-12_17h11.25.249,task,2023.2.2,59.95487795890616,2025-05-12 17h11.32.368187 +0200,
