study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,13,1,test item,1-2,resized_B_B24.png,Baby,142,resized_A_B157.png,Hammer,6,resized_B_B19.png,Krawatte,7,resized_A_B56.png,Stuhl,14,resized_B_B24.png,Baby,11,resized_A_A76.png,Mauer,5,resized_A_A179.png,Drachen,1,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,0,0,0,28.34415889999991,,0.0010440999999445921,10.069110400000227,10.06911880000007,26.13521609999998,30.121861699999954,1,11,[ 0.11416667 -0.09416667],5.873488699999598,37.62924530000009,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,13,2,test item,2-2,resized_A_A179.png,Drachen,150,resized_A_B157.png,Hammer,6,resized_B_B19.png,Krawatte,7,resized_A_B56.png,Stuhl,14,resized_B_B24.png,Baby,11,resized_A_A76.png,Mauer,5,resized_A_A179.png,Drachen,1,6.02,10.59,5.91,2.93,2.68,3.61,3.17,2.76,2.52,20.79,2.72,HF,None,None,None,None,2,7,nn,3.25368144,3.474408573,0,1,1,1,37.76910029999999,,,,,,39.629794700000275,1,1,[-0.225       0.20916667],9.191908299999795,52.44152370000029,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,10,3,test item,1-2,resized_B_B73.png,Treppe,137,resized_A_A134.png,Vogel,3,resized_A_B78.png,Pfeil,16,resized_B_B73.png,Treppe,9,resized_B_A37.png,Tasse,5,resized_A_B196.png,Fenster,1,resized_B_A43.png,Blatt,4,21.43,30.95,4.8,3.21,3.36,1.79,2.68,2.29,2.75,25,2.8,HF,0.05,2.36,5.95,3.25,2,6,nn,30.73829702,39.50198171,0,2,2,2,52.5862218000002,,,,,,54.45909350000011,1,9,[-0.25333333 -0.1175    ],4.804369999999835,60.59838609999997,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,10,4,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_A134.png,Vogel,3,resized_A_B78.png,Pfeil,16,resized_B_B73.png,Treppe,9,resized_B_A37.png,Tasse,5,resized_A_B196.png,Fenster,1,resized_B_A43.png,Blatt,4,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,3,3,3,60.7412374999999,,,,,,62.59920319999992,0,4,[0.27666667 0.28666667],8.374283000000105,83.83460130000003,1,1,[-0.22166667  0.215     ],18.21576750000031,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,6,5,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A187.png,Brücke,1,resized_B_A150.png,Känguru,9,resized_B_A23.png,Flasche,16,resized_B_B49.png,Magnet,10,resized_A_A166.png,Pyramide,15,resized_A_B194.png,Raute,11,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,4,4,4,83.97959390000005,,,,,,85.85209060000034,1,16,[ 0.27       -0.24166667],6.572708600000169,93.84306400000014,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,6,6,test item,1-2,resized_A_A166.png,Pyramide,166,resized_B_A187.png,Brücke,1,resized_B_A150.png,Känguru,9,resized_B_A23.png,Flasche,16,resized_B_B49.png,Magnet,10,resized_A_A166.png,Pyramide,15,resized_A_B194.png,Raute,11,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,5,5,5,93.9881875000001,,,,,,95.86059419999992,1,15,[ 0.08666667 -0.2575    ],6.639197299999978,104.40221180000026,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,1,7,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_B192.png,Katze,4,resized_A_A02.png,Mühle,7,resized_B_B180.png,Geist,2,resized_B_A129.png,Huhn,13,resized_B_A176.png,Trophäe,15,resized_A_B32.png,Kamin,5,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,6,6,6,104.55379459999995,,,,,,106.41946750000034,1,5,[-0.20833333  0.07833333],9.775430199999846,118.24716510000007,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,1,8,test item,1-2,resized_B_A176.png,Trophäe,164,resized_A_B192.png,Katze,4,resized_A_A02.png,Mühle,7,resized_B_B180.png,Geist,2,resized_B_A129.png,Huhn,13,resized_B_A176.png,Trophäe,15,resized_A_B32.png,Kamin,5,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,7,7,7,118.39648160000024,,,,,,120.26448130000017,1,15,[ 0.08833333 -0.22666667],4.220130100000006,125.90293350000002,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,3,9,test item,1-2,resized_A_A113.png,Engel,139,resized_B_B155.png,Messer,15,resized_B_A142.png,Reiter,7,resized_A_B150.png,Rakete,4,resized_A_A113.png,Engel,6,resized_A_A52.png,Stein,1,resized_B_B164.png,kimono,16,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,8,8,8,126.05414040000005,,,,,,127.92092670000011,0,16,[ 0.27083333 -0.2375    ],7.85659779999969,142.45085980000022,1,6,[-0.05416667  0.0675    ],12.444266599999992,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
LEALCO-EEG,134.0,2,A-B,2.0,2.0,training,1,B,3,10,test item,2-2,resized_B_B164.png,kimono,182,resized_B_B155.png,Messer,15,resized_B_A142.png,Reiter,7,resized_A_B150.png,Rakete,4,resized_A_A113.png,Engel,6,resized_A_A52.png,Stein,1,resized_B_B164.png,kimono,16,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,9,9,9,142.60296100000005,,,,,,144.46816209999997,1,16,[ 0.27916667 -0.26083333],6.772827000000234,152.50928969999995,,,,,,,,,,,134,B,1,2024-12-09_10h56.46.563,task,2023.2.2,59.58506154847041,2024-12-09 10h56.55.961562 +0100,
