"contrast","estimate","SE","df","z.ratio","p.value"
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709)",5.38791356029888,2.57787852553248,Inf,2.09005719506739,0.036612662203529
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709)",1.76386133367722,2.60093199232458,Inf,0.678165111153395,0.497667010965765
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709",3.94244998897418,2.04252572617004,Inf,1.93018376143869,0.0535840728580106
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709",3.82003455218486,2.05339609317122,Inf,1.86034957643524,0.0628360836890933
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",2.76922658811554,2.01319609199533,Inf,1.37553743479151,0.168964888289468
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",5.48894588556505,2.00548270299177,Inf,2.73696994612652,0.00620079576700105
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",10.5312897790943,3.83099804310167,Inf,2.74896767385658,0.00597832818682653
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-1.2210953859494,2.3517922791851,Inf,-0.519219064012109,0.603607986259639
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",4.80878660548082,2.30552381763528,Inf,2.085767480994,0.0369996904263645
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",5.22553900450185,2.64218786434405,Inf,1.97773181650698,0.0479589689766119
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",0.164065861243474,2.33094291154258,Inf,0.0703860486805736,0.94388639524722
"(different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log-1.79619292123629) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",10.4580073099646,3.82101649481582,Inf,2.73696994612652,0.00620079576700105
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709)",-3.62405222662165,1.20072963647392,Inf,-3.01820835976372,0.00254274012664685
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709",-1.44546357132469,1.13333720853196,Inf,-1.27540467253964,0.202166045700886
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709",-1.56787900811401,1.2507905413525,Inf,-1.25351044501715,0.21002000023671
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",-2.61868697218334,2.0532204629366,Inf,-1.27540467253964,0.202166045700886
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",0.101032325266178,1.88097169903107,Inf,0.0537128364654408,0.957163955546203
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - (same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",5.14337621879544,2.23888249123008,Inf,2.29729619081955,0.0216018789546493
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - (different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log1.84480707876371)",-6.60900894624827,1.86313296877861,Inf,-3.54725564787834,0.000389266662021537
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",-0.579126954818062,1.23357302860501,Inf,-0.469471155244835,0.638732897987288
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log1.84480707876371",-0.162374555797032,1.49289664175173,Inf,-0.108764767269157,0.913389069631468
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",-5.2238476990554,2.53064584260397,Inf,-2.06423499136497,0.0389954413456843
"(same entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log1.84480707876371",5.07009374966573,2.76805943486366,Inf,1.83164193868383,0.0670047842109023
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709",2.17858865529696,1.11777082361325,Inf,1.94904770215289,0.0512897282991464
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv0.341850180291992 c_SUBTLEX_frequency_log0.114807078763709",2.05617321850764,1.12890112304477,Inf,1.82139354504486,0.0685470556888133
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - same entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",1.00536525443832,1.72685269255593,Inf,0.582195145406564,0.560435242934164
"(different entrainment_VOTinv-2.02025433359911 c_SUBTLEX_frequency_log0.114807078763709) - different entrainment_VOTinv2.25907337840492 c_SUBTLEX_frequency_log0.114807078763709",3.72508455188783,2.04518378909489,Inf,1.82139354504486,0.0685470556888133
